code,title,type
AIM369,Scalable and resilient distributed AI with Ray on SageMaker HyperPod,Chalk talk
CNS414,"Scale, optimize, and upgrade your Kubernetes cluster with Karpenter",Chalk talk
IND3313,Secure in milliseconds: Visa's AI-powered fraud defense on AWS,Breakout session
CNS331,Securing and observing Amazon EKS clusters,Builders' session
CNS332,Securing and optimizing your software supply chain with Amazon ECR,Chalk talk
AIM288-S,See The Future of Cloud Defense: Agentic Cloud Security (sponsored by Sysdig),Lightning talk
CNS420,"Shuffle, Scale, Succeed: Optimizing Spark Performance on Amazon EKS",Chalk talk
CNS209,Simplify backup for stateful Amazon EKS workloads,Lightning talk
CNS354,Simplify your Kubernetes journey with Amazon EKS,Breakout session
CNS421,Streamline Amazon EKS operations with Agentic AI,Code talk
COP208-S,Supercharge your Karpenter: Tactics for smarter K8s optimization (sponsored by Zesty),Lightning talk
AIM278-S,Tapping into the Power of Agentic AI: Driving Mission Success with NVIDIA & AWS (sponsored by NVIDIA),Lightning talk
AIM418-S,The AI Discussion Control Plane: How Your Agentic Team Redefines Ops (sponsored by Edge Delta),Lightning talk
CNS205,The future of Kubernetes on AWS,Breakout session
CNS426,The Shapeshifting Application: Architecture That Transforms Across AWS,Code talk
IND210,Transforming Healthcare Payor Operations: AWS-TriZetto Success Story,Lightning talk
CNS429,Under the hood: Architecting Amazon EKS for scale and performance,Breakout session
CNS355,Unlock distributed GenAI inference with Amazon EKS Hybrid Nodes,Chalk talk
CMP348,Using Amazon Q to Cost Optimize Your Containerized Workloads,Workshop
MAM338,"VMware to AWS modernization blueprint: Migrate, containerize, scale",Workshop
CNS357,Zero to production: Simplify AI deployments with Amazon EKS Auto Mode,Chalk talk
