code,title,type
ANT417,Simplifying data interoperability with the lakehouse architecture on AWS,Workshop
SMB206,Slickdeals' AI-powered deal discovery with Amazon Sagemaker,Lightning talk
ANT416,Solve complex data and AI governance challenges with Amazon SageMaker Catalog,Workshop
AIM116-S,Speed to Impact: AI Factory in the Cloud with NVIDIA on AWS (sponsored by NVIDIA),Breakout session
NTA319,Spreetail's AI Value Journey ,Breakout session
AIM411,Streamline agent development using Amazon SageMaker AI with MLflow 3.0,Workshop
AIM364,Streamline AI model development lifecycle with Amazon SageMaker AI,Breakout session
AIM333,Sustainable and cost-efficient generative AI with agentic workflows,Breakout session
AIM365,Train high-performing AI models at scale on AWS,Breakout session
AIM213-S,Transforming Lincoln Financials' Gen-AI powered CX with AWS & Deloitte (sponsored by Deloitte),Breakout session
AIM368,Unifying AI/ML operations with SageMaker HyperPod and Amazon EKS,Chalk talk
IND365,Unifying data platforms for generative AI-ready financial systems,Chalk talk
ANT306,Universal connectivity with zero-ETL and AWS Glue,Breakout session
AIM334,Unlock sustainability insights: How AI enables AWS carbon management,Chalk talk
ANT413,Upgrade Amazon DataZone to Amazon SageMaker Catalog for analytics and AI,Chalk talk
DAT203-S,What Database Would Your AI Agents Choose -  Escape the Frankenstack (sponsored by SingleStore),Lightning talk
