code,title,type
ANT308,Explore what’s new in data and AI governance with SageMaker Catalog,Breakout session
ANT333,Fast-track to insights: AWS-SAP data strategy,Lightning talk
IND376,Financial services LLMOps: Scaling pilots to production ,Chalk talk
IND392,Fine-tuning models for accuracy and latency at Robinhood Markets,Breakout session
IND3306,From fragmented to unified platform: Rocket Companies data and AI journey ,Breakout session
PEX310,From Motion to Meaning: AI-Powered Human Movement Analysis on AWS,Chalk talk
IND399,From Print to AI: The Economist's Digital Evolution with AWS Architecture,Lightning talk
GHJ201, Generative AI Architecture Rodeo,Gamified learning
ANT409,Getting hands on with zero-ETL and data federation,Builders' session
IND3321,How Allianz designed AIOps at enterprise scale,Breakout session
IND3311,How Amazon Game Studios builds a data foundation for AI/ML on AWS,Chalk talk
IND3300,How Stripe built a foundation model for fraud detection on AWS,Breakout session
CMP340,HPC at Scale: From Robot Learning to Scientific Insights on AWS,Breakout session
ANT303, Implement data pipelines for analytics using SageMaker Unified Studio,Chalk talk
CNS348,Implement distributed inference with Amazon ECS,Chalk talk
TNC206,Implement Modern Data Architectures with Amazon SageMaker Lakehouse,Interactive training
ANT342,ITTI's Cross-Company Data Mesh Blueprint with Amazon SageMaker,Lightning talk
AIM319,LLMOps with Amazon SageMaker AI: Fine-tune and deploy an LLM for ESG,Builders' session
IND205,Making Level 4 Autonomous Networks a reality with British Telecom,Breakout session
AIM272,Master AI model development with Amazon SageMaker AI,Breakout session
IND356,Mastering data chaos: Enterprise-scale catalogs for financial services,Chalk talk
IND218-S,Modernizing Mercedes-Benz’s Global Ordering System with Gen AI (sponsored by Capgemini),Breakout session
SMB201,Nextworld Revolutionizes ERP: Supply Chain powered by Sagemaker AutoML,Lightning talk
AIM281-S,NVIDIA Run:ai and Amazon SageMaker HyperPod Integration for Distributed Training (sponsored by NVIDIA),Breakout session
AIM253,Optimizing generative AI workloads for sustainability and cost,Lightning talk
SPS301,Robo-Reviewer: Building AI Video Evaluators with Bedrock,Workshop
AIM209-S,Scaling AI with confidence: From proof of concept to production (sponsored by Dynatrace),Breakout session
ANT318,Scaling Amazon Redshift with a multi-warehouse architecture,Breakout session
IND362,Scaling enterprise data operations with Amazon SageMaker Unified Studio,Chalk talk
AIM283-S,ServiceNow and AWS: Powering AI-driven workflows on the cloud built to scale (sponsored by ServiceNow),Breakout session
ANT417,Simplifying data interoperability with the lakehouse architecture on AWS,Workshop
SMB206,Slickdeals' AI-powered deal discovery with Amazon Sagemaker,Lightning talk
ANT416,Solve complex data and AI governance challenges with Amazon SageMaker Catalog,Workshop
AIM116-S,Speed to Impact: AI Factory in the Cloud with NVIDIA on AWS (sponsored by NVIDIA),Breakout session
NTA319,Spreetail's AI Value Journey ,Breakout session
AIM333,Sustainable and cost-efficient generative AI with agentic workflows,Breakout session
IND364,Transforming Service Operations with IoT and Gen AI,Builders' session
ANT339,Turn unstructured data in Amazon S3 into AI-ready assets with SageMaker Catalog,Breakout session
IND365,Unifying data platforms for generative AI-ready financial systems,Chalk talk
ANT306,Universal connectivity with zero-ETL and AWS Glue,Breakout session
AIM334,Unlock sustainability insights: How AI enables AWS carbon management,Chalk talk
ANT413,Upgrade Amazon DataZone to Amazon SageMaker Catalog for analytics and AI,Chalk talk
SPS313,Volkswagen Group's custom GenAI models for global brand consistency,Breakout session
DAT203-S,What Database Would Your AI Agents Choose -  Escape the Frankenstack (sponsored by SingleStore),Lightning talk
ANT312,What's new with Amazon SageMaker in the era of unified data and AI,Breakout session
