code,title,type
DEV327,Building Agentic AI: Amazon Nova Act and Strands Agents in Practice,Breakout session
AIM256,Building an AI-powered waste classification using Amazon Nova & IoT,Lightning talk
IND344,Building multi-Region financial transaction systems with Aurora DSQL,Builders' session
DEV329,Building Production Agent Swarms: Mastering Industrial AI,Chalk talk
DEV311,Building production AI agents for cloud application resilience on AWS,Breakout session
DEV324,Building Real-Time Container Security with AWS Native Tools,Chalk talk
DEV415,"Building Scalable, Self-Orchestrating AI Workflows with A2A and MCP",Breakout session
DEV312,"Building, Securing, and Monitoring Kiu: A Global Community AI Agent",Breakout session
SPS322,Building smarter AI coding assistants: real-world implementation guide,Code talk
IND346,Building vertical AI agent blueprints in financial services,Chalk talk
DEV308,Build modern applications with Amazon Aurora DSQL,Breakout session
DEV332,Build multi-modal AI agents with Strands Agents and Amazon S3 Vectors,Code talk
DEV310,Build real-time full-stack Generative AI applications,Code talk
DEV406,Build resilient distributed systems through comprehensive testing,Chalk talk
IND347,Combat financial document fraud with a multi-agent system,Workshop
DEV405,Compile blazing-fast MCP servers in Rust,Code talk
COP205-S,Connecting Context to Performance: Real-World Enterprise Observability  (sponsored by Splunk),Breakout session
DEV313,Control humanoid robots and drones with voice and Agentic AI,Breakout session
IND348,Create a secure card management platform with AWS Payment Cryptography,Chalk talk
HMC314,Deploying for resilience: HA/DR strategies for AWS Outposts and AWS Local Zones,Chalk talk
IND351,Design a multi-expert system for fraud investigation with AI agents,Chalk talk
DEV316,Designing local Generative AI inference with AWS IoT Greengrass,Breakout session
HMC311,Developing end-to-end SLM pipelines from the cloud to the edge,Chalk talk
HMC310,Digital sovereignty and data residency with AWS,Breakout session
IND353, Documents to decisions: AI-powered underwriting with Amazon Bedrock,Builders' session
DEV346,Enterprise CI/CD: Advanced patterns for resilient deployments,Code talk
IND358,Experience T-Mobile's Digital Commerce in Action,Breakout session
HMC313,Extend Amazon EKS clusters for on-premises and edge use cases,Chalk talk
IND3323,Fidelity Investments: Text-to-SQL for data analytics at enterprise scale,Lightning talk
IND376,Financial services LLMOps: Scaling pilots to production ,Chalk talk
IND392,Fine-tuning models for accuracy and latency at Robinhood Markets,Breakout session
AIM268-S,FinOps 3.0: Cost Intelligence for the AI Era (sponsored by DoiT),Breakout session
IND3318,FIS: High-performance instant payment processing at massive scale,Breakout session
SEC220-S,From Cloud to AI  Securing the New Cloud Attack Surface (sponsored by Wiz),Breakout session
IND3306,From fragmented to unified platform: Rocket Companies data and AI journey ,Breakout session
DEV334,From Hours to Minutes: Crafting Bite-Sized Video Stories with AWS,Chalk talk
AIM119-S,From idea to instant production readiness: building AI agents on Cloudflare (sponsored by Cloudflare),Lightning talk
DEV328,From Laptop to Scale: A UnicornVibe AI Agent Journey,Chalk talk
NET318,From threat to threat intel: 360 degrees of DDOS,Breakout session
IND386,From UX to AX: MCP Servers for AI Shopping Agents,Lightning talk
DEV403,How Amazon Teams Use AI Assistants to Accelerate Development,Code talk
COP206-S,How High-Performing Teams Connect Observability to Business Growth (sponsored by Coralogix),Breakout session
HMC302,Implementing agentic AI solutions on-premises and at the edge,Workshop
HMC312,Implement RAG while meeting data residency requirements,Chalk talk
AIM207-S,Integrated AI Agents: Moving Beyond Summarization to Automation (sponsored by DevRev),Lightning talk
AIM358-S,Intelligent vs. Knowledgeable Models through the Lens of Data (sponsored by Bright Data),Lightning talk
IND355,Level Up Your Asset Pipeline: AI-Powered 3D Model Generation at Scale,Builders' session
HMC305,Low-latency SLM deployment: Optimizing inference on AWS Hybrid and Edge services,Workshop
NET324,Managing Bots vs Humans with CloudFront and AWS WAF,Code talk
IND3319,Mastercard: How to protect sensitive data in real-time applications,Breakout session
DEV320,Mastering feature flags: Faster releases and rapid recovery,Code talk
AIM254,Master your AWS carbon impact with the Customer Carbon Footprint Tool,Lightning talk
NET321,Measure what matters: Web & API optimization with Amazon CloudFront,Chalk talk
HMC402,Meet ultra-low latency and high throughput needs with AWS Outposts,Chalk talk
HMC309,Migrating your VMware workloads with on-premises dependencies,Breakout session
IND359,Navigating multi-Region AWS database choices for financial services,Chalk talk
STG405,Onboarding and optimizing AI/ML workloads with Amazon S3 & Amazon EKS,Workshop
AIM253,Optimizing generative AI workloads for sustainability and cost,Lightning talk
NET320,Origin management for multi-region applications with Amazon CloudFront,Chalk talk
COP215-S,Powering SRE Transformation for a Telco Major (sponsored by Tech Mahindra),Lightning talk
DAT204-S,Redefining database scale for agentic AI workloads with TiDB (sponsored by TiDB powered by PingCAP),Lightning talk
DEV317,Red Team vs Blue Team: Securing AI Agents,Breakout session
IND3301,"Ripple: Building an intelligent, multi-agent system for 24/7 operations",Breakout session
ISV317,Scale and Optimize your Solutions Globally with AWS Expansion Programs,Breakout session
IND361,Scaling document intelligence: Advanced patterns with Amazon Bedrock,Chalk talk
ARC402,Scaling multi-tenant SaaS: Cell-based architecture patterns,Workshop
NET316,Scaling Multi-Tenant SaaS Delivery with Amazon CloudFront,Breakout session
IND3312,"Scaling support, compliance, & productivity with conversational AI at Coinbase",Breakout session
IND3313,Secure in milliseconds: Visa's AI-powered fraud defense on AWS,Breakout session
SPS323,Securing event-driven architectures: from sync to async security,Code talk
IND324,Simplify fraud investigation with Strands Agents and Amazon Nova Sonic,Chalk talk
DEV321,Simplify serverless testing using Amazon Q Developer,Builders' session
ISV301,Simplify Tenant Authorization with Cedar and Amazon Verified Permissions,Builders' session
NET211,"State of the Edge:  Delivery of the web with CloudFront, WAF, and Shield",Breakout session
DEV304,Supercharge DevOps with AI-driven observability,Breakout session
AIM333,Sustainable and cost-efficient generative AI with agentic workflows,Breakout session
DEV416,Swift for AI: Developing Agents and MCP-Compatible Tools,Chalk talk
DEV319,Tackling Anti-patterns with AI-Driven Development Lifecycle (AI-DLC),Chalk talk
IND3315,Trading innovation: Jefferies' AI assistant on Amazon Bedrock ,Lightning talk
DVT206-S,Transforming Observability: Ripple’s Journey with Grafana on AWS (sponsored by Grafana Labs),Lightning talk
CMP210-S,Unleashing Performance: How Intel Xeon 6 on AWS EC2 Is Redefining Compute & TCO (sponsored by Intel),Breakout session
DEV307,Unleash Rust's potential on AWS,Breakout session
AIM334,Unlock sustainability insights: How AI enables AWS carbon management,Chalk talk
