code,title,type
AIM311,"Optimize open weight models for low-latency, cost-effective AI apps",Builders' session
AIM3301,Performance meets pragmatism: Cost-optimized agents with AgentCore,Chalk talk
AIM316,Rapidly build and scale real-world AI agents with AgentCore & Strands,Workshop
IND212,Real-time Patient and Revenue Cycle Insights with Gen AI,Lightning talk
IND208,Reclaiming Clinical Time: How Veradigm Uses AI to Transform Workflows,Breakout session
DAT204-S,Redefining database scale for agentic AI workloads with TiDB (sponsored by TiDB powered by PingCAP),Lightning talk
DEV317,Red Team vs Blue Team: Securing AI Agents,Breakout session
AIM204-S,Reimagining software with Bedrock agent powered middlewares (sponsored by Cybage Software),Lightning talk
SAS302,SaaS Anywhere meets GenAI: Building distributed AI multi-tenant environments,Workshop
AIM3308,Safeguard your generative AI applications with Amazon Bedrock Guardrails,Chalk talk
ISV317,Scale and Optimize your Solutions Globally with AWS Expansion Programs,Breakout session
ISV309,Scaling Agentic AI in Multi-Tenant SaaS Environments,Chalk talk
AIM3313,Scaling agent tools with AgentCore Gateway for enterprises,Breakout session
ARC402,Scaling multi-tenant SaaS: Cell-based architecture patterns,Workshop
ISV302,Scaling SaaS applications with cell-based architectures,Chalk talk
ISV311,Securing AI Agents: SailPoint's Journey with Amazon Bedrock AgentCore,Chalk talk
AIM398,Securing AI agent workflows: Identity patterns in AgentCore,Chalk talk
ISV301,Simplify Tenant Authorization with Cedar and Amazon Verified Permissions,Builders' session
AIM3309,Slack securely powers internal AI dev tools with Bedrock and Strands,Breakout session
AIM314,"Smarter Agents, Better Insights: Contextual Memory in Action",Workshop
IND326,Smart Machines: Maximizing Business Value with Generative AI,Chalk talk
DEV314,Spec-driven development with Kiro,Code talk
SAS303,Supercharge your SaaS with agentic insights,Builders' session
AIM333,Sustainable and cost-efficient generative AI with agentic workflows,Breakout session
DEV416,Swift for AI: Developing Agents and MCP-Compatible Tools,Chalk talk
SAS304,Transforming from SaaS to multi-tenant agentic SaaS,Breakout session
DVT206-S,Transforming Observability: Ripple’s Journey with Grafana on AWS (sponsored by Grafana Labs),Lightning talk
AIM327,Transform multimodal data with Amazon Bedrock Data automation,Builders' session
IND365,Unifying data platforms for generative AI-ready financial systems,Chalk talk
CMP210-S,Unleashing Performance: How Intel Xeon 6 on AWS EC2 Is Redefining Compute & TCO (sponsored by Intel),Breakout session
DEV307,Unleash Rust's potential on AWS,Breakout session
HMC306-S,Unlocking Business Value with Cloud Security (sponsored by Tenable),Lightning talk
ISV307,Unlock New Business by Removing Data Silos with Zero-Copy ,Chalk talk
AIM426,"Using Strands to build fully autonomous, self-improving AI agents",Code talk
IND216,Vodafone Romania BSS Modernization on AWS,Chalk talk
AIM109-S,Why Usage-Based Billing Must Be Treated as Infrastructure (sponsored by Metronome),Lightning talk
AIM3302,Your data is your moat: Integrating AWS-native tools into agents,Chalk talk
AIM325,Zero to launch: Deploy AI agents with AgentCore Runtime and Identity,Workshop
