code,title,type
OPN307,Production Trino: Robust Interactive Workloads at Scale,Chalk talk
DAT204-S,Redefining database scale for agentic AI workloads with TiDB (sponsored by TiDB powered by PingCAP),Lightning talk
DAT456,Revealing the northern lights: Amazon Aurora security deep dive,Breakout session
DAT411,Revolutionize customer care with data-driven generative AI,Builders' session
DAT307,"Safer, simpler, faster upgrades with managed blue/green deployments",Chalk talk
DAT324,Scaling MONOPOLY GO! to 10M daily players with DynamoDB & ElastiCache,Lightning talk
DAT325,Slash costs & get AI-ready with RDS for SQL Server & Oracle workloads,Breakout session
DAT416,SQL Server migration & modernization powered by generative AI,Workshop
DAT313,Supercharge app intelligence using gen AI with Amazon DocumentDB,Breakout session
DAT443,Symbolic AI in the age of LLMs,Breakout session
AIM326,Talk with your data: Approaches to natural language query for nonprofits,Builders' session
DAT206-S,Unify Data for a Strong AI Foundation with AWS & Salesforce (sponsored by Salesforce),Breakout session
DAT417,Unlock intelligent AI with MCP powered agentic Neptune graph reasoning,Workshop
DAT418,Use Amazon DynamoDB to enhance agentic AI workflows,Builders' session
DAT422,Use an AI agent to launch your Aurora DSQL project with Amazon Q & MCP,Chalk talk
DAT419,Use GraphRAG with Amazon Neptune to improve generative AI applications,Builders' session
DAT432,Use serverless knowledge graphs for hybrid search with Amazon Neptune,Chalk talk
DAT420,Using generative AI to accelerate database modernization with AWS DMS,Code talk
DAT447,Using graphs over your data lake to power generative AI applications,Breakout session
DAT421,Vibe data modeling with Amazon DynamoDB,Builders' session
DAT433,Video sampling & search using in-memory DBs & multimodal embeddings,Code talk
DAT203-S,What Database Would Your AI Agents Choose -  Escape the Frankenstack (sponsored by SingleStore),Lightning talk
