code,title,type
CNS366,Designing web architectures on AWS at scale,Chalk talk
CNS418,Design multi-region resilience strategies on Amazon EKS,Chalk talk
DEV337,Detecting falls in aged care with a minimum lovable product,Lightning talk
CNS415-S,Developing Serverless Applications Locally with AWS and LocalStack (sponsored by LocalStack),Lightning talk
CNS316,Effective strategies for testing serverless event-driven applications,Chalk talk
CNS317,Enhance your Amazon EKS development workflow with MCP,Builders' session
CNS208,Enhancing container security with Amazon ECR,Lightning talk
COP410,Exploring Multi-tenant Cost Allocation for Container Workloads,Workshop
HMC313,Extend Amazon EKS clusters for on-premises and edge use cases,Chalk talk
IND3318,FIS: High-performance instant payment processing at massive scale,Breakout session
CNS341,From code to cloud: Accelerate application development with Amazon ECS,Breakout session
CNS210,From monolith to microservices: Migrate and modernize with Amazon EKS,Breakout session
CNS406,From serverful to serverless Java,Workshop
CNS423,From Trigger to Execution: The Journey of Events in AWS Lambda,Breakout session
CNS201,Fundamentals to scale Kubernetes across your organization,Workshop
CNS344,Generative and Agentic AI on Amazon EKS,Breakout session
CNS318,Getting started with Serverless using AI assistance,Workshop
CNS319,Handle scaling with AWS Lambda,Builders' session
CNS320,I didn't know AWS SAM could do that,Builders' session
CNS348,Implement distributed inference with Amazon ECS,Chalk talk
CNS409,Implementing advanced Serverless resilience: A practitioner's guide,Chalk talk
CNS428,Implementing Human-in-the-Loop Controls for Multi-Agent AI Systems,Lightning talk
CNS360,Implementing security best practices for serverless applications,Breakout session
STG311,Integrate serverless applications with AWS storage services,Workshop
ISV304,Intelligent Document Processing at Scale Using Bedrock,Chalk talk
CNS204,Kubernetes simplified: Get hands-on with Amazon EKS Auto Mode,Workshop
CNS323,Learn multi-tier application architectures on Amazon ECS,Workshop
OPN404,Level Up Your Serverless: The Powertools for AWS Lambda Workshop,Workshop
CNS324,Managing AWS Lambda runtime upgrades at scale,Chalk talk
CNS325,Master distributed transactions: Orchestration with AWS Step Functions,Builders' session
CNS356,Master identity-first security with Amazon EKS Auto Mode,Chalk talk
CNS407,Master KRMOps: Declarative resource management with Amazon EKS and kro,Builders' session
CNS422,Modernize containers for AI agents using AgentCore Gateway,Code talk
CNS326,Modernize .NET Framework workloads with containers and AWS Transform,Workshop
CNS408,Modernizing monoliths: The path to architectural freedom,Builders' session
NTA310,Multi-Cloud Container Migrations: Amazon CodeCatalyst for Balanced Workloads.,Chalk talk
CNS342,Navigate the cloud compute landscape with Amazon ECS,Breakout session
CNS417,Networking and observability strategies for Kubernetes,Breakout session
INV510,Next generation etcd for Amazon EKS,Chalk talk
CNS371,Operating AWS Lambda functions at scale,Chalk talk
CNS410,Optimize analytics workloads on Amazon EKS for performance and cost,Workshop
CNS419,Optimize GenAI inference and model performance on Amazon EKS,Chalk talk
CNS349,Optimize your Amazon ECS workloads for performance and cost,Chalk talk
CNS377,Optimizing Amazon EKS costs through workload analysis and observability,Chalk talk
CNS306,Optimizing compute for performance and scale with Amazon ECS,Builders' session
CNS411,Optimizing Kafka workloads with AWS Lambda,Chalk talk
CNS327,Optimizing your Amazon ECS application networking strategy,Chalk talk
CNS328,Paper to production: Hosting LLMs on Amazon EKS using NVIDIA GPUs,Workshop
CNS363,Patterns for session state management in Serverless applications,Chalk talk
OPN408,Production-ready Serverless: mastering Powertools for AWS Lambda,Chalk talk
API308,Real-time for the real world with AWS AppSync Events,Builders' session
CNS375,Real-time insights for smart manufacturing with AWS Serverless,Lightning talk
GHJ202,re:Architecture Rodeo - Migration Showdown,Gamified learning
CNS329,Reducing downtime: Build resilient architectures with Amazon ECS,Chalk talk
CNS412,Refactoring Java applications to serverless,Chalk talk
CNS322,Running compute efficient workloads on Amazon EKS Auto Mode,Workshop
CNS414,"Scale, optimize, and upgrade your Kubernetes cluster with Karpenter",Chalk talk
CNS361,Scaling Serverless with platform engineering: A blueprint for success,Breakout session
CNS350,Scaling to 1000s of containers in minutes with Amazon ECS,Chalk talk
CNS370,Secure user code execution with AWS Lambda for SaaS platforms,Chalk talk
CNS330,Securing Amazon ECS workloads with application-aware networking,Workshop
CNS331,Securing and observing Amazon EKS clusters,Builders' session
CNS332,Securing and optimizing your software supply chain with Amazon ECR,Chalk talk
SPS323,Securing event-driven architectures: from sync to async security,Code talk
CNS364,Serverless cost optimization: More from every invoke,Chalk talk
CNS333,Serverless data processing with AWS Lambda and Apache Kafka,Builders' session
CNS369,Serverless Observability: Best Practices for AWS Distributed Systems,Chalk talk
CNS372,Serverless patterns for large-scale applications with AWS Lambda,Code talk
API309,Serverlesspresso: Build an event-driven application from the ground up,Workshop
CNS420,"Shuffle, Scale, Succeed: Optimizing Spark Performance on Amazon EKS",Chalk talk
CNS209,Simplify backup for stateful Amazon EKS workloads,Lightning talk
DEV321,Simplify serverless testing using Amazon Q Developer,Builders' session
CNS354,Simplify your Kubernetes journey with Amazon EKS,Breakout session
DEV309,Start building with Q Developer CLI: Serverless full-stack in action,Code talk
CNS421,Streamline Amazon EKS operations with Agentic AI,Code talk
CNS334,Supercharge Lambda functions for security and performance,Builders' session
CNS374,Supercharge Lambda with Hono: The lightweight web framework,Lightning talk
CNS335,Supercharge Serverless APIs with Powertools for AWS Lambda,Workshop
CNS427,Supercharge Serverless testing: Accelerate development with Amazon Q,Code talk
CNS336,Telemetry forensics: Debugging event systems with metrics & traces,Builders' session
DEV208,The bill shock that taught me cost optimization,Lightning talk
CNS211,The future of AWS Serverless in 2025 and beyond,Breakout session
CNS205,The future of Kubernetes on AWS,Breakout session
CNS426,The Shapeshifting Application: Architecture That Transforms Across AWS,Code talk
API310,The Step Functions Workshop,Workshop
CNS337,Thinking Serverless,Chalk talk
CNS429,Under the hood: Architecting Amazon EKS for scale and performance,Breakout session
CNS355,Unlock distributed GenAI inference with Amazon EKS Hybrid Nodes,Chalk talk
CNS338,Unlock productivity: tools and techniques for developers,Builders' session
CNS413,Unveiling Amazon ECS workloads with AWS observability and agentic AI,Chalk talk
CNS339,Vibe coding production-ready containerized applications,Builders' session
DVT204, What’s new in fullstack AWS app development,Breakout session
CNS376,What's new with AWS Lambda,Lightning talk
CNS340,Write less code: Building applications with a serverless mindset,Builders' session
CNS357,Zero to production: Simplify AI deployments with Amazon EKS Auto Mode,Chalk talk
