code,title,type
STG321,Building serverless vector applications with Amazon S3 Vectors,Chalk talk
STG306,Build protection and optimize costs using Amazon EBS Snapshots,Workshop
STG403,Build ransomware data recovery with AWS Backup logically air-gapped vaults,Workshop
STG307,Build your own GenAI app on Amazon EKS with Amazon FSx and accelerated compute,Workshop
STG209,Choosing the right AWS storage service,Chalk talk
STG338,Data protection and resilience with AWS Storage,Breakout session
STG409,Data protection & application recovery strategies for ransomware,Chalk talk
STG407,Deep dive on Amazon S3,Breakout session
CMP318,Deploy and use an open source Digital Asset Management platform,Builders' session
COP356,Disaster Recovery (DR) with AWS Elastic Disaster Recovery Service,Lightning talk
STG416,File storage for high-performance workloads,Chalk talk
STG205,Flawless AI: Visual dubbing at scale with Amazon S3,Lightning talk
STG308,Gaining insights from your data lake with Amazon S3 Metadata,Builders' session
STG204-S,"GenAI, Hold the Waste: How H2O Fixed Its Storage Bottleneck (sponsored by Datafy)",Lightning talk
STG336,"High-performance storage for AI/ML, analytics, and HPC workloads",Breakout session
STG348,How to optimize AWS storage for generative AI and ML workloads,Chalk talk
TNC206,Implement Modern Data Architectures with Amazon SageMaker Lakehouse,Interactive training
STG337,Improve self-managed database performance and agility with Amazon FSx,Breakout session
STG310,Increase your database agility with Amazon FSx,Workshop
STG210,Indeed's migration to Amazon S3 Tables,Lightning talk
STG351,Inside S3: Lessons from exabyte-scale data lake modernization,Breakout session
STG311,Integrate serverless applications with AWS storage services,Workshop
STG352,Large-scale software deployments: Inside Amazon S3’s release pipeline,Breakout session
STG208,Maximize the value of cold data with Amazon S3 Glacier storage classes,Breakout session
STG319,Maximizing block storage performance for high-intensity workloads,Breakout session
CMP315,Maximizing EC2 Local NVMe Storage: Enhanced NVMe Metrics and K8s Integration,Chalk talk
STG322,MCP Server for Amazon S3 Tables: AI-powered data operations,Chalk talk
STG404,Modern batch analytics: Building advanced pipelines with S3 Tables,Workshop
STG339,Modernize managed file transfer workflows with event-driven SFTP,Breakout session
STG419,"Modern SFTP: Deploy AWS Transfer Family, Identity, and Automation",Code talk
STG213,Motability Operations' unified backup strategy: From fragmented to fortified,Lightning talk
STG312,Moving data to Amazon S3 to enable Amazon Bedrock gen AI workflows,Workshop
STG331,Multicloud data movement best practices with AWS DataSync,Chalk talk
STG408,Multi-protocol data access in FSx for NetApp ONTAP scale-out file systems,Workshop
STG212,New York Times: Best practices for migration to Amazon FSx for ONTAP,Lightning talk
STG405,Onboarding and optimizing AI/ML workloads with Amazon S3 & Amazon EKS,Workshop
STG326,Operating large-scale enterprise workloads with Amazon EBS and EBS Snapshots,Chalk talk
STG313,Optimize AWS Backup using AI evaluation and Well-Architected best practices,Builders' session
STG345,Optimize performance and cost for archival data in Amazon S3,Chalk talk
AIM253,Optimizing generative AI workloads for sustainability and cost,Lightning talk
STG320,Optimizing price performance with enhanced Amazon EBS gp3 volumes,Breakout session
STG314,Optimizing storage for your containers and Amazon EKS applications,Chalk talk
STG343,Optimizing throughput performance using Mountpoint for Amazon S3,Chalk talk
STG325,Protecting block storage at scale with native encryption and EBS Snapshots,Chalk talk
STG353,Protecting FSx for NetApp ONTAP data from ransomware,Chalk talk
STG207,"Protect your data with AWS Backup: overview, use cases and what's new",Breakout session
STG218,Put your data to work for Agentic AI with AWS storage,Breakout session
STG211,Scaling Pinterest: Iceberg solutions for petabyte-scale challenges,Lightning talk
STG354,Seamless file storage migration from on-premises to AWS,Chalk talk
STG332,Simplify secure file sharing with Transfer Family no-code web apps,Chalk talk
OPN411,Storage optimization by Apache Iceberg V3's Deletion Vectors,Chalk talk
STG330,Strategies to accelerate petabyte-scale migrations with AWS DataSync,Chalk talk
STG318,Transforming AI storage economics with Amazon S3 Vectors,Breakout session
STG323,Under the hood with Amazon EBS: Achieving sub-millisecond latency at scale,Chalk talk
STG315,Use your FSx file data to build custom gen AI apps,Builders' session
STG360,Using Amazon S3 Batch Operations to operate on up to billions of objects,Chalk talk
STG346,Visualize data lake insights with S3 Tables and AWS analytics,Chalk talk
STG202,What's new with Amazon EBS,Breakout session
STG206,What's new with Amazon S3,Breakout session
STG203,What's new with AWS File Storage,Breakout session
STG342,Working with S3 Metadata: From basic queries to custom metadata,Chalk talk
