code,title,type
HMC314,Deploying for resilience: HA/DR strategies for AWS Outposts and AWS Local Zones,Chalk talk
CNS366,Designing web architectures on AWS at scale,Chalk talk
CNS418,Design multi-region resilience strategies on Amazon EKS,Chalk talk
NET207,DNS unleashed: Unlocking the full potential of Amazon Route 53,Builders' session
IND315,Do's and don'ts for mission-critical workloads in financial services,Chalk talk
COP101-S,Driving Resilience with Assurance and Visibility from Edge to Cloud (sponsored by Cisco),Lightning talk
CMP404,EC2 Fleet: Your Swiss Army Knife for Large-Scale Compute Orchestration,Chalk talk
COP336,Elevating application reliability,Breakout session
CMP354,End-to-End Automotive Simulation: From Design to Analysis on AWS,Lightning talk
ARC321,Evaluating architectural trade-offs: Cloud patterns for flexibility,Breakout session
IND358,Experience T-Mobile's Digital Commerce in Action,Breakout session
ANT333,Fast-track to insights: AWS-SAP data strategy,Lightning talk
ARC405,Feature flags at scale: Advanced deployment patterns on AWS,Chalk talk
IND317,Financial services multi-Region design patterns and best practices,Chalk talk
ARC307,From downtime to uptime: Mastering application recovery on AWS,Workshop
DEV334,From Hours to Minutes: Crafting Bite-Sized Video Stories with AWS,Chalk talk
ARC204,From ideas to impact: Architecting with cloud best practices,Breakout session
SAS401,From Zero to SaaS: When Vibe Coding Meets Production,Builders' session
GHJ201, Generative AI Architecture Rodeo,Gamified learning
ISV310,Global Growth: A Framework for Expanding into New Regions,Chalk talk
NET311,Global Resilient Apps: Guide to Multi-AZ/Region Architecture with ELB,Breakout session
SAS403,Hands-on multi-tenant agents: Inside tenant-aware agentic systems,Workshop
API202,How Event Driven Architectures Go Wrong  and How to Fix them,Chalk talk
IND387,How Netflix Shapes our Fleet for Efficiency and Reliability,Breakout session
DAT201-S,How SAS and Freshworks Power Real-Time Personalization at Extreme Scale  (sponsored by ScyllaDB),Breakout session
NTA320,How Zydus implemented regulated DR on AWS,Breakout session
NTA302,IAM Analytics: Automate & Visualize,Workshop
CMP353,Illumina DRAGEN pipelines on F2 instances with Nextflow & AWS Batch,Lightning talk
COP344,Implementing Automated Security Controls for Zero-Day Defense,Chalk talk
COP328,Implementing observability at scale: A blueprint for success,Breakout session
COP341,Implement secure automated workflows with AWS Systems Manager,Chalk talk
AIM262-S,Inside Poolside’s Model Factory: Building Better Models Faster (sponsored by poolside),Breakout session
STG351,Inside S3: Lessons from exabyte-scale data lake modernization,Breakout session
SAS405,Integration patterns for multi-tenant systems,Breakout session
ISV304,Intelligent Document Processing at Scale Using Bedrock,Chalk talk
CMP355,Introducing Spending Limits for Amazon Braket,Lightning talk
ANT342,ITTI's Cross-Company Data Mesh Blueprint with Amazon SageMaker,Lightning talk
OPN308,kro: Simplifying Kubernetes Resource Orchestration,Lightning talk
NTA408,Logistics Agility: AWS Success Story ,Breakout session
ARC211,Mastering Root Cause Analysis: Rebuilding trust after outages,Breakout session
NTA402,Mastering VMware to EC2 Migration,Workshop
IND3304, Maximizing uptime: Itaú’s mission-critical mainframe migration to AWS,Breakout session
DAT317,Microseconds matter: Architect ultra-low latency trading platforms,Chalk talk
SPS312,Modernizing Global Payment Processing: Moving from Mainframe to AWS,Breakout session
ARC205,Multicloud architectures: Solutions and design patterns,Chalk talk
ARC203,Navigating the future: Solutions architecture in the age of AI,Breakout session
HMC101,Navigating the multicloud journey: essential foundations for success,Breakout session
SPS314,Novartis's next-gen clinical platform enables AI drug development,Breakout session
ARC316,Operational excellence: Building resilient systems,Chalk talk
ARC401,Orchestration meets choreography: Building event-driven architectures,Builders' session
CNS363,Patterns for session state management in Serverless applications,Chalk talk
ARC333,Pipeline architectures: Balancing centralization and team autonomy,Chalk talk
NET402,Powering your success through AWS Infrastructure innovations,Breakout session
ARC328,Privacy-preserving AI primitives: Building blocks for regulated industries,Breakout session
ARC308,Rapid prototyping: Leveraging Kiro and Amazon Q Developer CLI,Workshop
GHJ202,re:Architecture Rodeo - Migration Showdown,Gamified learning
GHJ311,re:Architecture Rodeo - Real-Time Data and Analytics Showdown,Gamified learning
GHJ310,re:Architecture Rodeo - Resilience Challenge,Gamified learning
ARC325,Refactoring post-migration: API-first and event-driven architectures,Chalk talk
ARC310,Resilience of AWS Cloud: Design patterns for availability,Breakout session
COP414,Resilience testing and AWS Lambda actions under the hood,Code talk
AMZ307,Revolutionize media production: Field-ready cloud solutions,Lightning talk
SAS302,SaaS Anywhere meets GenAI: Building distributed AI multi-tenant environments,Workshop
NTA309,Sandbox Magic: No Spells Required,Workshop
ISV317,Scale and Optimize your Solutions Globally with AWS Expansion Programs,Breakout session
SPS306,Scaling AI Supply Chains: Search to Consumer-Driven Demand,Chalk talk
ANT318,Scaling Amazon Redshift with a multi-warehouse architecture,Breakout session
ARC326,Scaling multi-agent architectures: Patterns for mission-critical AI,Chalk talk
ARC402,Scaling multi-tenant SaaS: Cell-based architecture patterns,Workshop
ARC311,Scaling observability with generative AI: Building automated patterns,Builders' session
ISV302,Scaling SaaS applications with cell-based architectures,Chalk talk
NTA308,Seamlessly Connect On-Premises to AWS,Builders' session
ARC313,Service-oriented builders guide to agentic AI: Insights from WEX,Breakout session
NET307,Streaming at Scale: Advanced Media Delivery with Amazon CloudFront,Breakout session
COP343,Streamline operations with automated health monitoring and response,Chalk talk
COP317,Stress test your services for resilience with AWS Game Day,Breakout session
ARC101-S,Supercharge your data insights with the Cisco Data Fabric (sponsored by Splunk),Breakout session
AIM333,Sustainable and cost-efficient generative AI with agentic workflows,Breakout session
AIM417,Sustainable computing for climate solutions,Breakout session
COP318,Tag like a pro: Optimize multi-account resource tracking,Chalk talk
COP332-S,The Digital Supply Chain Is Broken. Can AI Fix It? (sponsored by Files.com),Lightning talk
ARC309,The Frugal Architect GameDay: Building cost-aware architectures,Workshop
CMP347,The Frugal Architect in a Chaotic World,Chalk talk
CNS426,The Shapeshifting Application: Architecture That Transforms Across AWS,Code talk
SAS304,Transforming from SaaS to multi-tenant agentic SaaS,Breakout session
API402,Understanding AWS Lambda event source mapping,Chalk talk
CNS429,Under the hood: Architecting Amazon EKS for scale and performance,Breakout session
ARC314,Unlocking agentic AI access for microservices,Breakout session
ISV307,Unlock New Business by Removing Data Silos with Zero-Copy ,Chalk talk
ARC315,Using generative AI to automate architectural guidance,Chalk talk
STG202,What's new with Amazon EBS,Breakout session
STG203,What's new with AWS File Storage,Breakout session
INV515,Wrangling chaos: Atoms of emergence,Chalk talk
AMZ304,Zoox: Building Machine Learning Infrastructure for Autonomous Vehicles,Breakout session
