code,title,type
NTA404,AI Code to Production: Context Matters,Code talk
IND335,AI-Driven Research: Automating Workflows with AWS HealthOmics,Builders' session
ANT420,AI-driven scaling in Amazon Redshift Serverless,Chalk talk
AIM230-S,AI-Driven Testing: Scaling Automation with KaneAI and HyperExecute (sponsored by LambdaTest),Lightning talk
AIM274-S,AI-First Contact Centers: Reinventing Scale with AWS and Partners (sponsored by PwC),Breakout session
GBL205,AI in Action: How Companies Unlock Global Value & Fuel Growth,Breakout session
DEV323,AI Native Development: Strategies and Impact across Amazon and AWS,Breakout session
AIM220-S,AI-Native Era of Observability: How You Can Get Started Today (sponsored by Coralogix),Breakout session
SMB301,AI Pioneers: Shipping Transformative GenAI Architectures to Production,Breakout session
PEX113,AI-powered co-sell: Unlock partner success with AWS Partner Central ,Lightning talk
ARC337-S,AI-Powered Enterprise Architecture with ServiceNow & AWS (sponsored by ServiceNow),Breakout session
AIM206-S,AI-Powered Observability & Observability for AI: The Two Sides of the Coin (sponsored by ManageEngine),Lightning talk
DAT301,AI powered PostgreSQL: Incident detection & MCP integration,Workshop
ISV313,AI-powered SaaS Observability using OpenSearch,Code talk
PEX405,AI That Remembers: Building Memory Systems for AI Agents,Workshop
AIM404,AI vs AI: Detecting fake content with AI agents,Builders' session
SNR307,A leaders guide to advanced team structures in an agentic world ,Breakout session
SNR201,A leaders guide to agentic AI ,Breakout session
SNR306,A leaders guide to AI powered FinOps,Breakout session
SNR305,A leaders guide to AI strategy and implementation,Breakout session
SNR202,A leaders guide to data strategy in the era of agentic AI ,Breakout session
SNR203,A leaders guide to emerging technologies: From insight to rapid action,Breakout session
AIM247-S,"All Power, No Pain: Scale Agentic AI Apps in an Open Lakehouse (sponsored by Qlik)",Lightning talk
AMZ301,Amazon AI Shopping Assistant: Key Learnings from Customer Interactions,Chalk talk
TNC322,Amazon Bedrock Agents: Features and Design Patterns,Breakout session
IND323,"Amazon Q Apps: Power RCM, Member Engagement, & Drug Safety Management ",Builders' session
DVT330,"Amazon Q Developer CLI, a lightning-fast coding experience",Chalk talk
AIM203-S,An Alliance for Our Times: Building the Next Frontier of Cancer Research (sponsored by Deloitte),Breakout session
DAT316,Analyze blockchain data with Amazon Bedrock AgentCore,Builders' session
DEV326,Anti-Money Laundering Multi-agent Orchestration with AWS Strands,Breakout session
OPN401,An unexpected journey building AWS MCP Servers,Breakout session
AIM296-S,A practical guide to modern web architecture  (sponsored by Contentful),Lightning talk
AIM335,Architecting circular systems with generative AI on AWS,Chalk talk
AIM255,Architecting for sustainable IT at scale,Lightning talk
IND374,Architecting multi-agent systems: Patterns in financial services,Chalk talk
DEV305,Architecting Real-time Sign Language Systems with AI Agents,Chalk talk
CMP201,Architecting Solution Patterns for GPU-Accelerated HPC and AI/ML,Chalk talk
STG303,Architecting vector-driven AI applications with Amazon S3 Vectors,Builders' session
DVT316-S,Are your APIs ready for AI agents? (sponsored by Postman),Breakout session
CMP305,Assembling the Complete AI Stack: Optimizing Your AI Hardware on AWS,Chalk talk
AIM367,A strategic guide to AWS compute options for your AI/ML workload,Chalk talk
AIM113-S,AstraZeneca's AI-powered Drug Discovery with Snowflake & AWS (sponsored by Snowflake),Breakout session
SPS201,Autodesk's ML Inference Optimization: Leveraging AWS AI Chips,Breakout session
OPN302,AutoGluon: Build Production ML Apps from Zero to Hero,Workshop
NTA301,Automate Review Analysis with Nova Act and Generative AI,Builders' session
DVT302, Automate your software tasks with agent hooks,Builders' session
MAM342,Automating enterprise-scale code modernization with agentic AI,Breakout session
AIM405,Automating LLM evaluation at scale: MLOps for continuous improvement,Workshop
AIM420,Automating LLM fine-tuning with multi-agentic orchestration,Chalk talk
PEX305,Automotive Supply Chain Optimization using AI,Breakout session
DAT302,Autonomous DBOps: Agentic AI for maintaining databases,Builders' session
DAT457,Autonomous Web3 agents on AWS,Code talk
TNC201,Autoscale EC2 Instances with Amazon EventBridge,Interactive training
TNC102,AWS Escape Room: Exam Prep for AWS Certified AI Practitioner [Exam Prep],Exam prep
GHJ301,AWS Jam: Generative AI - Sponsored by Nvidia,Gamified learning
AIM3304,"Balance cost, performance & reliability for AI at enterprise scale",Breakout session
AIM235-S,Balance performance and cost on AWS with intelligent optimization (sponsored by IBM),Lightning talk
IND377,Balancing AI Innovation and Security: Novo Nordisk Agentic AI Framework,Chalk talk
IND341,Behind the curtain: Generative AI observability in financial services,Chalk talk
MAM344,Best practices for performing custom code transformation with agentic AI,Code talk
STG317-S,Best practices to simplify resilience at scale for Gen AI data & apps (sponsored by Commvault),Breakout session
AIM284-S,Beyond a Chatbot: How to Build Intelligent Agent Memory (sponsored by MongoDB),Breakout session
GBL302,Beyond Fine-Tuning: Agentic AI for HFT Quantitative Analytics ,Lightning talk
AIM3303,Beyond short interactions: Building long running agents with AgentCore,Chalk talk
AIM231-S,Beyond the Hype: Delivering Measurable ROI with Generative AI on AWS (sponsored by CDW),Lightning talk
DAT202-S,Beyond Vector Search: Ultra-Resilient GenAI Apps with AWS Bedrock (sponsored by YugabyteDB),Lightning talk
AIM330,Beyond vibe testing: Productionalizing mission-driven genAI workloads,Chalk talk
DVT329,Blueprint to code: Mastering spec-driven development,Chalk talk
AIM201,Break through AI performance and cost barriers with AWS Trainium,Breakout session
AIM394,Bridging the POC to production gap: An introduction to AgentCore,Breakout session
AIM224-S,Browser Power: Building MCP Tools That Do Real Work (sponsored by Cloudflare),Lightning talk
DEV339,Build a chat app for smart home appliances,Lightning talk
DAT403,Build a collaborative agentic AI solution with Aurora & Bedrock Agents,Workshop
DAT428,Build a cost-effective RAG-based gen AI application with Amazon Aurora,Chalk talk
ANT329,Build Advanced AI-powered Search with OpenSearch MCP and Vectors,Chalk talk
ANT314,"Build Advanced Enterprise Search with Vector, Hybrid, and AI Techniques ",Breakout session
ANT327-S,Build a GenAI Race Tracker With Confluent & AWS Bedrock in <60 Min  (sponsored by Confluent),Breakout session
MAM406,Build agentic AI features for monolithic applications,Builders' session
DAT406,Build agentic AI–powered search with Amazon Aurora and Amazon RDS,Workshop
AIM304,Build agentic observability workflows with models from AWS Marketplace,Builders' session
AIM302,"Build Agentic Voice Chat with Nova Sonic, AgentCore, MCP, and more",Workshop
AIM3311,Build agentic workflows on AWS with third-party agents and tools,Breakout session
AIM328,Build agentic workflows using third-party AI agents & tools,Chalk talk
DAT309,Build agentic workflows with Aurora and MCP,Chalk talk
AIM406,Build agentic workflows with Small Language Models and SageMaker AI,Workshop
PEX316,Build agents & tools for Bedrock AgentCore and sell in AWS Marketplace,Builders' session
AIM341,Build agents with Amazon Bedrock AgentCore & Strands Agents,Workshop
DEV306,Build AI Agents in Java with Spring AI,Chalk talk
AIM392,Build AI apps faster and at scale using Amazon Bedrock APIs,Chalk talk
TNC306,Build AI Assistants Using Amazon Bedrock Knowledge Bases,Interactive training
IND411,Build AI Commerce Media Agents: Audience Discovery & Campaign Performance,Builders' session
CNS358,"Build AI-powered developer experiences with MCP on ECS, EKS and Lambda",Breakout session
AIM382,Build AI your way with Amazon Nova customization,Breakout session
IND342,Build a multi-agent financial research assistant with Amazon Bedrock,Workshop
DEV330,Build a multi-agent role-playing Game Master with Strands Agents,Code talk
SMB309,Build an Agent Factory: An Agent that can Create any Agent On-Demand,Code talk
AIM104-S,Build an Agentic SaaS App in 5 Steps: From Idea to Revenue (sponsored by Pega),Lightning talk
DEV331,Build and deploy AI agents using Kiro and Amazon Bedrock AgentCore,Code talk
AIM215-S,Build and Deploy AI Agents with Cloudera Agent Studio (sponsored by Cloudera),Workshop
AIM310,Build a well-architected foundation for scaling generative AI and agentic apps,Breakout session
BIZ204,Build Business Intelligence Solutions Using Amazon QuickSight,Workshop
CNS359,"Build, deploy, and operate agentic architectures on AWS Serverless",Breakout session
SMB401,Build Fast Multi-Agent AI Systems Using Amplify and Bedrock Together,Workshop
STG305,"Build fast, scalable infrastructure for AI/ML with AWS storage",Workshop
AIM371,"Build, fine-tune & deploy AI models with SageMaker HyperPod CLI & SDK",Code talk
NTA401,Build First Retail AI Agent: Customer Service Excellence with Amazon Bedrock,Builders' session
NTA317,Build GenAI Apps with Anywhere Data,Chalk talk
HMC308,Build generative and agentic AI applications on-premises and at the edge,Breakout session
ANT344,"Build, govern, and share Amazon QuickSight dashboards with Amazon SageMaker",Breakout session
CNS368,Build high-performance inference APIs with Lambda SnapStart,Chalk talk
AIM399,Building A2A-enabled applications with Strands Agents,Chalk talk
AIM273-S,Building a Cloud-Native Risk Decisioning Platform for Resilience (sponsored by PwC),Breakout session
DEV327,Building Agentic AI: Amazon Nova Act and Strands Agents in Practice,Breakout session
CNS206,Building Agentic AI architectures with AWS Serverless,Builders' session
OPN303,Building agentic AI platform engineering solutions with open source,Breakout session
AIM357-S,Building Agentic AI Systems with AWS and Agent Mesh (sponsored by Solace),Workshop
AIM239-S,Building Agentic Enterprise Workflows with Informatica & AWS (sponsored by Informatica),Breakout session
DAT319,Building agentic memory layers on AWS managed databases,Breakout session
IND409,Building Agentic Smart home with Generative AI,Workshop
AIM307,Building agentic systems with Hugging Face and AWS AI chips,Chalk talk
COP405,Building agentic workflows for augmented observability,Code talk
NTA405,"Building AI Agents with Serverless, Strands, and MCP",Code talk
AIM256,Building an AI-powered waste classification using Amazon Nova & IoT,Lightning talk
AMZ305,Building and managing conversational AI at scale: lessons from Alexa+,Breakout session
AIM370,Building and tracing AI agents with Amazon SageMaker and Strands,Chalk talk
ISV312,Building Context-Rich Data Agents for SaaS with Amazon Bedrock,Chalk talk
ISV402, Building Customizable AI Agents: A Fast-Track Guide for ISVs,Builders' session
IND391,Building Data Products and AI for Electric Vehicles,Chalk talk
PEX302,Building enterprise-grade Agentic AI factory,Breakout session
AIM280-S,Building Enterprise-Ready Agentic Speech AI Pipelines on AWS (sponsored by NVIDIA),Breakout session
AIM290-S,"Building Fast, Cost-Efficient, Sovereign Inference Platforms on AWS w/Intel CPUs (sponsored by Intel)",Breakout session
CNS308,"Building GenAI applications with AI Agents that reason, decide and act",Workshop
AIM397,Building governed agents: Human-in-the-loop with AgentCore and Strands,Chalk talk
HMC209-S,"Building High-Performance, Secure Networks for Hybrid and Multicloud (sponsored by Equinix)",Lightning talk
ANT332,Building high-quality data products for AI Agents,Chalk talk
AIM308,Building intelligent agentic workflows with Amazon Nova,Builders' session
IND313,"Building Intelligent Healthcare Systems: FHIR, AI, and AWS HealthLake",Workshop
AIM309,Building LLMs with Amazon SageMaker HyperPod and AWS Trainium,Workshop
AIM394-S,Building multi-agent AI SRE: from root cause to vibe debugging (sponsored by Resolve AI),Breakout session
ISV303,Building Multi-tenant Data Pipelines for Agentic SaaS experiences,Chalk talk
ISV306,Building Multi-tenant global ML SaaS platform,Lightning talk
DEV302,Building .NET AI Applications with Semantic Kernel and Amazon Bedrock,Code talk
DEV329,Building Production Agent Swarms: Mastering Industrial AI,Chalk talk
DEV311,Building production AI agents for cloud application resilience on AWS,Breakout session
CNS425,Building production-ready Agentic AI architectures with AWS Serverless,Chalk talk
PEX404,Building Production-Ready AI Applications with Amazon Bedrock,Chalk talk
IND3302,Building Prudential’s microagent platform with MCP and A2A on AWS,Breakout session
AIM282-S,Building Scalable Agentic AI Solutions with AWS (sponsored by Capital One),Breakout session
AIM375,Building scalable applications with text and multimodal understanding,Breakout session
DEV415,"Building Scalable, Self-Orchestrating AI Workflows with A2A and MCP",Breakout session
TNC307,Building Secure and Responsible Gen AI with GuardRails for Amazon Bedrock,Interactive training
DEV312,"Building, Securing, and Monitoring Kiu: A Global Community AI Agent",Breakout session
SMB302,Building Self-Healing IT Systems with Agentic AI,Builders' session
CNS311,Building serverless AI Agents in Java with Spring AI,Builders' session
STG321,Building serverless vector applications with Amazon S3 Vectors,Chalk talk
SPS322,Building smarter AI coding assistants: real-world implementation guide,Code talk
AIM3307-S,Building the Future Trading Platform leveraging AI and AWS (sponsored by Cognizant),Breakout session
AIM390,Building tomorrow's AI applications at scale with Amazon Bedrock,Breakout session
OPN304,Building Trust in AI Agents: Automated Evaluation at Scale,Chalk talk
IND346,Building vertical AI agent blueprints in financial services,Chalk talk
AIM345-S,Building with Elastic MCP and Amazon Bedrock AgentCore (sponsored by Elastic),Breakout session
AIM122-S,"Building workflows of your choosing: agents, copilots, and everything in between (sponsored by Tines)",Lightning talk
API205-S,"Build, manage and govern AI agents from one place (sponsored by IBM)",Lightning talk
AIM383,Build more effective agents through model customization,Breakout session
TNC308,Build Multi-Agent Collaboration using Amazon Bedrock,Interactive training
DEV332,Build multi-modal AI agents with Strands Agents and Amazon S3 Vectors,Code talk
AIM233-S,"Build observable AI agents with Strands, AgentCore, and Datadog (sponsored by Datadog)",Breakout session
AIM324,Build production-ready AI solutions with Claude in Amazon Bedrock,Workshop
TNC317,Build production-ready Generative AI Applications on AWS,Interactive training
DEV310,Build real-time full-stack Generative AI applications,Code talk
AIM306,Build reliable agents: Real-time insights with AgentCore Observability,Builders' session
CMP403,"Build, Scale, and Optimize Agentic AI on CPUs with AWS Graviton",Workshop
CNS347,Build secure and scalable agentic AI workflows on Amazon ECS,Chalk talk
BIZ205,Build self-healing supply chains with agentic AI,Chalk talk
ANT341,Build trust in AI with end-to-end data lineage in Amazon SageMaker Catalog,Chalk talk
AIM303, Build trustworthy AI applications with Amazon Bedrock Guardrails,Workshop
IND366,Build ultra-low latency ad workloads with unmatched cost-performance,Workshop
AIM372,"Build useful, reliable agents with Amazon Nova",Breakout session
AIM111-S,Build your agentic operating system with Slack (sponsored by Slack from Salesforce),Lightning talk
STG307,Build your own GenAI app on Amazon EKS with Amazon FSx and accelerated compute,Workshop
AIM419,Build your own high performance kernel on AWS Trainium with NKI,Chalk talk
INV516,Can your model keep a secret? How to measure the privacy of your model,Chalk talk
AIM277-S,Claude 4 on AWS: Architecting Enterprise AI at Scale (sponsored by Anthropic),Breakout session
AIM118-S,Clinical Trials: AbbVie's Enterprise AI-Powered Document Creation Platform GAIA (sponsored by Accenture),Breakout session
AIM259-S,Closing the gap between speed and safety: shipping faster at scale (sponsored by LaunchDarkly),Breakout session
DVT405,Code completion to agents: The evolution of development,Breakout session
DAT429,Coding an MCP server for Amazon Aurora,Code talk
AIM3300,Collaborate at scale: Architecting multi-agent systems with AgentCore,Chalk talk
IND347,Combat financial document fraud with a multi-agent system,Workshop
AIM312,Compact yet powerful: Exploring model distillation with AWS Trainium,Builders' session
DEV313,Control humanoid robots and drones with voice and Agentic AI,Breakout session
AIM407,Cost-efficient AI model scaling with Amazon EKS on SageMaker HyperPod,Workshop
AIM292-S,Cracking the SMB Code: AI Sales That Redefine Travel Growth (sponsored by ZS),Lightning talk
TNC316,Create an AWS DevOps AI Agent with the Strands Agents SDK,Interactive training
DAT407,Create an intelligent banking agent using Aurora DSQL & MCP,Builders' session
AIM374,Create hyper-personalized voice interactions with Amazon Nova Sonic,Breakout session
DVT309," Create secure, production-ready code with Amazon Q Developer",Workshop
AIM377,Create voice-first applications with Amazon Nova Sonic,Chalk talk
DVT403,Create your own AI sidekick: a hands-on agent building workshop,Workshop
SAS402,Creating multi-tenant data lakehouses for agentic SaaS environments,Workshop
DVT221,Crowning the Kiro code champions,Lightning talk
AIM110-S,Customer Services Reinvention powered by AWS (sponsored by Accenture),Breakout session
AIM267-S,Customer Story: AI Adoption with Salesforce & Amazon Bedrock (sponsored by Salesforce),Lightning talk
AIM385,Customize Amazon Nova in Amazon SageMaker AI for your business needs,Chalk talk
AIM380,Customize Amazon Nova models for enhanced tool calling,Code talk
AIM386,Customize foundation models using Amazon SageMaker AI,Chalk talk
AIM3315,Customize GPT-OSS models on Amazon SageMaker AI for improved accuracy,Chalk talk
AIM363,Customize & scale foundation models using Amazon SageMaker AI,Breakout session
IND349,Data Harmony: AWS AI Agents for Clinical Integration,Chalk talk
AIM339,Data protection strategies for AI data foundation,Code talk
AIM315,Debug LLM bottlenecks with NVIDIA Nsight,Workshop
AIM3314,"Debug, trace, improve: Observability for agentic applications",Chalk talk
DAT446,Deep Dive into Deloitte's Amazon Neptune GenAI Security Intelligence Center,Breakout session
AIM384,Delighting Slack users safely and quickly with Amazon Nova and Bedrock,Breakout session
AIM3305,"Deliver a smarter, faster, and a more accurate agentic RAG system",Breakout session
SPS302,Democratize Data: Bundesliga Real-time Insights Without Writing any SQL,Chalk talk
CMP317,Demystify attestation: Cryptographically verify execution environment,Code talk
TNC318,Deploy Agentic AI Application with Strands and MCP on Amazon EKS,Interactive training
API324-S,Deploy and Fine-Tune Nemotron Models on AWS SageMaker and Bedrock: Hands-On Lab (sponsored by NVIDIA),Workshop
PEX401,Deploying Intelligent Agent Systems with MCP,Builders' session
AIM355,Deploying LLMs at scale with vLLM on AWS AI chips,Chalk talk
AIM3319,Deploy LLMs at scale with vLLM Deep Learning Containers and AI agents,Chalk talk
CNS314,Deploy multi-agent AI on Amazon EKS,Builders' session
IND351,Design a multi-expert system for fraud investigation with AI agents,Chalk talk
AIM421,Design and deploy custom guardrails for AI applications,Chalk talk
ANT330,Design and Implement Agentic AI Observability with OpenSearch,Chalk talk
DEV316,Designing local Generative AI inference with AWS IoT Greengrass,Breakout session
DVT102-S,Designing with Agents: A Playbook for Enterprise Engineering Leaders (sponsored by Windsurf),Breakout session
AIM408,Detect and mitigating hallucinations: A hands-on responsible AI workshop,Workshop
TNC315,Develop AI Agents and Flow Apps on Amazon SageMaker Unified Studio,Interactive training
AIM388,Develop AI Agents faster with Amazon SageMaker Studio and AgentCore,Breakout session
AIM381,Develop AI Agents faster with Amazon SageMaker AI & Bedrock AgentCore,Breakout session
DVT207,Developer Experience Economics: Moving Past Productivity Metrics,Breakout session
HMC311,Developing end-to-end SLM pipelines from the cloud to the edge,Chalk talk
DVT331,"Develop richer, contextual workflows with Model Context Protocol (MCP)",Chalk talk
AIM249-S,Discover and secure non-human identities (sponsored by Okta),Breakout session
AIM353,Distributed inference on AWS: Deep dive into inference optimizations,Chalk talk
AIM409,Distributed training at scale with Slurm on Amazon SageMaker HyperPod,Workshop
AIM260-S,Ditch your old SRE playbook: AI SRE for root cause in minutes (sponsored by Resolve AI),Breakout session
AIM261-S,Dive into Poolside: AI Models for Today’s Enterprise Software Teams (sponsored by poolside),Breakout session
IND353, Documents to decisions: AI-powered underwriting with Amazon Bedrock,Builders' session
AIM285-S,DraftKings & MongoDB: Supercharging Engineering with AI (sponsored by MongoDB),Breakout session
AIM234-S,Drive trusted AI outcomes with governance and accurate data (sponsored by IBM),Lightning talk
MAM219-S,Driving modernization using Mphasis’ Agentic AI framework (sponsored by Mphasis),Lightning talk
ISV316,Driving Profitable Growth with Generative AI: From Prompt to Product,Breakout session
AIM2202-S,"Edge AI in Real-World Solutions using AWS SageMaker, Greengrass and Bedrock (sponsored by Qualcomm)",Breakout session
AIM410,Efficient AI model customization for agentic workflows,Builders' session
COP326,Elevate application and generative AI observability,Breakout session
AMZ306,Elevate Streaming Quality with AI: Prime Video's Innovative Approach,Breakout session
IND406,Embedded Software Development in the Agentic AI Era,Builders' session
DVT303, Empower development teams with AI-driven automation,Builders' session
AIM350-S,"Empowering innovation with integrity—Responsible AI for a smarter, safer future (sponsored by Kyndryl)",Breakout session
ANT203,Enabling AI innovation with Amazon SageMaker Unified Studio,Breakout session
AIM351,End-to-end foundation model lifecycle on AWS Trainium,Breakout session
AIM423,Engineering for 90% accuracy in real-world agentic AI applications,Chalk talk
TNC313,Enhance and Scale Agents with Amazon Bedrock AgentCore,Interactive training
IND410,Enhance GenAI Outcomes in Telecom with Domain Specific Fine-Tuning,Chalk talk
MAM407,Enhance legacy applications with modern gen AI features,Workshop
CNS317,Enhance your Amazon EKS development workflow with MCP,Builders' session
AIM317,Enterprise AI applications with Amazon Nova understanding models,Workshop
DVT225-S,"Enterprise AI Without the Chaos: A New Path to Secure, Compliant Applications  (sponsored by Docker)",Lightning talk
MAM106-S,Enterprise-scale App Modernization with Agentic AI through TSRI's JANUS Studio (sponsored by TSRI),Lightning talk
DVT208, Epic journey: Navigating the AI-powered SDLC from backlog to production,Breakout session
AMZ402,Evaluating AI agents: real-world lessons from Amazon's agent systems,Chalk talk
AIM329,Evaluating the right model for video intelligence,Workshop
AIM301,Expand Agent Capabilities with AgentCore Gateway and Tools,Workshop
PEX201,"Expanding agentic AI: Accelerate, optimize and scale generative AI",Breakout session
TNC312,Explore Advanced features of Amazon Aurora PostgreSQL,Interactive training
AIM393,Explore AI customization techniques with Amazon Bedrock,Chalk talk
AIM3306,Explore zero-downtime deployment strategies for production LLMs,Chalk talk
AIM114-S,Exploring dual pathways to agentic commerce with AWS and Stripe (sponsored by Stripe),Lightning talk
DVT213,Extend Kiro with MCP support for richer context,Breakout session
PEX107,Fast Track to Growth: Leveraging Partner Programs & AWS Marketplace for success,Breakout session
STG416,File storage for high-performance workloads,Chalk talk
IND376,Financial services LLMOps: Scaling pilots to production ,Chalk talk
AIM318,Fine-tune Hugging Face LLMs on AWS Trainium with Amazon Sagemaker,Builders' session
IND392,Fine-tuning models for accuracy and latency at Robinhood Markets,Breakout session
AIM268-S,FinOps 3.0: Cost Intelligence for the AI Era (sponsored by DoiT),Breakout session
COP211-S,FinOps+: A New Era of Accelerating Value (sponsored by Kion),Lightning talk
AIM279-S,FINRA: Accelerate Massive Data Processing with NVIDIA on AWS EMR (sponsored by NVIDIA),Lightning talk
AIM2200-S,Fit for purpose AI-led transformation (sponsored by Tata Consultancy Services),Breakout session
STG205,Flawless AI: Visual dubbing at scale with Amazon S3,Lightning talk
ANT208-S,From Agentic AI Demos to ROI: Path to Production With Confluent + AWS (sponsored by Confluent),Breakout session
DVT333,From AI tools to AI teammates: Building an AI strategy for your SDLC,Chalk talk
AIM225-S,From Alert to Resolution: Supercharge AWS Ops with the Agentic AI SRE (sponsored by NeuBird AI),Lightning talk
AIM297-S,From Browser to Prompt: Building Infra for the Agentic Internet (sponsored by Kong),Breakout session
IND306,From Bytes to Bench: Best practices for life science research agents,Workshop
AIM344-S,From Cloud Modernization to Autonomous Enterprise: The Next Frontier (sponsored by Genpact),Breakout session
SEC220-S,From Cloud to AI  Securing the New Cloud Attack Surface (sponsored by Wiz),Breakout session
ISV314,From Code to Market: Build and Launch AI Agents on AWS Marketplace,Code talk
SEC206-S,From collecting tools to an autonomous SOC (sponsored by SentinelOne),Breakout session
AIM395,From concept to campaign: Building marketing agents with AgentCore,Breakout session
DVT320,From concept to production: Build with spec-driven development and Kiro,Code talk
AIM269-S,From Confidently Wrong to Enterprise-Ready AI (sponsored by PromptQL),Lightning talk
