code,title,type
OPN306,"Inter-Agent Systems with Strands Agents, Amazon Bedrock, MCP, and A2A",Builders' session
ANT342,ITTI's Cross-Company Data Mesh Blueprint with Amazon SageMaker,Lightning talk
NTA303,Landing Zone: Deploy Smarter with AI,Builders' session
STG352,Large-scale software deployments: Inside Amazon S3’s release pipeline,Breakout session
AIM319,LLMOps with Amazon SageMaker AI: Fine-tune and deploy an LLM for ESG,Builders' session
ANT411,Low-cost logging and observability with Amazon OpenSearch Service,Workshop
IND3305,LSEG: Transforming market intelligence at massive scale,Breakout session
IND356,Mastering data chaos: Enterprise-scale catalogs for financial services,Chalk talk
ANT326,Mastering data transformations with Amazon Athena,Chalk talk
ANT323,"Mastering materialized views: tips for fast, low-latency queries in Redshift",Chalk talk
NTA402,Mastering VMware to EC2 Migration,Workshop
DVT223-S,Maximize Productivity with the Amazon Q Developer CLI Agent (sponsored by Pluralsight),Lightning talk
IND3304, Maximizing uptime: Itaú’s mission-critical mainframe migration to AWS,Breakout session
STG322,MCP Server for Amazon S3 Tables: AI-powered data operations,Chalk talk
AIM245-S,Memory Design for AI Agents (sponsored by MongoDB),Workshop
PEX403,Metadata Intelligence: The Key to Trusted and Smart Agentic AI Systems,Chalk talk
MAM324,Modernize AD integrations with AWS Managed Microsoft AD Hybrid Edition,Workshop
MAM326,Modernize your analytics and AI for SAP with AWS,Chalk talk
ANT317,Modernize your data warehouse by moving to Amazon Redshift,Breakout session
NTA311,Modernizing Document Processing,Chalk talk
IND218-S,Modernizing Mercedes-Benz’s Global Ordering System with Gen AI (sponsored by Capgemini),Breakout session
OPN406,Moving to Valkey without downtime,Chalk talk
IND357,Multi-agent collaboration for optimized advertising performance,Chalk talk
SMB308,Multi-Agent Data Pipelines: Shaping the Future of Analytics,Builders' session
NTA305,Multilingual Contact Center with Amazon Connect,Workshop
COP358,Multi-Region disaster recovery & resilience testing (feat. Fidelity),Breakout session
NTA304,Multi-Tenant ETL: Consolidate SaaS Data,Builders' session
NTA306,Next-Gen Logistics with GenAI,Workshop
ANT307,Operating Apache Kafka and Apache Flink at scale,Breakout session
API203,Optimize data processing with built-in AWS Step Functions features,Chalk talk
ANT319,Optimizing Apache Spark workloads with AWS  Data Processing,Chalk talk
ANT316,"Orchestrating with Apache Airflow, MWAA, and SageMaker Unified Studio",Chalk talk
OPN407,Performance tuning for streaming Ingestion into Apache Iceberg,Builders' session
DAT415,Perform vector search on your Amazon DynamoDB data using zero-ETL,Workshop
DAT310,Plan and execute PostgreSQL version upgrades for Aurora & Amazon RDS,Chalk talk
DAT410,PostgreSQL performance: Real-world workload tuning,Code talk
API210-S,Powering real-time apps and analytics with Redis 8 + RDI (sponsored by Redis),Breakout session
ANT310,Powering your Agentic AI experience with AWS Streaming and Messaging,Breakout session
ANT412,Power streaming analytics on AWS with AI-driven insights,Workshop
DAT101-S,Presidio Resonate: AI Agents Orchestrating Multimodal Data at Scale (sponsored by Presidio),Lightning talk
IND360,Privacy-enhanced ML and GenAI for AdTechs with AWS Clean Rooms,Chalk talk
OPN307,Production Trino: Robust Interactive Workloads at Scale,Chalk talk
STG218,Put your data to work for Agentic AI with AWS storage,Breakout session
IND372-S,Reinventing credit origination process through AI (sponsored by Cloudera),Lightning talk
AIM299-S,Reinventing Pharma Document Workflows to Unlock Value at Scale with Agentic AI (sponsored by ZS),Lightning talk
IND101-S,Reliable AI at Scale: How Data + AI Observability Powers AI Products with AWS (sponsored by Monte Carlo),Lightning talk
AMZ307,Revolutionize media production: Field-ready cloud solutions,Lightning talk
WPS308,Revolutionize public sector data governance with unified analytics,Chalk talk
IND3301,"Ripple: Building an intelligent, multi-agent system for 24/7 operations",Breakout session
SPS301,Robo-Reviewer: Building AI Video Evaluators with Bedrock,Workshop
MAM333,SAP analytics modernization: Zero ETL to AI-driven insights with AWS,Workshop
SEC101-S,Scale Customer Engagement with WhatsApp Business on AWS (sponsored by Meta),Breakout session
ANT414,Scale intelligent analytics with Amazon Redshift multi-cluster architectures,Workshop
SPS306,Scaling AI Supply Chains: Search to Consumer-Driven Demand,Chalk talk
ANT318,Scaling Amazon Redshift with a multi-warehouse architecture,Breakout session
IND215-S,Scaling Data Transformation w/ dbt & Nasdaq: Unlocking Ent Power Global Mkts (sponsored by dbt Labs),Lightning talk
IND361,Scaling document intelligence: Advanced patterns with Amazon Bedrock,Chalk talk
IND362,Scaling enterprise data operations with Amazon SageMaker Unified Studio,Chalk talk
SEC225-S,Securing data for your AI workloads with tokenization (sponsored by Capital One),Breakout session
CNS420,"Shuffle, Scale, Succeed: Optimizing Spark Performance on Amazon EKS",Chalk talk
ANT417,Simplifying data interoperability with the lakehouse architecture on AWS,Workshop
IND326,Smart Machines: Maximizing Business Value with Generative AI,Chalk talk
ANT416,Solve complex data and AI governance challenges with Amazon SageMaker Catalog,Workshop
OPN411,Storage optimization by Apache Iceberg V3's Deletion Vectors,Chalk talk
OPN412,"Strands Agents: Building Fully Autonomous, Self-Improving AI Agents",Chalk talk
ANT320,Strengthening security for Apache Spark workloads,Chalk talk
ARC101-S,Supercharge your data insights with the Cisco Data Fabric (sponsored by Splunk),Breakout session
AIM326,Talk with your data: Approaches to natural language query for nonprofits,Builders' session
INV512,The hidden engineering behind foundation model building,Chalk talk
AIM3317-S,The Next Frontier in Financial Systems: Transformer-based Foundation Models (sponsored by NVIDIA),Breakout session
API310,The Step Functions Workshop,Workshop
ANT321,Top 10 tips to improve query performance in Amazon Redshift,Chalk talk
STG318,Transforming AI storage economics with Amazon S3 Vectors,Breakout session
IND365,Unifying data platforms for generative AI-ready financial systems,Chalk talk
ANT306,Universal connectivity with zero-ETL and AWS Glue,Breakout session
ANT418,Unleash Apache Kafka's elasticity and cost-efficiency with Amazon MSK,Workshop
NTA101,Unlock Innovation: A Guide to AWS Partner Products in AWS Marketplace,Breakout session
ISV307,Unlock New Business by Removing Data Silos with Zero-Copy ,Chalk talk
AIM334,Unlock sustainability insights: How AI enables AWS carbon management,Chalk talk
ANT413,Upgrade Amazon DataZone to Amazon SageMaker Catalog for analytics and AI,Chalk talk
DAT432,Use serverless knowledge graphs for hybrid search with Amazon Neptune,Chalk talk
DAT447,Using graphs over your data lake to power generative AI applications,Breakout session
DAT421,Vibe data modeling with Amazon DynamoDB,Builders' session
OPN414,vLLM on AWS: testing to production and everything in between,Breakout session
ANT205-S,Warner Music Group: Apache Iceberg on AWS & Snowflake (sponsored by Snowflake),Breakout session
DAT203-S,What Database Would Your AI Agents Choose -  Escape the Frankenstack (sponsored by SingleStore),Lightning talk
ANT305,What's new in AWS Data Processing,Breakout session
ANT201,"What’s new in search, observability, and vector databases with OpenSearch",Breakout session
ANT312,What's new with Amazon SageMaker in the era of unified data and AI,Breakout session
IND332,Zero-Training Visual Defect Detection Using Amazon Nova,Workshop
