code,title,type
COP410,Exploring Multi-tenant Cost Allocation for Container Workloads,Workshop
MAM316,Fast-track your VMware to AWS migration with AWS Transform,Workshop
HMC207-S,From On-Prem to On-Point: Safelite's AWS Cloud Observability Journey (sponsored by SolarWinds),Lightning talk
AIM240-S,"Human Agency in AI: Balancing Automation, Oversight, and Innovation (sponsored by Boomi)",Breakout session
AIM205-S,Human-Centric AI: Avoiding the High Cost of Getting It Wrong in IT (sponsored by NinjaOne),Lightning talk
HMC105-S,Hybrid Foundations to Cloud Innovation Transforming IBM i/AIX Workloads with AWS (sponsored by Lightedge),Breakout session
COP341,Implement secure automated workflows with AWS Systems Manager,Chalk talk
COP351,Innovation Sandbox on AWS: Automating Temporary Cloud Environments,Lightning talk
OPN305,Integrated AI Agents & Code Assistants with MCP & AWS,Chalk talk
OPN308,kro: Simplifying Kubernetes Resource Orchestration,Lightning talk
STG352,Large-scale software deployments: Inside Amazon S3’s release pipeline,Breakout session
COP311,Leaving no operational issues behind,Chalk talk
OPN404,Level Up Your Serverless: The Powertools for AWS Lambda Workshop,Workshop
MAM409,"Leveraging MCP Servers for SAP Observability, Security & Integration",Chalk talk
NET324,Managing Bots vs Humans with CloudFront and AWS WAF,Code talk
MAM323,Map your VMware workloads migration and modernization journey to AWS,Chalk talk
OPN405,Mastering Fluent-bit: Performance at Scale,Workshop
STG208,Maximize the value of cold data with Amazon S3 Glacier storage classes,Breakout session
STG319,Maximizing block storage performance for high-intensity workloads,Breakout session
NET321,Measure what matters: Web & API optimization with Amazon CloudFront,Chalk talk
HMC402,Meet ultra-low latency and high throughput needs with AWS Outposts,Chalk talk
STG213,Motability Operations' unified backup strategy: From fragmented to fortified,Lightning talk
STG312,Moving data to Amazon S3 to enable Amazon Bedrock gen AI workflows,Workshop
MAM355,Next-gen SAP security analytics powered by AWS,Chalk talk
STG326,Operating large-scale enterprise workloads with Amazon EBS and EBS Snapshots,Chalk talk
CNS349,Optimize your Amazon ECS workloads for performance and cost,Chalk talk
STG320,Optimizing price performance with enhanced Amazon EBS gp3 volumes,Breakout session
MAM101-S,Optimizing storage costs for Amazon EVS with FSx for ONTAP (sponsored by NetApp),Breakout session
NET320,Origin management for multi-region applications with Amazon CloudFront,Chalk talk
OPN408,Production-ready Serverless: mastering Powertools for AWS Lambda,Chalk talk
STG325,Protecting block storage at scale with native encryption and EBS Snapshots,Chalk talk
STG207,"Protect your data with AWS Backup: overview, use cases and what's new",Breakout session
CNS329,Reducing downtime: Build resilient architectures with Amazon ECS,Chalk talk
ARC310,Resilience of AWS Cloud: Design patterns for availability,Breakout session
COP314,Scale & automate patching with AI-powered visualization,Workshop
MAM335,Scale VMware migrations with Cloud Migration Factory & AWS Transform,Workshop
NET316,Scaling Multi-Tenant SaaS Delivery with Amazon CloudFront,Breakout session
AIM121-S,Scaling Observability for the AI Era: From GPUs to LLMs (sponsored by Chronosphere),Lightning talk
CNS350,Scaling to 1000s of containers in minutes with Amazon ECS,Chalk talk
NET211,"State of the Edge:  Delivery of the web with CloudFront, WAF, and Shield",Breakout session
COP343,Streamline operations with automated health monitoring and response,Chalk talk
INV511,Symbolic Execution for Better Cloud Governance,Chalk talk
AIM418-S,The AI Discussion Control Plane: How Your Agentic Team Redefines Ops (sponsored by Edge Delta),Lightning talk
MAM346,Transforming Enterprise IT: CSL Behring's VMware and SAP Modernization,Breakout session
STG323,Under the hood with Amazon EBS: Achieving sub-millisecond latency at scale,Chalk talk
STG360,Using Amazon S3 Batch Operations to operate on up to billions of objects,Chalk talk
MAM338,"VMware to AWS modernization blueprint: Migrate, containerize, scale",Workshop
MAM357,VMware to AWS Readiness: Foundational decisions before your migration,Chalk talk
IND216,Vodafone Romania BSS Modernization on AWS,Chalk talk
