code,title,type
AIM263-S,"AI Agents with Amazon Nova Sonic: Vonage for Financial Services (sponsored by Vonage, Part of Ericsson)",Lightning talk
NTA404,AI Code to Production: Context Matters,Code talk
ARC338,AI-driven architecture: Designing distributed systems at scale,Chalk talk
IND335,AI-Driven Research: Automating Workflows with AWS HealthOmics,Builders' session
AIM230-S,AI-Driven Testing: Scaling Automation with KaneAI and HyperExecute (sponsored by LambdaTest),Lightning talk
ARC334,"AI model benchmarking with Amazon SageMaker, Amazon Bedrock & AWS IoT Greengrass",Chalk talk
DEV323,AI Native Development: Strategies and Impact across Amazon and AWS,Breakout session
AIM220-S,AI-Native Era of Observability: How You Can Get Started Today (sponsored by Coralogix),Breakout session
SMB301,AI Pioneers: Shipping Transformative GenAI Architectures to Production,Breakout session
IND397,AI-Powered Content Compliance: Media Rating Automation with Nova,Chalk talk
DAT301,AI powered PostgreSQL: Incident detection & MCP integration,Workshop
COP420,AI-powered resilience testing and disaster recovery,Breakout session
ISV313,AI-powered SaaS Observability using OpenSearch,Code talk
ARC302,AI-powered Well-Architected reviews: Building automated governance,Builders' session
DVT103-S,AI transforms development: Lessons from CircleCI's journey with AWS (sponsored by CircleCI),Lightning talk
DAT401,Amazon Aurora DSQL: A developer's perspective,Code talk
DAT442,Amazon Aurora HA and DR design patterns for global resilience,Breakout session
IND336,Amazon Bedrock AgentCore & MCP for Automated Telecom Service Assurance,Builders' session
TNC322,Amazon Bedrock Agents: Features and Design Patterns,Breakout session
CMP202,Amazon Braket: Get hands-on with quantum computing,Workshop
CMP209,Amazon Braket Hubs - Accelerating R&D in national quantum initiatives,Chalk talk
DAT427,Amazon DocumentDB for expert practitioners,Chalk talk
STG349,Amazon EFS data resiliency: From strategy to implementation,Chalk talk
STG402,Amazon EKS advanced storage best practices with Amazon FSx for OpenZFS,Builders' session
STG350,Amazon FSx Intelligent-Tiering: Technical deep dive and best practices,Chalk talk
DAT450,Amazon Keyspaces live migration best practices with HBO Max,Chalk talk
ANT423,Amazon Kinesis Data Streams under the hood,Breakout session
CMP303,Amazon Linux: latest features and AWS optimizations,Breakout session
DVT330,"Amazon Q Developer CLI, a lightning-fast coding experience",Chalk talk
STG335,"Amazon S3 performance: Architecture, design, and optimization",Breakout session
STG334,"Amazon S3 Tables architecture, use cases, and best practices",Breakout session
WPS302,Amazon SageMaker Unified Studio for Public Sector,Workshop
DAT316,Analyze blockchain data with Amazon Bedrock AgentCore,Builders' session
DAT436,An insider’s look into architecture choices for Amazon DynamoDB,Breakout session
DEV326,Anti-Money Laundering Multi-agent Orchestration with AWS Strands,Breakout session
API302,API Gateway Authorization Strategies,Builders' session
API303,API Gateway Unleashed: A Hands-on Journey to API Excellence,Workshop
MAM306,Application modernization challenge,Workshop
COP329,Application performance monitoring: From design to implementation,Chalk talk
DAT402,Applied data modeling with Amazon DynamoDB,Builders' session
DVT311, Apply Amazon’s DevOps culture to your team,Chalk talk
COP301,Applying AI for FinOps and FinOps for AI,Chalk talk
COP210,A practical guide for meeting regulatory resilience requirements,Chalk talk
DAT315,A practitioner’s guide to data for agentic AI,Breakout session
ARC329,Architect for Zero Trust in AWS,Chalk talk
DEV303,Architecting Distributed Micro-frontends with Serverless,Chalk talk
CNS302,Architecting for data protection and compliance with Amazon ECS,Builders' session
ARC209,Architecting for hypergrowth: Scaling to 200 million users with Skyscanner,Breakout session
AIM255,Architecting for sustainable IT at scale,Lightning talk
IND307,Architecting Intelligent Supply Chains with Multi-Agent Orchestration,Chalk talk
IND374,Architecting multi-agent systems: Patterns in financial services,Chalk talk
MAM307,Architecting real-time data pipeline modernization with Generative AI,Chalk talk
DEV305,Architecting Real-time Sign Language Systems with AI Agents,Chalk talk
ARC336,Architecting reliable deployments: Amazon.com's blue/green patterns,Chalk talk
CMP201,Architecting Solution Patterns for GPU-Accelerated HPC and AI/ML,Chalk talk
STG303,Architecting vector-driven AI applications with Amazon S3 Vectors,Builders' session
ANT346,Architectural blueprints for your lakehouse in Amazon SageMaker,Chalk talk
ANT322,Architectural patterns for real-time data analytics on AWS,Chalk talk
ARC306,Architecture diagrams with generative AI: Leveraging AI agents,Builders' session
CMP304,Architectures for Hybrid Quantum-Classical Workflows at Scale,Chalk talk
DVT316-S,Are your APIs ready for AI agents? (sponsored by Postman),Breakout session
SEC302,Ask AWS: Your ransomware questions answered,Chalk talk
CMP305,Assembling the Complete AI Stack: Optimizing Your AI Hardware on AWS,Chalk talk
DAT455,A tale of two transactions,Breakout session
SPS201,Autodesk's ML Inference Optimization: Leveraging AWS AI Chips,Breakout session
OPN302,AutoGluon: Build Production ML Apps from Zero to Hero,Workshop
DEV322,Automated Security Remediation with AWS Step Functions,Builders' session
IND384,Automate insights and drive innovation with cloud and AI solutions,Breakout session
IND339,Automate Inventory Rebalancing on AWS with Agentic AI,Builders' session
DVT401,Automate Java application upgrade with generative AI,Workshop
DVT326,Automate Java app upgrades & accelerate innovation with generative AI,Chalk talk
NTA301,Automate Review Analysis with Nova Act and Generative AI,Builders' session
DVT324, Automate your code transformations at scale,Builders' session
DVT302, Automate your software tasks with agent hooks,Builders' session
IND393,Automating Amazon Fulfillment Center Operations with Generative AI,Breakout session
MAM342,Automating enterprise-scale code modernization with agentic AI,Breakout session
SEC341,Automating IAM policy validation and analysis using GitHub Actions,Code talk
AIM405,Automating LLM evaluation at scale: MLOps for continuous improvement,Workshop
SPS309,Automating LLM Fine-Tuning with Multi-Agentic Orchestration,Breakout session
IND337,Auto ML Pipeline for Custom Telco Language Models in Amazon Connect,Workshop
DAT457,Autonomous Web3 agents on AWS,Code talk
NTA321,AWS Agent for SAP Invoice Automation,Workshop
COP302,AWS disaster recovery strategies,Builders' session
CMP307,AWS Graviton: The best price performance for your AWS workloads,Breakout session
DVT203, AWS infrastructure as code: A year in review,Breakout session
CNS304,AWS Lambda performance tuning: Best practices and guidance,Chalk talk
PEX314,"AWS Marketplace seller workshop: Publish, update, and manage products",Workshop
DVT315,AWS SAM Beyond the Basics - Powered by Amazon Q Developer,Chalk talk
CNS402,AWS Serverless developer experience workshop,Workshop
ARC303,AWS Solutions Library: Accelerating innovation with proven patterns,Workshop
AIM3304,"Balance cost, performance & reliability for AI at enterprise scale",Breakout session
IND377,Balancing AI Innovation and Security: Novo Nordisk Agentic AI Framework,Chalk talk
COP415,Behind the scenes: How AWS drives operational excellence & reliability,Breakout session
ANT343,Best practices for building Apache Iceberg based lakehouse architectures on AWS,Breakout session
STG304,Best practices for deploying critical applications with Amazon EBS,Workshop
STG411,Best practices for maximizing S3 File Gateway performance,Chalk talk
DAT303,Best practices for migrating and operating Db2 databases on Amazon RDS,Chalk talk
IND375,Best practices for optimizing financial services application latency ,Chalk talk
MAM344,Best practices for performing custom code transformation with agentic AI,Code talk
CNS403,Best practices for serverless developers,Breakout session
STG317-S,Best practices to simplify resilience at scale for Gen AI data & apps (sponsored by Commvault),Breakout session
DAT458,"Better, faster, cheaper: How Valkey is revolutionizing caching",Breakout session
AIM284-S,Beyond a Chatbot: How to Build Intelligent Agent Memory (sponsored by MongoDB),Breakout session
ARC319,Beyond microservices: Event-driven patterns for modern applications,Chalk talk
STG361,Beyond SFTP and NFS: Automate enterprise file transfers at scale,Breakout session
AIM3303,Beyond short interactions: Building long running agents with AgentCore,Chalk talk
CMP309,Beyond the Console: Building Powerful AWS Operational Dashboards,Chalk talk
DAT202-S,Beyond Vector Search: Ultra-Resilient GenAI Apps with AWS Bedrock (sponsored by YugabyteDB),Lightning talk
AIM330,Beyond vibe testing: Productionalizing mission-driven genAI workloads,Chalk talk
DAT322,Binge-worthy: Netflix's journey to Amazon Aurora at scale,Lightning talk
DVT329,Blueprint to code: Mastering spec-driven development,Chalk talk
CMP310,"Boost Amazon EKS Efficiency: EKS Auto Mode, Graviton, and EC2 Spot",Chalk talk
STG417,Boost database performance & availability with Amazon FSx for OpenZFS,Chalk talk
DAT312,Boost performance and reduce costs in Amazon Aurora and Amazon RDS,Breakout session
EUC206,Break down AI barriers with AWS Wickr and Amazon Bedrock,Chalk talk
CNS346,"Break down monoliths, modernizing applications on Amazon ECS",Chalk talk
ANT337,Breaking data silos with the lakehouse architecture,Chalk talk
IND309,Breaking Down Silos: Multi-Agent Architecture for Media Operations,Chalk talk
AIM201,Break through AI performance and cost barriers with AWS Trainium,Breakout session
AIM394,Bridging the POC to production gap: An introduction to AgentCore,Breakout session
ANT338,Bring unified analytics to your data warehouse with the lakehouse architecture,Chalk talk
AIM224-S,Browser Power: Building MCP Tools That Do Real Work (sponsored by Cloudflare),Lightning talk
DAT403,Build a collaborative agentic AI solution with Aurora & Bedrock Agents,Workshop
DAT428,Build a cost-effective RAG-based gen AI application with Amazon Aurora,Chalk talk
ANT329,Build Advanced AI-powered Search with OpenSearch MCP and Vectors,Chalk talk
ANT327-S,Build a GenAI Race Tracker With Confluent & AWS Bedrock in <60 Min  (sponsored by Confluent),Breakout session
MAM406,Build agentic AI features for monolithic applications,Builders' session
DAT406,Build agentic AI–powered search with Amazon Aurora and Amazon RDS,Workshop
IND310,Build Agentic AI Solutions for Industrial Predictive Maintenance,Workshop
AIM304,Build agentic observability workflows with models from AWS Marketplace,Builders' session
AIM3311,Build agentic workflows on AWS with third-party agents and tools,Breakout session
AIM328,Build agentic workflows using third-party AI agents & tools,Chalk talk
DAT309,Build agentic workflows with Aurora and MCP,Chalk talk
AIM406,Build agentic workflows with Small Language Models and SageMaker AI,Workshop
AIM341,Build agents with Amazon Bedrock AgentCore & Strands Agents,Workshop
IND385,Build AI agents: A scalable framework using Strands and Amazon Bedrock AgentCore,Chalk talk
DEV306,Build AI Agents in Java with Spring AI,Chalk talk
AIM392,Build AI apps faster and at scale using Amazon Bedrock APIs,Chalk talk
IND411,Build AI Commerce Media Agents: Audience Discovery & Campaign Performance,Builders' session
CNS358,"Build AI-powered developer experiences with MCP on ECS, EKS and Lambda",Breakout session
IND342,Build a multi-agent financial research assistant with Amazon Bedrock,Workshop
DEV330,Build a multi-agent role-playing Game Master with Strands Agents,Code talk
DAT404,"Build a multi-Region, active-active rewards app with Aurora DSQL",Workshop
CNS352,Build an adaptive compute grid with Amazon ECS and AWS Lambda,Chalk talk
SMB309,Build an Agent Factory: An Agent that can Create any Agent On-Demand,Code talk
ANT401,Build an AI-powered enterprise search with Amazon OpenSearch service,Workshop
DEV331,Build and deploy AI agents using Kiro and Amazon Bedrock AgentCore,Code talk
AIM215-S,Build and Deploy AI Agents with Cloudera Agent Studio (sponsored by Cloudera),Workshop
DEV325,Build and Deploy Highly Available Event Processing with Containers,Chalk talk
ANT402,Build an end-to-end fraud detection system with Amazon SageMaker Unified Studio,Workshop
STG309,Build an S3 time machine: Implementing advanced point-in-time recovery,Workshop
MAM353,Build an SAP ABAP application and generate unit test cases with generative AI,Builders' session
ANT347,Build a secure and regulated data foundation for AI,Chalk talk
DAT448,Build a stablecoin payment processor using AWS serverless services,Workshop
DAT405,Build a web-scale application with purpose-built databases & analytics,Workshop
AIM310,Build a well-architected foundation for scaling generative AI and agentic apps,Breakout session
ANT311,Build data pipelines in minutes with the SageMaker Visual experience,Chalk talk
CNS359,"Build, deploy, and operate agentic architectures on AWS Serverless",Breakout session
COP323,Build effective logging strategies for operational insights,Chalk talk
SMB401,Build Fast Multi-Agent AI Systems Using Amplify and Bedrock Together,Workshop
STG305,"Build fast, scalable infrastructure for AI/ML with AWS storage",Workshop
AIM371,"Build, fine-tune & deploy AI models with SageMaker HyperPod CLI & SDK",Code talk
API304,Build GenAI-Powered Workflows with Step Functions and AWS AI Services,Builders' session
CNS368,Build high-performance inference APIs with Lambda SnapStart,Chalk talk
IND403,Build Humanoid Intelligence: Advancing Physical AI with AWS and NVIDIA,Chalk talk
AIM399,Building A2A-enabled applications with Strands Agents,Chalk talk
API208,Building a culture of API Excellence,Lightning talk
ARC403,Building adaptive AI agents: Enterprise patterns that scale,Workshop
DEV327,Building Agentic AI: Amazon Nova Act and Strands Agents in Practice,Breakout session
MAM404,Building agentic AI applications on Amazon Bedrock using C# and .NET,Builders' session
CNS206,Building Agentic AI architectures with AWS Serverless,Builders' session
OPN303,Building agentic AI platform engineering solutions with open source,Breakout session
AIM357-S,Building Agentic AI Systems with AWS and Agent Mesh (sponsored by Solace),Workshop
DAT319,Building agentic memory layers on AWS managed databases,Breakout session
IND409,Building Agentic Smart home with Generative AI,Workshop
AIM307,Building agentic systems with Hugging Face and AWS AI chips,Chalk talk
COP405,Building agentic workflows for augmented observability,Code talk
NTA405,"Building AI Agents with Serverless, Strands, and MCP",Code talk
COP322,Building AI-Powered operational insights and automated remediation,Builders' session
SEC304,Building an AI-Powered security guardian for your Cognito applications,Chalk talk
AIM256,Building an AI-powered waste classification using Amazon Nova & IoT,Lightning talk
AMZ305,Building and managing conversational AI at scale: lessons from Alexa+,Breakout session
ARC304,Building and testing resilient multi-AZ applications,Workshop
AIM370,Building and tracing AI agents with Amazon SageMaker and Strands,Chalk talk
STG413,Building an operational data lake using S3 Tables and SageMaker,Chalk talk
SEC407,Building a robust container security  pipeline,Builders' session
API209-S,Building better AI agents by applying context engineering (sponsored by Redis),Breakout session
STG415,Building cost-effective data lakes with Apache Iceberg and Amazon S3,Chalk talk
STG355,"Building cost-optimized, resilient apps with Amazon EKS and EFS",Chalk talk
ISV402, Building Customizable AI Agents: A Fast-Track Guide for ISVs,Builders' session
IND391,Building Data Products and AI for Electric Vehicles,Chalk talk
API305,Building EDAs with Apache Kafka and Amazon EventBridge,Chalk talk
AIM280-S,Building Enterprise-Ready Agentic Speech AI Pipelines on AWS (sponsored by NVIDIA),Breakout session
ANT407,Building event-driven applications with AWS Streaming and Messaging,Builders' session
CNS307,Building event-driven architectures using Amazon ECS with AWS Fargate,Breakout session
API306,Building event-driven architectures,Workshop
AIM290-S,"Building Fast, Cost-Efficient, Sovereign Inference Platforms on AWS w/Intel CPUs (sponsored by Intel)",Breakout session
INV504,Building fast with automated reasoning at Amazon S3 scale,Chalk talk
API322,Building Fault-Tolerant Systems with AWS Messaging Services ,Code talk
DAT426,Building for high availability using Amazon ElastiCache,Chalk talk
CNS308,"Building GenAI applications with AI Agents that reason, decide and act",Workshop
ARC201, Building generative AI-powered full-stack applications,Workshop
AIM397,Building governed agents: Human-in-the-loop with AgentCore and Strands,Chalk talk
IND313,"Building Intelligent Healthcare Systems: FHIR, AI, and AWS HealthLake",Workshop
CNS202,Building interactive web based applications on Serverless,Builders' session
AIM309,Building LLMs with Amazon SageMaker HyperPod and AWS Trainium,Workshop
AIM394-S,Building multi-agent AI SRE: from root cause to vibe debugging (sponsored by Resolve AI),Breakout session
CNS309,Building multi-tenant SaaS applications with Amazon ECS,Workshop
DEV302,Building .NET AI Applications with Semantic Kernel and Amazon Bedrock,Code talk
ANT324,"Building Pipelines for Analytics, ML and AI in Amazon Sagemaker Unified Studio",Chalk talk
DEV329,Building Production Agent Swarms: Mastering Industrial AI,Chalk talk
DEV311,Building production AI agents for cloud application resilience on AWS,Breakout session
API313,Building Production-Grade Workflow Patterns with AWS Step Functions,Breakout session
CNS425,Building production-ready Agentic AI architectures with AWS Serverless,Chalk talk
PEX404,Building Production-Ready AI Applications with Amazon Bedrock,Chalk talk
ANT403,Building Production-Ready Data Systems for AI Applications,Workshop
IND3302,Building Prudential’s microagent platform with MCP and A2A on AWS,Breakout session
SEC404,Building Quantum-Safe Systems with Post-Quantum Cryptography on AWS,Workshop
DEV324,Building Real-Time Container Security with AWS Native Tools,Chalk talk
COP340,"Building reliable operations, feat. Fannie Mae",Breakout session
ARC331,Building resilient clients: Architecture patterns from Amazon.com,Chalk talk
STG406,Building resilient data protection with Amazon EBS Snapshots,Builders' session
ARC404,Building resilient multi-Region applications with Capital One,Breakout session
ANT422,Building Resilient Multi-Tenant Messaging with Amazon SQS,Chalk talk
CNS424,Building resilient Serverless applications with chaos engineering,Chalk talk
AIM282-S,Building Scalable Agentic AI Solutions with AWS (sponsored by Capital One),Breakout session
SEC325,"Building Scalable, Secure Secrets Management on AWS",Builders' session
DEV415,"Building Scalable, Self-Orchestrating AI Workflows with A2A and MCP",Breakout session
CNS310,Building secure serverless applications,Workshop
DEV312,"Building, Securing, and Monitoring Kiu: A Global Community AI Agent",Breakout session
CNS311,Building serverless AI Agents in Java with Spring AI,Builders' session
CNS312,Building Serverless applications with Terraform workshop,Workshop
CNS404,Building Serverless distributed data processing workloads,Workshop
STG321,Building serverless vector applications with Amazon S3 Vectors,Chalk talk
SPS322,Building smarter AI coding assistants: real-world implementation guide,Code talk
WPS307,Building sovereign LLMs: Best practice from national-scale deployments,Chalk talk
NTA312,Building The Enterprise Data Success Framework,Chalk talk
AIM390,Building tomorrow's AI applications at scale with Amazon Bedrock,Breakout session
OPN304,Building Trust in AI Agents: Automated Evaluation at Scale,Chalk talk
IND346,Building vertical AI agent blueprints in financial services,Chalk talk
ARC317,Building Well-Architected agentic AI applications,Chalk talk
AIM345-S,Building with Elastic MCP and Amazon Bedrock AgentCore (sponsored by Elastic),Breakout session
CNS203,Building your first event driven application,Builders' session
IND319,Build Intelligent Media Workflows with Agentic AI,Workshop
IND311,Build Media Workflows with Natural Language Using Strands Agents SDK,Builders' session
DEV308,Build modern applications with Amazon Aurora DSQL,Breakout session
ANT404,Build modern data applications with the lakehouse architecture on AWS,Workshop
DEV332,Build multi-modal AI agents with Strands Agents and Amazon S3 Vectors,Code talk
AIM233-S,"Build observable AI agents with Strands, AgentCore, and Datadog (sponsored by Datadog)",Breakout session
CMP311,"Build Once, Run Everywhere: Multi-Architecture in Your CI/CD Pipelines",Chalk talk
AIM324,Build production-ready AI solutions with Claude in Amazon Bedrock,Workshop
TNC317,Build production-ready Generative AI Applications on AWS,Interactive training
DVT307,Build real-time applications AWS Amplify,Workshop
DEV310,Build real-time full-stack Generative AI applications,Code talk
AIM306,Build reliable agents: Real-time insights with AgentCore Observability,Builders' session
DEV406,Build resilient distributed systems through comprehensive testing,Chalk talk
ISV404,Build Resilient SaaS: Multi-Account Resilience Testing Patterns,Code talk
CNS353,Build safe and resilient deployment pipelines for Amazon ECS,Lightning talk
CMP403,"Build, Scale, and Optimize Agentic AI on CPUs with AWS Graviton",Workshop
CNS347,Build secure and scalable agentic AI workflows on Amazon ECS,Chalk talk
DAT314,Build serverless chatbots using Amazon ElastiCache & Aurora PostgreSQL,Breakout session
IND312,Build Streaming Analytics Dashboards in Minutes with Amazon Q Developer,Builders' session
ANT406,Build trust in your data with Amazon SageMaker Catalog,Builders' session
AIM303, Build trustworthy AI applications with Amazon Bedrock Guardrails,Workshop
IND366,Build ultra-low latency ad workloads with unmatched cost-performance,Workshop
IND408,Build Virtual Engineering Workbenches for SDV with AWS Marketplace,Workshop
AIM111-S,Build your agentic operating system with Slack (sponsored by Slack from Salesforce),Lightning talk
STG307,Build your own GenAI app on Amazon EKS with Amazon FSx and accelerated compute,Workshop
AIM419,Build your own high performance kernel on AWS Trainium with NKI,Chalk talk
ISV405,BYOK: The Key to Meeting Enterprise SaaS Security Demands,Code talk
OPN402,"Cache me if you can, Valkey edition",Workshop
INV516,Can your model keep a secret? How to measure the privacy of your model,Chalk talk
IND3308,Capital One: Building resilient systems by engineering for five nines,Breakout session
ARC327,Cell-based architectures: From connected vehicles to enterprise systems,Chalk talk
COP342,Centralize Multicloud Management using AWS,Breakout session
IND350,Chaos detective: Deploy generative AI-powered troubleshooting agents,Chalk talk
COP304,Chaos engineering workshop,Workshop
MAM311,Choose your own modernization adventure: From legacy to cloud-native,Workshop
STG209,Choosing the right AWS storage service,Chalk talk
AIM277-S,Claude 4 on AWS: Architecting Enterprise AI at Scale (sponsored by Anthropic),Breakout session
NTA201,Cloud Foundations Accelerator,Chalk talk
CNS405,Cloud-native Java on Amazon EKS,Builders' session
ANT334,CMT: High-performance NLP & geospatial analysis with Redshift,Lightning talk
DVT405,Code completion to agents: The evolution of development,Breakout session
DAT429,Coding an MCP server for Amazon Aurora,Code talk
AIM3300,Collaborate at scale: Architecting multi-agent systems with AgentCore,Chalk talk
IND347,Combat financial document fraud with a multi-agent system,Workshop
AIM312,Compact yet powerful: Exploring model distillation with AWS Trainium,Builders' session
DEV405,Compile blazing-fast MCP servers in Rust,Code talk
CMP312,Compute innovation with the AWS Nitro System,Chalk talk
NTA314,Connecting Infor CloudSuite to AWS Services,Chalk talk
DVT202, Continuous integration and continuous delivery (CI/CD) for AWS,Breakout session
DEV313,Control humanoid robots and drones with voice and Agentic AI,Breakout session
AIM407,Cost-efficient AI model scaling with Amazon EKS on SageMaker HyperPod,Workshop
DAT308,Cost optimization for Amazon DynamoDB,Chalk talk
CMP313,Cost Optimize your .NET workloads on AWS,Chalk talk
TNC316,Create an AWS DevOps AI Agent with the Strands Agents SDK,Interactive training
DAT407,Create an intelligent banking agent using Aurora DSQL & MCP,Builders' session
IND348,Create a secure card management platform with AWS Payment Cryptography,Chalk talk
DVT309," Create secure, production-ready code with Amazon Q Developer",Workshop
DVT403,Create your own AI sidekick: a hands-on agent building workshop,Workshop
SAS402,Creating multi-tenant data lakehouses for agentic SaaS environments,Workshop
DVT221,Crowning the Kiro code champions,Lightning talk
CMP208-S,Customer Insights: Scaling Real-World AI with AMD on AWS (sponsored by AMD),Breakout session
AIM267-S,Customer Story: AI Adoption with Salesforce & Amazon Bedrock (sponsored by Salesforce),Lightning talk
PEX313,Customize Amazon Nova models for Agentic AI with SageMaker & Bedrock ,Workshop
AIM386,Customize foundation models using Amazon SageMaker AI,Chalk talk
NTA313,Cut Costs with Aurora PostgreSQL & Babelfish,Chalk talk
CMP314,"Data-Driven EC2 Optimization: Efficiency, Metrics, and Sustainability",Chalk talk
IND349,Data Harmony: AWS AI Agents for Clinical Integration,Chalk talk
DAT311,Data modeling core concepts for Amazon DynamoDB,Breakout session
AIM339,Data protection strategies for AI data foundation,Code talk
CNS367,Debug Lambda functions deployed in cloud like never before,Breakout session
AIM315,Debug LLM bottlenecks with NVIDIA Nsight,Workshop
AIM3314,"Debug, trace, improve: Observability for agentic applications",Chalk talk
MAM313,Decomposing monolithic databases with generative AI,Chalk talk
API201,Decoupling your data-driven applications with Amazon EventBridge Pipes,Builders' session
DAT441,Deep dive into Amazon Aurora and its innovations,Breakout session
DAT439,Deep dive into Amazon Aurora DSQL and its architecture,Breakout session
DAT444,Deep dive into Amazon DocumentDB and its innovations,Breakout session
DAT445,Deep dive into databases zero-ETL integrations,Breakout session
DAT446,Deep Dive into Deloitte's Amazon Neptune GenAI Security Intelligence Center,Breakout session
CMP316,Deep Dive into the AWS Nitro System,Breakout session
STG407,Deep dive on Amazon S3,Breakout session
AIM3305,"Deliver a smarter, faster, and a more accurate agentic RAG system",Breakout session
DVT323,Deliver GenAI Mobile Apps and Models at scale: A Testing Architecture,Chalk talk
SPS302,Democratize Data: Bundesliga Real-time Insights Without Writing any SQL,Chalk talk
CMP317,Demystify attestation: Cryptographically verify execution environment,Code talk
