code,title,type
ARC322,Architecting multi-Region expansion for mission-critical workloads,Chalk talk
COP312,Architecting Security at Scale with AWS Cloud Governance,Chalk talk
CMP201,Architecting Solution Patterns for GPU-Accelerated HPC and AI/ML,Chalk talk
ANT204,Architecting the future: Amazon SageMaker as a data and AI platform,Breakout session
MAM221-S,Architecting Trusted GenAI and Agentic Experiences in Financial Services (sponsored by Coveo),Lightning talk
STG303,Architecting vector-driven AI applications with Amazon S3 Vectors,Builders' session
COP402,Architect open source observability for distributed environments,Chalk talk
IND301,Architect petabyte-scale observability with OpenSearch and Amazon Q,Chalk talk
CMP304,Architectures for Hybrid Quantum-Classical Workflows at Scale,Chalk talk
CMP305,Assembling the Complete AI Stack: Optimizing Your AI Hardware on AWS,Chalk talk
DAT455,A tale of two transactions,Breakout session
STG333,Automate data protection at scale with AWS Backup and AWS Control Tower,Code talk
IND384,Automate insights and drive innovation with cloud and AI solutions,Breakout session
IND339,Automate Inventory Rebalancing on AWS with Agentic AI,Builders' session
DVT401,Automate Java application upgrade with generative AI,Workshop
DVT326,Automate Java app upgrades & accelerate innovation with generative AI,Chalk talk
MAM330,Automate SAP supply chain exceptions with generative AI,Workshop
DVT324, Automate your code transformations at scale,Builders' session
IND393,Automating Amazon Fulfillment Center Operations with Generative AI,Breakout session
COP310,Automating compliance and auditing at scale,Workshop
MAM342,Automating enterprise-scale code modernization with agentic AI,Breakout session
IND337,Auto ML Pipeline for Custom Telco Language Models in Amazon Connect,Workshop
WPS207,Autonomy in Defense: Scaling Innovation for Mission Outcomes,Breakout session
HMC211-S,AWS and Oracle: Transforming Healthcare (sponsored by Oracle),Lightning talk
DAT210-S,AWS and Oracle: Transforming Healthcare (sponsored by Oracle),Lightning talk
STG418,AWS Backup clean room recovery: Comprehensive resilience framework,Chalk talk
STG410,AWS Backup unlocked: strategies for at-scale data protection,Chalk talk
COP302,AWS disaster recovery strategies,Builders' session
GBL101,AWS European Sovereign Cloud: Your 20-Minute Essential Guide,Lightning talk
IND378,AWS for healthcare analytics: accelerating time to insights,Chalk talk
MAM203,"AWS for VMware migrations: Successes, roadmaps, & strategies",Breakout session
CMP307,AWS Graviton: The best price performance for your AWS workloads,Breakout session
CNS304,AWS Lambda performance tuning: Best practices and guidance,Chalk talk
PEX314,"AWS Marketplace seller workshop: Publish, update, and manage products",Workshop
MAM309,AWS migration journey: 2025 itinerary for Microsoft workloads,Breakout session
MAM310,AWS migration planning: From discovery to delivery,Chalk talk
CNS402,AWS Serverless developer experience workshop,Workshop
HMC202,AWS wherever you need it: From the cloud to the edge,Breakout session
AIM3304,"Balance cost, performance & reliability for AI at enterprise scale",Breakout session
ANT335,Best practices for agentic data engineering with AWS Analytics MCP Servers,Breakout session
STG328,Best practices for cost optimization with AWS Backup,Chalk talk
STG411,Best practices for maximizing S3 File Gateway performance,Chalk talk
DAT303,Best practices for migrating and operating Db2 databases on Amazon RDS,Chalk talk
MAM344,Best practices for performing custom code transformation with agentic AI,Code talk
CNS403,Best practices for serverless developers,Breakout session
STG317-S,Best practices to simplify resilience at scale for Gen AI data & apps (sponsored by Commvault),Breakout session
DAT458,"Better, faster, cheaper: How Valkey is revolutionizing caching",Breakout session
AIM284-S,Beyond a Chatbot: How to Build Intelligent Agent Memory (sponsored by MongoDB),Breakout session
SEC205-S,Beyond Backup: Advancing Cloud Resiliency with Shared Responsibility (sponsored by Cohesity),Breakout session
API401,Beyond Batch: Modernize with Event-Driven Architecture & Serverless,Builders' session
ARC319,Beyond microservices: Event-driven patterns for modern applications,Chalk talk
STG361,Beyond SFTP and NFS: Automate enterprise file transfers at scale,Breakout session
AIM3303,Beyond short interactions: Building long running agents with AgentCore,Chalk talk
DAT202-S,Beyond Vector Search: Ultra-Resilient GenAI Apps with AWS Bedrock (sponsored by YugabyteDB),Lightning talk
AIM330,Beyond vibe testing: Productionalizing mission-driven genAI workloads,Chalk talk
DAT322,Binge-worthy: Netflix's journey to Amazon Aurora at scale,Lightning talk
CMP310,"Boost Amazon EKS Efficiency: EKS Auto Mode, Graviton, and EC2 Spot",Chalk talk
STG417,Boost database performance & availability with Amazon FSx for OpenZFS,Chalk talk
DAT312,Boost performance and reduce costs in Amazon Aurora and Amazon RDS,Breakout session
CNS346,"Break down monoliths, modernizing applications on Amazon ECS",Chalk talk
PEX309,Breakdown to Breakthrough: Crafting AI-Powered Smart Machine Support,Chalk talk
MAM402,Breaking the legacy barrier: How AI is revolutionizing modernization,Breakout session
AIM394,Bridging the POC to production gap: An introduction to AgentCore,Breakout session
CNS305,Bring the power of Amazon EKS to your on-premises applications,Builders' session
DVT224-S,Bronto: Logs at Scale Without Compromise (sponsored by Bronto),Lightning talk
ANT329,Build Advanced AI-powered Search with OpenSearch MCP and Vectors,Chalk talk
ANT314,"Build Advanced Enterprise Search with Vector, Hybrid, and AI Techniques ",Breakout session
AIM304,Build agentic observability workflows with models from AWS Marketplace,Builders' session
AIM3311,Build agentic workflows on AWS with third-party agents and tools,Breakout session
AIM328,Build agentic workflows using third-party AI agents & tools,Chalk talk
AIM341,Build agents with Amazon Bedrock AgentCore & Strands Agents,Workshop
IND385,Build AI agents: A scalable framework using Strands and Amazon Bedrock AgentCore,Chalk talk
AIM392,Build AI apps faster and at scale using Amazon Bedrock APIs,Chalk talk
IND342,Build a multi-agent financial research assistant with Amazon Bedrock,Workshop
DAT404,"Build a multi-Region, active-active rewards app with Aurora DSQL",Workshop
COP406,Build and automate policy as code,Builders' session
HMC301,Build and operate resilient and performant distributed applications,Workshop
HMC403,Build and optimize edge architecture for resiliency with AI,Code talk
MAM353,Build an SAP ABAP application and generate unit test cases with generative AI,Builders' session
DAT405,Build a web-scale application with purpose-built databases & analytics,Workshop
AIM310,Build a well-architected foundation for scaling generative AI and agentic apps,Breakout session
STG329,Build data resilient application architectures using AWS Storage,Chalk talk
CNS359,"Build, deploy, and operate agentic architectures on AWS Serverless",Breakout session
COP323,Build effective logging strategies for operational insights,Chalk talk
COP404,Build full-stack observability from applications to databases,Workshop
NTA317,Build GenAI Apps with Anywhere Data,Chalk talk
HMC308,Build generative and agentic AI applications on-premises and at the edge,Breakout session
ANT344,"Build, govern, and share Amazon QuickSight dashboards with Amazon SageMaker",Breakout session
API316,Build Hybrid Serverless Architectures with AWS and On-premises Systems,Chalk talk
AIM399,Building A2A-enabled applications with Strands Agents,Chalk talk
CNS206,Building Agentic AI architectures with AWS Serverless,Builders' session
AIM357-S,Building Agentic AI Systems with AWS and Agent Mesh (sponsored by Solace),Workshop
AIM239-S,Building Agentic Enterprise Workflows with Informatica & AWS (sponsored by Informatica),Breakout session
COP405,Building agentic workflows for augmented observability,Code talk
AMZ305,Building and managing conversational AI at scale: lessons from Alexa+,Breakout session
STG413,Building an operational data lake using S3 Tables and SageMaker,Chalk talk
ISV312,Building Context-Rich Data Agents for SaaS with Amazon Bedrock,Chalk talk
WPS316,Building Cornell's AI Future: AWS Innovation at Enterprise Scale,Breakout session
STG415,Building cost-effective data lakes with Apache Iceberg and Amazon S3,Chalk talk
STG355,"Building cost-optimized, resilient apps with Amazon EKS and EFS",Chalk talk
COP407,Building custom agents for intelligent AWS patch automation,Code talk
API305,Building EDAs with Apache Kafka and Amazon EventBridge,Chalk talk
PEX302,Building enterprise-grade Agentic AI factory,Breakout session
AIM280-S,Building Enterprise-Ready Agentic Speech AI Pipelines on AWS (sponsored by NVIDIA),Breakout session
API306,Building event-driven architectures,Workshop
API322,Building Fault-Tolerant Systems with AWS Messaging Services ,Code talk
DAT426,Building for high availability using Amazon ElastiCache,Chalk talk
CNS308,"Building GenAI applications with AI Agents that reason, decide and act",Workshop
AIM397,Building governed agents: Human-in-the-loop with AgentCore and Strands,Chalk talk
HMC209-S,"Building High-Performance, Secure Networks for Hybrid and Multicloud (sponsored by Equinix)",Lightning talk
IND313,"Building Intelligent Healthcare Systems: FHIR, AI, and AWS HealthLake",Workshop
CNS202,Building interactive web based applications on Serverless,Builders' session
CNS309,Building multi-tenant SaaS applications with Amazon ECS,Workshop
DEV329,Building Production Agent Swarms: Mastering Industrial AI,Chalk talk
API313,Building Production-Grade Workflow Patterns with AWS Step Functions,Breakout session
COP340,"Building reliable operations, feat. Fannie Mae",Breakout session
STG412,Building resilience against ransomware using AWS Backup,Breakout session
STG324,Building resilient block storage through chaos engineering and observability,Chalk talk
CNS310,Building secure serverless applications,Workshop
SMB302,Building Self-Healing IT Systems with Agentic AI,Builders' session
CNS312,Building Serverless applications with Terraform workshop,Workshop
CNS404,Building Serverless distributed data processing workloads,Workshop
STG321,Building serverless vector applications with Amazon S3 Vectors,Chalk talk
COP409,Building Sovereign Cloud Environments,Code talk
WPS307,Building sovereign LLMs: Best practice from national-scale deployments,Chalk talk
NTA312,Building The Enterprise Data Success Framework,Chalk talk
AIM390,Building tomorrow's AI applications at scale with Amazon Bedrock,Breakout session
ARC317,Building Well-Architected agentic AI applications,Chalk talk
CNS203,Building your first event driven application,Builders' session
CMP311,"Build Once, Run Everywhere: Multi-Architecture in Your CI/CD Pipelines",Chalk talk
AIM324,Build production-ready AI solutions with Claude in Amazon Bedrock,Workshop
STG306,Build protection and optimize costs using Amazon EBS Snapshots,Workshop
STG403,Build ransomware data recovery with AWS Backup logically air-gapped vaults,Workshop
AIM306,Build reliable agents: Real-time insights with AgentCore Observability,Builders' session
CNS353,Build safe and resilient deployment pipelines for Amazon ECS,Lightning talk
CMP403,"Build, Scale, and Optimize Agentic AI on CPUs with AWS Graviton",Workshop
DAT314,Build serverless chatbots using Amazon ElastiCache & Aurora PostgreSQL,Breakout session
AIM303, Build trustworthy AI applications with Amazon Bedrock Guardrails,Workshop
AIM111-S,Build your agentic operating system with Slack (sponsored by Slack from Salesforce),Lightning talk
COP330,Byte to insight: Maximize value from your logs with Amazon CloudWatch,Chalk talk
BIZ219,Caesars personalizes guest service at scale with AI-powered Amazon Connect,Breakout session
ARC202,Capability-first architecture: Bridging business intent to technology,Breakout session
IND3308,Capital One: Building resilient systems by engineering for five nines,Breakout session
WPS202,Chaos & Continuity: Using Gen AI to improve humanitarian workload resilience,Lightning talk
STG209,Choosing the right AWS storage service,Chalk talk
AIM259-S,Closing the gap between speed and safety: shipping faster at scale (sponsored by LaunchDarkly),Breakout session
HMC208-S,Cloud Application Security in the AI Era: Lessons from Adobe and Fortinet (sponsored by Fortinet),Breakout session
MAM312,COBOL to cloud: Accelerated refactoring with AWS Transform agentic AI,Workshop
BIZ215,Cochlear enhances contact center observability with Amazon Connect,Breakout session
DAT429,Coding an MCP server for Amazon Aurora,Code talk
AIM3300,Collaborate at scale: Architecting multi-agent systems with AgentCore,Chalk talk
COP205-S,Connecting Context to Performance: Real-World Enterprise Observability  (sponsored by Splunk),Breakout session
DAT308,Cost optimization for Amazon DynamoDB,Chalk talk
CMP313,Cost Optimize your .NET workloads on AWS,Chalk talk
DAT407,Create an intelligent banking agent using Aurora DSQL & MCP,Builders' session
MAM347,Create custom mainframe modernization with AWS and AWS partners,Breakout session
GBL204,"Cyber Resilience on AWS, designing security and recovery strategies",Breakout session
CMP314,"Data-Driven EC2 Optimization: Efficiency, Metrics, and Sustainability",Chalk talk
IND349,Data Harmony: AWS AI Agents for Clinical Integration,Chalk talk
DAT311,Data modeling core concepts for Amazon DynamoDB,Breakout session
ANT328,Data Processing architectures for building AI solutions,Breakout session
STG338,Data protection and resilience with AWS Storage,Breakout session
STG409,Data protection & application recovery strategies for ransomware,Chalk talk
AIM339,Data protection strategies for AI data foundation,Code talk
AIM3314,"Debug, trace, improve: Observability for agentic applications",Chalk talk
MAM313,Decomposing monolithic databases with generative AI,Chalk talk
DAT441,Deep dive into Amazon Aurora and its innovations,Breakout session
DAT439,Deep dive into Amazon Aurora DSQL and its architecture,Breakout session
DAT444,Deep dive into Amazon DocumentDB and its innovations,Breakout session
ANT340,Deep dive into data processing in SageMaker Unified Studio,Chalk talk
DAT446,Deep Dive into Deloitte's Amazon Neptune GenAI Security Intelligence Center,Breakout session
STG407,Deep dive on Amazon S3,Breakout session
HMC315,Deep dive on AWS hybrid and edge networking architectures,Chalk talk
COP305,Defend against downtime using fault isolation boundaries,Chalk talk
AIM3305,"Deliver a smarter, faster, and a more accurate agentic RAG system",Breakout session
DAT452,Demystifying Aurora DSQL transactions and concurrency control,Chalk talk
API324-S,Deploy and Fine-Tune Nemotron Models on AWS SageMaker and Bedrock: Hands-On Lab (sponsored by NVIDIA),Workshop
HMC314,Deploying for resilience: HA/DR strategies for AWS Outposts and AWS Local Zones,Chalk talk
CNS314,Deploy multi-agent AI on Amazon EKS,Builders' session
MAM205,Derisk your mainframe exit through mainframe refactoring with agentic AI,Breakout session
IND351,Design a multi-expert system for fraud investigation with AI agents,Chalk talk
ANT330,Design and Implement Agentic AI Observability with OpenSearch,Chalk talk
API311,Designing resilient Serverless Applications,Breakout session
COP339,Developing a cost allocation strategy with AWS tooling,Chalk talk
HMC311,Developing end-to-end SLM pipelines from the cloud to the edge,Chalk talk
COP306,Developing Unit Cost Metrics with Cloud Intelligence Dashboards,Builders' session
HMC310,Digital sovereignty and data residency with AWS,Breakout session
MAM204,Digital transformation excellence: From vision to victory,Breakout session
DAT435,Dive deep into Amazon DynamoDB,Breakout session
DAT430,Dive deep into Amazon DynamoDB using design puzzles,Chalk talk
AIM261-S,Dive into Poolside: AI Models for Today’s Enterprise Software Teams (sponsored by poolside),Breakout session
IND315,Do's and don'ts for mission-critical workloads in financial services,Chalk talk
AIM285-S,DraftKings & MongoDB: Supercharging Engineering with AI (sponsored by MongoDB),Breakout session
DAT320,DraftKings: Scaling to 1M operations/min on Aurora during Super Bowl,Lightning talk
IND3307,Drive Supply Chain Innovation Using AWS Cloud and AI Solutions,Breakout session
AIM234-S,Drive trusted AI outcomes with governance and accurate data (sponsored by IBM),Lightning talk
IND316,Driving Autonomous Operations with Data Sharing and Agentic AI,Chalk talk
BIZ210-S,Driving Intelligent Project Portfolio Visibility with AWS + Smartsheet (sponsored by Smartsheet),Lightning talk
ISV316,Driving Profitable Growth with Generative AI: From Prompt to Product,Breakout session
COP101-S,Driving Resilience with Assurance and Visibility from Edge to Cloud (sponsored by Cisco),Lightning talk
CMP404,EC2 Fleet: Your Swiss Army Knife for Large-Scale Compute Orchestration,Chalk talk
CMP412,EC2 Flex instances: Get latest generation performance at lower costs,Chalk talk
CNS316,Effective strategies for testing serverless event-driven applications,Chalk talk
SMB303,Empowering SMBs: Streamlined Security & Resilience Automation on AWS,Chalk talk
ANT203,Enabling AI innovation with Amazon SageMaker Unified Studio,Breakout session
WPS312,Enabling government to streamline and ensure healthcare coverage with data,Breakout session
IND410,Enhance GenAI Outcomes in Telecom with Domain Specific Fine-Tuning,Chalk talk
CNS317,Enhance your Amazon EKS development workflow with MCP,Builders' session
WPS401,Enhancing public sector efficiency with Agentic AI,Workshop
DVT225-S,"Enterprise AI Without the Chaos: A New Path to Secure, Compliant Applications  (sponsored by Docker)",Lightning talk
MAM315,Enterprise software licensing and optimization on AWS,Breakout session
COP309,Establishing effective cost governance,Chalk talk
COP201,Estimating workload costs using AWS Pricing Calculator,Chalk talk
AMZ402,Evaluating AI agents: real-world lessons from Amazon's agent systems,Chalk talk
AIM301,Expand Agent Capabilities with AgentCore Gateway and Tools,Workshop
PEX201,"Expanding agentic AI: Accelerate, optimize and scale generative AI",Breakout session
IND358,Experience T-Mobile's Digital Commerce in Action,Breakout session
AIM393,Explore AI customization techniques with Amazon Bedrock,Chalk talk
AIM3306,Explore zero-downtime deployment strategies for production LLMs,Chalk talk
CMP408,Exploring hybrid quantum-classical computing with Amazon Braket,Workshop
COP410,Exploring Multi-tenant Cost Allocation for Container Workloads,Workshop
CMP319,Exploring the Spectrum of Architecture Patterns for 3D Rendering,Chalk talk
HMC313,Extend Amazon EKS clusters for on-premises and edge use cases,Chalk talk
HMC103-S,Fast-Track Modernization and Transformation with Nutanix and AWS (sponsored by Nutanix),Lightning talk
MAM316,Fast-track your VMware to AWS migration with AWS Transform,Workshop
STG416,File storage for high-performance workloads,Chalk talk
IND317,Financial services multi-Region design patterns and best practices,Chalk talk
COP211-S,FinOps+: A New Era of Accelerating Value (sponsored by Kion),Lightning talk
AIM279-S,FINRA: Accelerate Massive Data Processing with NVIDIA on AWS EMR (sponsored by NVIDIA),Lightning talk
STG205,Flawless AI: Visual dubbing at scale with Amazon S3,Lightning talk
API204-S,From AI Promise to KPI Impact: Connected Agents & Orchestration (sponsored by Workato),Lightning talk
AIM225-S,From Alert to Resolution: Supercharge AWS Ops with the Agentic AI SRE (sponsored by NeuBird AI),Lightning talk
COP204-S,From Backup to Live Data: Protecting and Unleashing Your Cloud Data (sponsored by Eon),Breakout session
AIM297-S,From Browser to Prompt: Building Infra for the Agentic Internet (sponsored by Kong),Breakout session
IND306,From Bytes to Bench: Best practices for life science research agents,Workshop
AIM344-S,From Cloud Modernization to Autonomous Enterprise: The Next Frontier (sponsored by Genpact),Breakout session
CNS341,From code to cloud: Accelerate application development with Amazon ECS,Breakout session
SEC206-S,From collecting tools to an autonomous SOC (sponsored by SentinelOne),Breakout session
AIM395,From concept to campaign: Building marketing agents with AgentCore,Breakout session
AIM119-S,From idea to instant production readiness: building AI agents on Cloudflare (sponsored by Cloudflare),Lightning talk
CNS210,From monolith to microservices: Migrate and modernize with Amazon EKS,Breakout session
AIM331,From reflection to action: Agentic AI for mission impact,Chalk talk
CNS406,From serverful to serverless Java,Workshop
IND386,From UX to AX: MCP Servers for AI Shopping Agents,Lightning talk
MAM322,From VSAM to DynamoDB: Reimagining mainframe data for the cloud,Builders' session
DVT327,From Windows to Linux: .NET application modernization,Chalk talk
CNS201,Fundamentals to scale Kubernetes across your organization,Workshop
STG308,Gaining insights from your data lake with Amazon S3 Metadata,Builders' session
WPS305,Gen AI economics: Maximizing value while protecting the purse,Chalk talk
SEC221,Gen AI in Security Assurance and Compliance: From Strategy to Daily Operations,Chalk talk
GHJ201, Generative AI Architecture Rodeo,Gamified learning
CNS344,Generative and Agentic AI on Amazon EKS,Breakout session
DAT408,Geo-fencing & real-time geospatial alerts with ElastiCache Valkey,Builders' session
CNS318,Getting started with Serverless using AI assistance,Workshop
BIZ217,Global tourism brand transforms customer service with Amazon Connect,Breakout session
PEX204,Go-to-market in today's political climate: a policy and AWS Marketplace overview,Breakout session
DAT321,HA and DR design patterns for Amazon RDS for SQL Server and Oracle,Chalk talk
CNS319,Handle scaling with AWS Lambda,Builders' session
AIM246-S,Hesitate and You’re History: Why You Need Agentic AI Right Now (sponsored by Qlik),Breakout session
WPS205,High Performance Computing for Mission-Ready Federal Workloads,Breakout session
STG336,"High-performance storage for AI/ML, analytics, and HPC workloads",Breakout session
AMZ403,How Amazon is migrating 1000’s of applications to new AWS regions,Chalk talk
DAT323,How Samsung optimized 1.2 PB on Amazon DynamoDB with zero downtime,Lightning talk
STG348,How to optimize AWS storage for generative AI and ML workloads,Chalk talk
AIM102-S,How to uplevel your DevSecOps practice with agentic AI (sponsored by GitLab),Breakout session
AIM205-S,Human-Centric AI: Avoiding the High Cost of Getting It Wrong in IT (sponsored by NinjaOne),Lightning talk
HMC105-S,Hybrid Foundations to Cloud Innovation Transforming IBM i/AIX Workloads with AWS (sponsored by Lightedge),Breakout session
CNS320,I didn't know AWS SAM could do that,Builders' session
CNS409,Implementing advanced Serverless resilience: A practitioner's guide,Chalk talk
HMC302,Implementing agentic AI solutions on-premises and at the edge,Workshop
HMC312,Implement RAG while meeting data residency requirements,Chalk talk
AIM211-S,Improve quality and speed across the SDLC with Atlassian Rovo Dev (sponsored by Atlassian),Lightning talk
STG337,Improve self-managed database performance and agility with Amazon FSx,Breakout session
STG210,Indeed's migration to Amazon S3 Tables,Lightning talk
SEC224,"Infrastructure protection at scale with AWS Security, ft. Block, Inc.",Breakout session
CMP407,Innovating with AWS Confidential Computing: An Integrated Approach,Breakout session
SEC310,Innovations  in Infrastructure Protection to strengthen your network,Breakout session
STG351,Inside S3: Lessons from exabyte-scale data lake modernization,Breakout session
AIM396,Integrate any agent framework with Amazon Bedrock AgentCore,Breakout session
COP411,Intelligent automation for managing cloud governance and compliance,Builders' session
ISV304,Intelligent Document Processing at Scale Using Bedrock,Chalk talk
PEX315,Intelligent Security Operations with AWS: AI-Powered Incident Response,Workshop
CMP409,It's About Time! Improving Distributed Systems with Amazon Time Sync,Breakout session
CMP326,Java Modernization and Performance Optimization GameDay,Workshop
MAM403,Kiro and Amazon Bedrock: Unlock AI Agents for Your Legacy Apps,Breakout session
CNS204,Kubernetes simplified: Get hands-on with Amazon EKS Auto Mode,Workshop
CMP329,Learnings from developers adopting AWS Graviton at scale,Chalk talk
CNS323,Learn multi-tier application architectures on Amazon ECS,Workshop
COP311,Leaving no operational issues behind,Chalk talk
CMP330,Leverage Auto Scaling to proactively scale and optimize EC2 workloads,Workshop
MAM409,"Leveraging MCP Servers for SAP Observability, Security & Integration",Chalk talk
MAM321,Licensing management and optimization on AWS with generative AI,Chalk talk
MAM206,London Stock Exchange Group's transformation journey,Breakout session
