code,title,type
HMC208-S,Cloud Application Security in the AI Era: Lessons from Adobe and Fortinet (sponsored by Fortinet),Breakout session
NTA201,Cloud Foundations Accelerator,Chalk talk
IND348,Create a secure card management platform with AWS Payment Cryptography,Chalk talk
STG409,Data protection & application recovery strategies for ransomware,Chalk talk
AIM339,Data protection strategies for AI data foundation,Code talk
CNS416,Deep dive into Amazon ECS resilience and availability,Breakout session
CNS313,Demystifying the shared security model on Amazon ECS,Chalk talk
ANT330,Design and Implement Agentic AI Observability with OpenSearch,Chalk talk
HMC310,Digital sovereignty and data residency with AWS,Breakout session
AIM249-S,Discover and secure non-human identities (sponsored by Okta),Breakout session
DAT453,DynamoDB zero-trust architecture: Advanced access controls,Breakout session
SMB303,Empowering SMBs: Streamlined Security & Resilience Automation on AWS,Chalk talk
CNS208,Enhancing container security with Amazon ECR,Lightning talk
COP307,Enhancing security visibility: building scalable log analytics,Chalk talk
NTA315,Extending governance across clouds,Chalk talk
SEC220-S,From Cloud to AI  Securing the New Cloud Attack Surface (sponsored by Wiz),Breakout session
SEC206-S,From collecting tools to an autonomous SOC (sponsored by SentinelOne),Breakout session
AIM289-S,From SIEM to SOC: Building AI-Native Security in the Cloud with AWS (sponsored by CrowdStrike),Breakout session
NET318,From threat to threat intel: 360 degrees of DDOS,Breakout session
SEC212-S,Full Speed Ahead: Securing Innovation with Trend (sponsored by Trend Micro),Breakout session
ISV315,GenAI-Powered Contextual Security Analysis & Remediation,Code talk
AIM218-S,Harnessing AI and Zero Trust to Drive Secure Digital Transformation (sponsored by Zscaler),Breakout session
SEC409-S,How Arrivia Stopped a Data Theft Ring with Teramind (sponsored by Teramind),Breakout session
MAM105-S,How Sophos modernizes security data at scale with Cribl and AWS (sponsored by Cribl),Breakout session
INV505,IAM Access Analyzer from Research Paper to Reality,Chalk talk
COP344,Implementing Automated Security Controls for Zero-Day Defense,Chalk talk
CNS360,Implementing security best practices for serverless applications,Breakout session
SEC207-S,Improve DevEx for GenAI Deployments: Dynatrace + Amazon Bedrock (sponsored by Dynatrace),Lightning talk
SEC224,"Infrastructure protection at scale with AWS Security, ft. Block, Inc.",Breakout session
COP351,Innovation Sandbox on AWS: Automating Temporary Cloud Environments,Lightning talk
COP411,Intelligent automation for managing cloud governance and compliance,Builders' session
PEX315,Intelligent Security Operations with AWS: AI-Powered Incident Response,Workshop
NTA408,Logistics Agility: AWS Success Story ,Breakout session
SEC326-S,Make Attackers Cry: Outsmart Them With Deception (sponsored by Fastly),Lightning talk
IND3319,Mastercard: How to protect sensitive data in real-time applications,Breakout session
CNS356,Master identity-first security with Amazon EKS Auto Mode,Chalk talk
MAM324,Modernize AD integrations with AWS Managed Microsoft AD Hybrid Edition,Workshop
COP324,Moving AWS Accounts seamlessly at scale,Chalk talk
CNS417,Networking and observability strategies for Kubernetes,Breakout session
HMC307-S,Preemptive Recovery: A New Playbook for Cloud Resilience (sponsored by Rubrik),Breakout session
SEC210-S,Protecting web apps & APIs with AI and an as-a-Service approach (sponsored by Check Point Software),Breakout session
AIM360,Red teaming LLMs: Defence techniques for generative AI applications,Chalk talk
DEV317,Red Team vs Blue Team: Securing AI Agents,Breakout session
AIM291-S,Reimagining Cloud Security with Agentic AI (sponsored by CrowdStrike),Breakout session
SEC346-S,Reimagining SIEM architecture using AWS S3 Buckets (sponsored by Vega),Lightning talk
AIM293-S,Reimagining Software Development and DevOps with Agentic AI (sponsored by GitHub),Breakout session
OPN409,Reinforce large policy based authorization systems with Cedar Analysis,Chalk talk
DAT456,Revealing the northern lights: Amazon Aurora security deep dive,Breakout session
SEC329,Scale Security Operations with AWS Security Incident Response Service,Breakout session
COP348,Scaling Compliance Controls and Risk Assessment,Chalk talk
ISV311,Securing AI Agents: SailPoint's Journey with Amazon Bedrock AgentCore,Chalk talk
CNS330,Securing Amazon ECS workloads with application-aware networking,Workshop
CNS331,Securing and observing Amazon EKS clusters,Builders' session
CNS332,Securing and optimizing your software supply chain with Amazon ECR,Chalk talk
SEC225-S,Securing data for your AI workloads with tokenization (sponsored by Capital One),Breakout session
SPS323,Securing event-driven architectures: from sync to async security,Code talk
AIM106-S,Securing the AI Era: From Hype to Real-World Defense (sponsored by Zscaler),Breakout session
COP315,Securing your network perimeter through observability,Workshop
SEC315,Security posture and exposure management using AWS security services,Workshop
AIM288-S,See The Future of Cloud Defense: Agentic Cloud Security (sponsored by Sysdig),Lightning talk
ISV301,Simplify Tenant Authorization with Cedar and Amazon Verified Permissions,Builders' session
SMB306,"Smart Security for SMBs: Combining AWS Tools, MCP, and AI",Builders' session
COP213-S,Solving the Cloud Privilege Problem at Scale: A Fiserv Case Study (sponsored by Sonrai Security),Lightning talk
IND206,Streamlining Telecom Cybersecurity Operations with AWS Generative AI,Lightning talk
SEC318,Strengthen your network security with generative AI,Builders' session
INV511,Symbolic Execution for Better Cloud Governance,Chalk talk
HMC306-S,Unlocking Business Value with Cloud Security (sponsored by Tenable),Lightning talk
DAT318,Web3 + AI: Agents that mean business,Breakout session
SEC211-S,Zero Trust for Agentic Systems: Managing Non-Human Identities at Scale (sponsored by HashiCorp),Breakout session
