code,title,type
DAT414,Advanced data modeling with Amazon DynamoDB,Breakout session
STG301,Advanced data resiliency: Recovery strategies for AWS storage,Workshop
WPS306,Advanced DDoS protection and DNS capabilities in AWS GovCloud (US),Chalk talk
AIM402,Advanced model customization with Amazon Nova,Builders' session
ISV403,Advanced Network Connectivity Patterns for ISVs,Chalk talk
STG401,Advanced S3 performance engineering: From multipart to resilience,Workshop
STG414,Advanced security patterns on Amazon S3,Chalk talk
ANT421,Advanced Stream Processing with Apache Flink,Chalk talk
WPS301,Agentic AI beyond the cloud: Building autonomy at the edge,Chalk talk
IND302,Agentic AI for Autonomous Networks: AgentCore Design Patterns in Action,Chalk talk
ANT315,Agentic AI for Intelligent Observability with OpenSearch Service,Breakout session
IND401,Agentic AI for Vehicle Diagnostics and Root Cause Analysis,Builders' session
AIM422,Agentic AI Meets responsible AI: Strategy and best practices,Breakout session
AIM403,Agentic AI: Powering the future of social good ,Workshop
PEX301,Agentic AI Solutions for Financial Services & Insurance with AWS,Breakout session
AIM342-S,Agentic AI: The Next Frontier of Cloud Intelligence (sponsored by Atos),Lightning talk
ARC330,Agentic architecting: From prototype to production-ready systems,Chalk talk
IND373,Agentic KYC: Autonomous customer screening for financial institutions,Chalk talk
IND334,Agent in an hour: Build an agentic app with Strands Agents and MCP,Builders' session
SAS414,Agents meet SaaS operations: A natural fit,Builders' session
DEV335,AgentVision: Multi-Agent Frameworks for Esports Video Understanding,Chalk talk
COP354,Agile governance: Deploy AWS Control Tower in your current environment,Chalk talk
DEV301,"AI agents at the edge: Build for offline, scale in cloud",Breakout session
DEV315,"AI Agents for Databases: Discover, Recommend, Optimize",Breakout session
IND407,AI Agents for deploying telco network workloads on AWS: MCP-powered Framework,Builders' session
IND3310,AI Agents framework for 5G RAN network operations powered by AWS,Chalk talk
IND207,AI Agents in Concert: Building Self-Healing Networks with AWS & Ericsson,Breakout session
IND203,AI and HCP Engagement: Powering Smarter Life Sciences Field Operations,Chalk talk
NTA404,AI Code to Production: Context Matters,Code talk
ARC338,AI-driven architecture: Designing distributed systems at scale,Chalk talk
IND335,AI-Driven Research: Automating Workflows with AWS HealthOmics,Builders' session
ANT420,AI-driven scaling in Amazon Redshift Serverless,Chalk talk
ARC334,"AI model benchmarking with Amazon SageMaker, Amazon Bedrock & AWS IoT Greengrass",Chalk talk
DEV323,AI Native Development: Strategies and Impact across Amazon and AWS,Breakout session
IND397,AI-Powered Content Compliance: Media Rating Automation with Nova,Chalk talk
ARC337-S,AI-Powered Enterprise Architecture with ServiceNow & AWS (sponsored by ServiceNow),Breakout session
ARC318,AI-powered FinOps: Agent-based cloud cost management,Chalk talk
DAT301,AI powered PostgreSQL: Incident detection & MCP integration,Workshop
COP420,AI-powered resilience testing and disaster recovery,Breakout session
ISV313,AI-powered SaaS Observability using OpenSearch,Code talk
ARC301,AI-powered troubleshooting: From chaos to Well-Architected,Builders' session
ARC302,AI-powered Well-Architected reviews: Building automated governance,Builders' session
DAT401,Amazon Aurora DSQL: A developer's perspective,Code talk
DAT442,Amazon Aurora HA and DR design patterns for global resilience,Breakout session
IND336,Amazon Bedrock AgentCore & MCP for Automated Telecom Service Assurance,Builders' session
TNC322,Amazon Bedrock Agents: Features and Design Patterns,Breakout session
DAT427,Amazon DocumentDB for expert practitioners,Chalk talk
STG349,Amazon EFS data resiliency: From strategy to implementation,Chalk talk
STG402,Amazon EKS advanced storage best practices with Amazon FSx for OpenZFS,Builders' session
CNS401,"Amazon EKS: Infrastructure as code, GitOps, or CI/CD",Chalk talk
STG350,Amazon FSx Intelligent-Tiering: Technical deep dive and best practices,Chalk talk
DAT450,Amazon Keyspaces live migration best practices with HBO Max,Chalk talk
IND323,"Amazon Q Apps: Power RCM, Member Engagement, & Drug Safety Management ",Builders' session
STG335,"Amazon S3 performance: Architecture, design, and optimization",Breakout session
STG316,Amazon S3 security and access control best practices,Breakout session
STG302,"Amazon S3 security: Implementing controls, policies & audit systems",Workshop
STG334,"Amazon S3 Tables architecture, use cases, and best practices",Breakout session
WPS302,Amazon SageMaker Unified Studio for Public Sector,Workshop
HMC206-S,"Anatomy of a Ransomware Attack: A Live Simulation, Sponsored by Rubrik (sponsored by Rubrik)",Breakout session
DAT436,An insider’s look into architecture choices for Amazon DynamoDB,Breakout session
DEV326,Anti-Money Laundering Multi-agent Orchestration with AWS Strands,Breakout session
API302,API Gateway Authorization Strategies,Builders' session
API303,API Gateway Unleashed: A Hands-on Journey to API Excellence,Workshop
MAM306,Application modernization challenge,Workshop
DAT402,Applied data modeling with Amazon DynamoDB,Builders' session
COP210,A practical guide for meeting regulatory resilience requirements,Chalk talk
STG344,A practical guide to Amazon S3 data protection and recovery,Chalk talk
COP355,A practical guide to implement cost-effective governance controls,Chalk talk
DAT315,A practitioner’s guide to data for agentic AI,Breakout session
ARC329,Architect for Zero Trust in AWS,Chalk talk
PEX308,Architecting Agentic AI for Supply Chain: Data-to-Decision Patterns,Chalk talk
ARC324,Architecting agentic systems: Self-evolving patterns with AWS AI,Chalk talk
AIM335,Architecting circular systems with generative AI on AWS,Chalk talk
DEV303,Architecting Distributed Micro-frontends with Serverless,Chalk talk
ARC323,Architecting enterprise-scale governance beyond AWS Control Tower,Chalk talk
SEC330,Architecting Firewalls on AWS: A Layered Defense Strategy,Chalk talk
SEC336,Architecting for data protection and compliance with AWS Backup,Chalk talk
SEC301,Architecting for Digital Sovereignty: From Foundation to Practice,Chalk talk
ARC209,Architecting for hypergrowth: Scaling to 200 million users with Skyscanner,Breakout session
IND307,Architecting Intelligent Supply Chains with Multi-Agent Orchestration,Chalk talk
IND374,Architecting multi-agent systems: Patterns in financial services,Chalk talk
ARC322,Architecting multi-Region expansion for mission-critical workloads,Chalk talk
MAM307,Architecting real-time data pipeline modernization with Generative AI,Chalk talk
DEV305,Architecting Real-time Sign Language Systems with AI Agents,Chalk talk
ARC320,Architecting resilient global networks with Project Kuiper,Breakout session
COP312,Architecting Security at Scale with AWS Cloud Governance,Chalk talk
CMP201,Architecting Solution Patterns for GPU-Accelerated HPC and AI/ML,Chalk talk
MAM221-S,Architecting Trusted GenAI and Agentic Experiences in Financial Services (sponsored by Coveo),Lightning talk
COP402,Architect open source observability for distributed environments,Chalk talk
IND301,Architect petabyte-scale observability with OpenSearch and Amazon Q,Chalk talk
ANT346,Architectural blueprints for your lakehouse in Amazon SageMaker,Chalk talk
ANT322,Architectural patterns for real-time data analytics on AWS,Chalk talk
ARC306,Architecture diagrams with generative AI: Leveraging AI agents,Builders' session
CMP305,Assembling the Complete AI Stack: Optimizing Your AI Hardware on AWS,Chalk talk
AIM367,A strategic guide to AWS compute options for your AI/ML workload,Chalk talk
AIM113-S,AstraZeneca's AI-powered Drug Discovery with Snowflake & AWS (sponsored by Snowflake),Breakout session
DAT455,A tale of two transactions,Breakout session
IND338,Automate analysis and extract intelligence from financial datasets,Workshop
STG333,Automate data protection at scale with AWS Backup and AWS Control Tower,Code talk
COP303,Automate disaster recovery playbooks using generative AI,Builders' session
IND384,Automate insights and drive innovation with cloud and AI solutions,Breakout session
SEC332,Automate vulnerability remediation for containers running in AWS,Chalk talk
CMP306,Automating and optimizing EC2 Mac instances for Apple development,Workshop
SEC322,Automating Certificate Management with Exportable Public Certificates,Code talk
COP310,Automating compliance and auditing at scale,Workshop
AIM405,Automating LLM evaluation at scale: MLOps for continuous improvement,Workshop
SPS309,Automating LLM Fine-Tuning with Multi-Agentic Orchestration,Breakout session
AIM420,Automating LLM fine-tuning with multi-agentic orchestration,Chalk talk
IND337,Auto ML Pipeline for Custom Telco Language Models in Amazon Connect,Workshop
DAT457,Autonomous Web3 agents on AWS,Code talk
STG418,AWS Backup clean room recovery: Comprehensive resilience framework,Chalk talk
STG410,AWS Backup unlocked: strategies for at-scale data protection,Chalk talk
SEC323,AWS detection and response innovations that drive security outcomes,Breakout session
IND378,AWS for healthcare analytics: accelerating time to insights,Chalk talk
SMB202,AWS & GenAI Power CDG's Telecom Software Modernization Journey,Lightning talk
CMP307,AWS Graviton: The best price performance for your AWS workloads,Breakout session
CNS304,AWS Lambda performance tuning: Best practices and guidance,Chalk talk
PEX314,"AWS Marketplace seller workshop: Publish, update, and manage products",Workshop
MAM309,AWS migration journey: 2025 itinerary for Microsoft workloads,Breakout session
MAM310,AWS migration planning: From discovery to delivery,Chalk talk
DAT207-S,AWS & Salesforce: A Zero Copy Customer Success Story (sponsored by Salesforce),Lightning talk
CNS402,AWS Serverless developer experience workshop,Workshop
ARC303,AWS Solutions Library: Accelerating innovation with proven patterns,Workshop
CMP308,AWS Tools: Automate Simulation jobs Recovery & maximize Cost Savings,Chalk talk
HMC202,AWS wherever you need it: From the cloud to the edge,Breakout session
COP349,Balancing Agility and Compliance feat. The Digital Agency of Japan,Breakout session
IND377,Balancing AI Innovation and Security: Novo Nordisk Agentic AI Framework,Chalk talk
IND341,Behind the curtain: Generative AI observability in financial services,Chalk talk
COP415,Behind the scenes: How AWS drives operational excellence & reliability,Breakout session
ANT343,Best practices for building Apache Iceberg based lakehouse architectures on AWS,Breakout session
STG328,Best practices for cost optimization with AWS Backup,Chalk talk
STG304,Best practices for deploying critical applications with Amazon EBS,Workshop
STG411,Best practices for maximizing S3 File Gateway performance,Chalk talk
DAT303,Best practices for migrating and operating Db2 databases on Amazon RDS,Chalk talk
IND375,Best practices for optimizing financial services application latency ,Chalk talk
CNS403,Best practices for serverless developers,Breakout session
STG317-S,Best practices to simplify resilience at scale for Gen AI data & apps (sponsored by Commvault),Breakout session
DAT458,"Better, faster, cheaper: How Valkey is revolutionizing caching",Breakout session
AIM284-S,Beyond a Chatbot: How to Build Intelligent Agent Memory (sponsored by MongoDB),Breakout session
API401,Beyond Batch: Modernize with Event-Driven Architecture & Serverless,Builders' session
IND213,Beyond EHR: Leveraging AWS for Maximum Clinical and Operational Impact,Breakout session
ARC319,Beyond microservices: Event-driven patterns for modern applications,Chalk talk
ARC332-S,Beyond Multi-Cloud Chaos: The Unified Cloud Mesh Architecture (sponsored by HAProxy Technologies),Breakout session
SEC209-S,Beyond Posture Management: Stopping Data Breaches in AWS (sponsored by Varonis),Lightning talk
STG361,Beyond SFTP and NFS: Automate enterprise file transfers at scale,Breakout session
CMP309,Beyond the Console: Building Powerful AWS Operational Dashboards,Chalk talk
AIM231-S,Beyond the Hype: Delivering Measurable ROI with Generative AI on AWS (sponsored by CDW),Lightning talk
AIM330,Beyond vibe testing: Productionalizing mission-driven genAI workloads,Chalk talk
DAT322,Binge-worthy: Netflix's journey to Amazon Aurora at scale,Lightning talk
CMP310,"Boost Amazon EKS Efficiency: EKS Auto Mode, Graviton, and EC2 Spot",Chalk talk
STG417,Boost database performance & availability with Amazon FSx for OpenZFS,Chalk talk
DAT312,Boost performance and reduce costs in Amazon Aurora and Amazon RDS,Breakout session
ANT337,Breaking data silos with the lakehouse architecture,Chalk talk
IND309,Breaking Down Silos: Multi-Agent Architecture for Media Operations,Chalk talk
MAM402,Breaking the legacy barrier: How AI is revolutionizing modernization,Breakout session
AIM201,Break through AI performance and cost barriers with AWS Trainium,Breakout session
CNS305,Bring the power of Amazon EKS to your on-premises applications,Builders' session
ANT338,Bring unified analytics to your data warehouse with the lakehouse architecture,Chalk talk
DAT403,Build a collaborative agentic AI solution with Aurora & Bedrock Agents,Workshop
DAT428,Build a cost-effective RAG-based gen AI application with Amazon Aurora,Chalk talk
ANT329,Build Advanced AI-powered Search with OpenSearch MCP and Vectors,Chalk talk
ANT327-S,Build a GenAI Race Tracker With Confluent & AWS Bedrock in <60 Min  (sponsored by Confluent),Breakout session
MAM406,Build agentic AI features for monolithic applications,Builders' session
DAT406,Build agentic AI–powered search with Amazon Aurora and Amazon RDS,Workshop
IND310,Build Agentic AI Solutions for Industrial Predictive Maintenance,Workshop
AIM304,Build agentic observability workflows with models from AWS Marketplace,Builders' session
AIM328,Build agentic workflows using third-party AI agents & tools,Chalk talk
DAT309,Build agentic workflows with Aurora and MCP,Chalk talk
AIM406,Build agentic workflows with Small Language Models and SageMaker AI,Workshop
PEX316,Build agents & tools for Bedrock AgentCore and sell in AWS Marketplace,Builders' session
IND385,Build AI agents: A scalable framework using Strands and Amazon Bedrock AgentCore,Chalk talk
DEV306,Build AI Agents in Java with Spring AI,Chalk talk
IND411,Build AI Commerce Media Agents: Audience Discovery & Campaign Performance,Builders' session
IND342,Build a multi-agent financial research assistant with Amazon Bedrock,Workshop
DEV330,Build a multi-agent role-playing Game Master with Strands Agents,Code talk
DAT404,"Build a multi-Region, active-active rewards app with Aurora DSQL",Workshop
AIM104-S,Build an Agentic SaaS App in 5 Steps: From Idea to Revenue (sponsored by Pega),Lightning talk
DEV331,Build and deploy AI agents using Kiro and Amazon Bedrock AgentCore,Code talk
DEV325,Build and Deploy Highly Available Event Processing with Containers,Chalk talk
HMC301,Build and operate resilient and performant distributed applications,Workshop
HMC403,Build and optimize edge architecture for resiliency with AI,Code talk
STG309,Build an S3 time machine: Implementing advanced point-in-time recovery,Workshop
MAM353,Build an SAP ABAP application and generate unit test cases with generative AI,Builders' session
DAT405,Build a web-scale application with purpose-built databases & analytics,Workshop
STG329,Build data resilient application architectures using AWS Storage,Chalk talk
CNS359,"Build, deploy, and operate agentic architectures on AWS Serverless",Breakout session
COP323,Build effective logging strategies for operational insights,Chalk talk
SMB401,Build Fast Multi-Agent AI Systems Using Amplify and Bedrock Together,Workshop
STG305,"Build fast, scalable infrastructure for AI/ML with AWS storage",Workshop
AIM371,"Build, fine-tune & deploy AI models with SageMaker HyperPod CLI & SDK",Code talk
COP404,Build full-stack observability from applications to databases,Workshop
NTA317,Build GenAI Apps with Anywhere Data,Chalk talk
HMC308,Build generative and agentic AI applications on-premises and at the edge,Breakout session
CNS368,Build high-performance inference APIs with Lambda SnapStart,Chalk talk
IND403,Build Humanoid Intelligence: Advancing Physical AI with AWS and NVIDIA,Chalk talk
API316,Build Hybrid Serverless Architectures with AWS and On-premises Systems,Chalk talk
API208,Building a culture of API Excellence,Lightning talk
ARC403,Building adaptive AI agents: Enterprise patterns that scale,Workshop
WPS303,Building a GenAI-Powered Compliance Bot to Secure Networks on AWS,Builders' session
DEV327,Building Agentic AI: Amazon Nova Act and Strands Agents in Practice,Breakout session
MAM404,Building agentic AI applications on Amazon Bedrock using C# and .NET,Builders' session
CNS206,Building Agentic AI architectures with AWS Serverless,Builders' session
AIM357-S,Building Agentic AI Systems with AWS and Agent Mesh (sponsored by Solace),Workshop
AIM239-S,Building Agentic Enterprise Workflows with Informatica & AWS (sponsored by Informatica),Breakout session
DAT319,Building agentic memory layers on AWS managed databases,Breakout session
IND409,Building Agentic Smart home with Generative AI,Workshop
AIM307,Building agentic systems with Hugging Face and AWS AI chips,Chalk talk
COP405,Building agentic workflows for augmented observability,Code talk
NTA405,"Building AI Agents with Serverless, Strands, and MCP",Code talk
IND402,Building an Agentic AI-powered Knowledge Assistant for Engineering R&D,Chalk talk
ARC206,Building and operating an effective architecture review board,Chalk talk
ARC304,Building and testing resilient multi-AZ applications,Workshop
AIM370,Building and tracing AI agents with Amazon SageMaker and Strands,Chalk talk
STG413,Building an operational data lake using S3 Tables and SageMaker,Chalk talk
ARC312,Building at global scale: Engineering AWS expansion,Breakout session
ISV312,Building Context-Rich Data Agents for SaaS with Amazon Bedrock,Chalk talk
STG415,Building cost-effective data lakes with Apache Iceberg and Amazon S3,Chalk talk
STG355,"Building cost-optimized, resilient apps with Amazon EKS and EFS",Chalk talk
COP407,Building custom agents for intelligent AWS patch automation,Code talk
ISV402, Building Customizable AI Agents: A Fast-Track Guide for ISVs,Builders' session
IND391,Building Data Products and AI for Electric Vehicles,Chalk talk
AIM280-S,Building Enterprise-Ready Agentic Speech AI Pipelines on AWS (sponsored by NVIDIA),Breakout session
ANT407,Building event-driven applications with AWS Streaming and Messaging,Builders' session
CNS307,Building event-driven architectures using Amazon ECS with AWS Fargate,Breakout session
API306,Building event-driven architectures,Workshop
AIM290-S,"Building Fast, Cost-Efficient, Sovereign Inference Platforms on AWS w/Intel CPUs (sponsored by Intel)",Breakout session
API322,Building Fault-Tolerant Systems with AWS Messaging Services ,Code talk
DAT426,Building for high availability using Amazon ElastiCache,Chalk talk
CNS308,"Building GenAI applications with AI Agents that reason, decide and act",Workshop
ARC201, Building generative AI-powered full-stack applications,Workshop
CNS202,Building interactive web based applications on Serverless,Builders' session
AIM309,Building LLMs with Amazon SageMaker HyperPod and AWS Trainium,Workshop
IND344,Building multi-Region financial transaction systems with Aurora DSQL,Builders' session
ISV303,Building Multi-tenant Data Pipelines for Agentic SaaS experiences,Chalk talk
ISV306,Building Multi-tenant global ML SaaS platform,Lightning talk
DEV302,Building .NET AI Applications with Semantic Kernel and Amazon Bedrock,Code talk
ARC207,Building on AWS resilience: Innovations for critical success,Breakout session
IND345,Building privacy-aware generative AI applications in financial services,Chalk talk
DEV329,Building Production Agent Swarms: Mastering Industrial AI,Chalk talk
DEV311,Building production AI agents for cloud application resilience on AWS,Breakout session
CNS425,Building production-ready Agentic AI architectures with AWS Serverless,Chalk talk
PEX404,Building Production-Ready AI Applications with Amazon Bedrock,Chalk talk
API307,Building rate-limited solutions on AWS,Chalk talk
COP340,"Building reliable operations, feat. Fannie Mae",Breakout session
STG412,Building resilience against ransomware using AWS Backup,Breakout session
STG324,Building resilient block storage through chaos engineering and observability,Chalk talk
ARC331,Building resilient clients: Architecture patterns from Amazon.com,Chalk talk
ARC404,Building resilient multi-Region applications with Capital One,Breakout session
ANT422,Building Resilient Multi-Tenant Messaging with Amazon SQS,Chalk talk
CNS424,Building resilient Serverless applications with chaos engineering,Chalk talk
AIM282-S,Building Scalable Agentic AI Solutions with AWS (sponsored by Capital One),Breakout session
DEV415,"Building Scalable, Self-Orchestrating AI Workflows with A2A and MCP",Breakout session
ANT345,Building secure and scalable lakehouses for the future,Chalk talk
CNS310,Building secure serverless applications,Workshop
DEV312,"Building, Securing, and Monitoring Kiu: A Global Community AI Agent",Breakout session
CNS312,Building Serverless applications with Terraform workshop,Workshop
CNS404,Building Serverless distributed data processing workloads,Workshop
SPS322,Building smarter AI coding assistants: real-world implementation guide,Code talk
COP409,Building Sovereign Cloud Environments,Code talk
WPS307,Building sovereign LLMs: Best practice from national-scale deployments,Chalk talk
IND346,Building vertical AI agent blueprints in financial services,Chalk talk
ARC317,Building Well-Architected agentic AI applications,Chalk talk
ARC305,Building Well-Architected solutions: A generative AI approach,Builders' session
CNS203,Building your first event driven application,Builders' session
IND319,Build Intelligent Media Workflows with Agentic AI,Workshop
IND311,Build Media Workflows with Natural Language Using Strands Agents SDK,Builders' session
DEV308,Build modern applications with Amazon Aurora DSQL,Breakout session
DEV332,Build multi-modal AI agents with Strands Agents and Amazon S3 Vectors,Code talk
CMP311,"Build Once, Run Everywhere: Multi-Architecture in Your CI/CD Pipelines",Chalk talk
STG403,Build ransomware data recovery with AWS Backup logically air-gapped vaults,Workshop
DEV310,Build real-time full-stack Generative AI applications,Code talk
DEV406,Build resilient distributed systems through comprehensive testing,Chalk talk
ISV404,Build Resilient SaaS: Multi-Account Resilience Testing Patterns,Code talk
CMP403,"Build, Scale, and Optimize Agentic AI on CPUs with AWS Graviton",Workshop
DAT314,Build serverless chatbots using Amazon ElastiCache & Aurora PostgreSQL,Breakout session
IND312,Build Streaming Analytics Dashboards in Minutes with Amazon Q Developer,Builders' session
IND366,Build ultra-low latency ad workloads with unmatched cost-performance,Workshop
IND408,Build Virtual Engineering Workbenches for SDV with AWS Marketplace,Workshop
IND343,Build your own AI-Driven Industrial Automation System with Agentic AI,Builders' session
STG307,Build your own GenAI app on Amazon EKS with Amazon FSx and accelerated compute,Workshop
ISV405,BYOK: The Key to Meeting Enterprise SaaS Security Demands,Code talk
COP330,Byte to insight: Maximize value from your logs with Amazon CloudWatch,Chalk talk
OPN402,"Cache me if you can, Valkey edition",Workshop
ARC202,Capability-first architecture: Bridging business intent to technology,Breakout session
IND3308,Capital One: Building resilient systems by engineering for five nines,Breakout session
ARC327,Cell-based architectures: From connected vehicles to enterprise systems,Chalk talk
COP342,Centralize Multicloud Management using AWS,Breakout session
IND350,Chaos detective: Deploy generative AI-powered troubleshooting agents,Chalk talk
COP304,Chaos engineering workshop,Workshop
MAM311,Choose your own modernization adventure: From legacy to cloud-native,Workshop
CNS405,Cloud-native Java on Amazon EKS,Builders' session
ANT334,CMT: High-performance NLP & geospatial analysis with Redshift,Lightning talk
MAM312,COBOL to cloud: Accelerated refactoring with AWS Transform agentic AI,Workshop
DAT429,Coding an MCP server for Amazon Aurora,Code talk
IND347,Combat financial document fraud with a multi-agent system,Workshop
SPS310,Commonwealth Bank of Australia reimagines modernization via agentic AI,Breakout session
AIM312,Compact yet powerful: Exploring model distillation with AWS Trainium,Builders' session
DEV405,Compile blazing-fast MCP servers in Rust,Code talk
CMP312,Compute innovation with the AWS Nitro System,Chalk talk
COP205-S,Connecting Context to Performance: Real-World Enterprise Observability  (sponsored by Splunk),Breakout session
DEV313,Control humanoid robots and drones with voice and Agentic AI,Breakout session
AIM407,Cost-efficient AI model scaling with Amazon EKS on SageMaker HyperPod,Workshop
DAT308,Cost optimization for Amazon DynamoDB,Chalk talk
CMP313,Cost Optimize your .NET workloads on AWS,Chalk talk
DAT407,Create an intelligent banking agent using Aurora DSQL & MCP,Builders' session
IND348,Create a secure card management platform with AWS Payment Cryptography,Chalk talk
MAM347,Create custom mainframe modernization with AWS and AWS partners,Breakout session
SAS402,Creating multi-tenant data lakehouses for agentic SaaS environments,Workshop
CMP208-S,Customer Insights: Scaling Real-World AI with AMD on AWS (sponsored by AMD),Breakout session
AIM267-S,Customer Story: AI Adoption with Salesforce & Amazon Bedrock (sponsored by Salesforce),Lightning talk
AIM386,Customize foundation models using Amazon SageMaker AI,Chalk talk
AIM3315,Customize GPT-OSS models on Amazon SageMaker AI for improved accuracy,Chalk talk
AIM363,Customize & scale foundation models using Amazon SageMaker AI,Breakout session
GBL204,"Cyber Resilience on AWS, designing security and recovery strategies",Breakout session
CMP314,"Data-Driven EC2 Optimization: Efficiency, Metrics, and Sustainability",Chalk talk
DAT311,Data modeling core concepts for Amazon DynamoDB,Breakout session
SEC306,Data perimeter challenge,Builders' session
STG338,Data protection and resilience with AWS Storage,Breakout session
STG409,Data protection & application recovery strategies for ransomware,Chalk talk
CNS367,Debug Lambda functions deployed in cloud like never before,Breakout session
AIM315,Debug LLM bottlenecks with NVIDIA Nsight,Workshop
MAM313,Decomposing monolithic databases with generative AI,Chalk talk
DAT441,Deep dive into Amazon Aurora and its innovations,Breakout session
DAT439,Deep dive into Amazon Aurora DSQL and its architecture,Breakout session
DAT444,Deep dive into Amazon DocumentDB and its innovations,Breakout session
DAT445,Deep dive into databases zero-ETL integrations,Breakout session
DAT446,Deep Dive into Deloitte's Amazon Neptune GenAI Security Intelligence Center,Breakout session
CMP316,Deep Dive into the AWS Nitro System,Breakout session
HMC315,Deep dive on AWS hybrid and edge networking architectures,Chalk talk
COP305,Defend against downtime using fault isolation boundaries,Chalk talk
SPS302,Democratize Data: Bundesliga Real-time Insights Without Writing any SQL,Chalk talk
CMP317,Demystify attestation: Cryptographically verify execution environment,Code talk
DAT452,Demystifying Aurora DSQL transactions and concurrency control,Chalk talk
API324-S,Deploy and Fine-Tune Nemotron Models on AWS SageMaker and Bedrock: Hands-On Lab (sponsored by NVIDIA),Workshop
DAT454,Deploy and manage blockchain nodes on AWS,Chalk talk
HMC314,Deploying for resilience: HA/DR strategies for AWS Outposts and AWS Local Zones,Chalk talk
PEX401,Deploying Intelligent Agent Systems with MCP,Builders' session
AIM355,Deploying LLMs at scale with vLLM on AWS AI chips,Chalk talk
AIM3319,Deploy LLMs at scale with vLLM Deep Learning Containers and AI agents,Chalk talk
CNS314,Deploy multi-agent AI on Amazon EKS,Builders' session
MAM205,Derisk your mainframe exit through mainframe refactoring with agentic AI,Breakout session
IND351,Design a multi-expert system for fraud investigation with AI agents,Chalk talk
AIM421,Design and deploy custom guardrails for AI applications,Chalk talk
ANT330,Design and Implement Agentic AI Observability with OpenSearch,Chalk talk
SEC307,"Design authentication, authorization, and logging logic in Agentic AI apps",Workshop
DEV316,Designing local Generative AI inference with AWS IoT Greengrass,Breakout session
API311,Designing resilient Serverless Applications,Breakout session
CNS366,Designing web architectures on AWS at scale,Chalk talk
CNS418,Design multi-region resilience strategies on Amazon EKS,Chalk talk
AIM408,Detect and mitigating hallucinations: A hands-on responsible AI workshop,Workshop
AIM388,Develop AI Agents faster with Amazon SageMaker Studio and AgentCore,Breakout session
AIM381,Develop AI Agents faster with Amazon SageMaker AI & Bedrock AgentCore,Breakout session
HMC311,Developing end-to-end SLM pipelines from the cloud to the edge,Chalk talk
COP306,Developing Unit Cost Metrics with Cloud Intelligence Dashboards,Builders' session
IND314,DevOps Meets Broadcast: Build Your Own Multi-Camera Broadcast Solution,Workshop
HMC310,Digital sovereignty and data residency with AWS,Breakout session
MAM204,Digital transformation excellence: From vision to victory,Breakout session
AIM353,Distributed inference on AWS: Deep dive into inference optimizations,Chalk talk
AIM409,Distributed training at scale with Slurm on Amazon SageMaker HyperPod,Workshop
