code,title,type
GBL204,"Cyber Resilience on AWS, designing security and recovery strategies",Breakout session
INV208,Databases made effortless so agents and developers can change the world,Innovation talk
TNC205,Data Engineering on AWS,Bootcamp
API201,Decoupling your data-driven applications with Amazon EventBridge Pipes,Builders' session
DEV209,Deploy Amazon EKS workloads with ArgoCD and GitOps,Lightning talk
MAM205,Derisk your mainframe exit through mainframe refactoring with agentic AI,Breakout session
DVT207,Developer Experience Economics: Moving Past Productivity Metrics,Breakout session
ANT207,Develop with natural language and agentic AI in Amazon SageMaker Unified Studio,Chalk talk
MAM204,Digital transformation excellence: From vision to victory,Breakout session
AIM249-S,Discover and secure non-human identities (sponsored by Okta),Breakout session
AIM260-S,Ditch your old SRE playbook: AI SRE for root cause in minutes (sponsored by Resolve AI),Breakout session
AIM261-S,Dive into Poolside: AI Models for Today’s Enterprise Software Teams (sponsored by poolside),Breakout session
NET207,DNS unleashed: Unlocking the full potential of Amazon Route 53,Builders' session
AIM285-S,DraftKings & MongoDB: Supercharging Engineering with AI (sponsored by MongoDB),Breakout session
AIM234-S,Drive trusted AI outcomes with governance and accurate data (sponsored by IBM),Lightning talk
BIZ210-S,Driving Intelligent Project Portfolio Visibility with AWS + Smartsheet (sponsored by Smartsheet),Lightning talk
MAM219-S,Driving modernization using Mphasis’ Agentic AI framework (sponsored by Mphasis),Lightning talk
AIM2202-S,"Edge AI in Real-World Solutions using AWS SageMaker, Greengrass and Bedrock (sponsored by Qualcomm)",Breakout session
ANT203,Enabling AI innovation with Amazon SageMaker Unified Studio,Breakout session
BIZ227,Enhance your applications with Amazon QuickSight embedded analytics,Breakout session
CNS208,Enhancing container security with Amazon ECR,Lightning talk
DVT225-S,"Enterprise AI Without the Chaos: A New Path to Secure, Compliant Applications  (sponsored by Docker)",Lightning talk
DVT208, Epic journey: Navigating the AI-powered SDLC from backlog to production,Breakout session
COP201,Estimating workload costs using AWS Pricing Calculator,Chalk talk
EUC201,Expand Amazon WorkSpaces monitoring capabilities with Amazon Bedrock,Workshop
PEX201,"Expanding agentic AI: Accelerate, optimize and scale generative AI",Breakout session
DVT213,Extend Kiro with MCP support for richer context,Breakout session
IND217-S,Fast and compliant CI/CD pipelines in the financial industry (sponsored by Octopus Deploy),Lightning talk
AIM268-S,FinOps 3.0: Cost Intelligence for the AI Era (sponsored by DoiT),Breakout session
COP211-S,FinOps+: A New Era of Accelerating Value (sponsored by Kion),Lightning talk
AIM279-S,FINRA: Accelerate Massive Data Processing with NVIDIA on AWS EMR (sponsored by NVIDIA),Lightning talk
AIM2200-S,Fit for purpose AI-led transformation (sponsored by Tata Consultancy Services),Breakout session
STG205,Flawless AI: Visual dubbing at scale with Amazon S3,Lightning talk
ANT208-S,From Agentic AI Demos to ROI: Path to Production With Confluent + AWS (sponsored by Confluent),Breakout session
API204-S,From AI Promise to KPI Impact: Connected Agents & Orchestration (sponsored by Workato),Lightning talk
AIM225-S,From Alert to Resolution: Supercharge AWS Ops with the Agentic AI SRE (sponsored by NeuBird AI),Lightning talk
COP204-S,From Backup to Live Data: Protecting and Unleashing Your Cloud Data (sponsored by Eon),Breakout session
AIM297-S,From Browser to Prompt: Building Infra for the Agentic Internet (sponsored by Kong),Breakout session
SEC220-S,From Cloud to AI  Securing the New Cloud Attack Surface (sponsored by Wiz),Breakout session
SEC222,From Code to Cloud: Building Enterprise AppSec with AWS,Breakout session
SEC206-S,From collecting tools to an autonomous SOC (sponsored by SentinelOne),Breakout session
AIM269-S,From Confidently Wrong to Enterprise-Ready AI (sponsored by PromptQL),Lightning talk
NET209,From data center to the cloud: Translating network architecture to AWS,Chalk talk
BIZ209-S,From Data Chaos to AI Magic: Supercharging Customer Experience (sponsored by Treasure Data),Lightning talk
AIM222-S,From Data to Action: Agentic-Powered Humanitarian Response (sponsored by Cloudera),Breakout session
SMB204,From Documents to Decisions: Unleashing AI-Powered Business Automation,Lightning talk
HMC203-S,From Ground to Cloud: CAE Innovates with AWS & Red Hat (sponsored by Red Hat),Breakout session
ARC204,From ideas to impact: Architecting with cloud best practices,Breakout session
ANT202-S,From Kitchen to Cloud: How Brinker Dishes Out Data-Driven Success (sponsored by Teradata),Lightning talk
BIZ206,From KPIs to action: close the business objectives loop with AI agents,Chalk talk
IND214,From Lab to Market - AstraZeneca's Enterprise-Wide AI Success Story,Breakout session
CNS210,From monolith to microservices: Migrate and modernize with Amazon EKS,Breakout session
HMC207-S,From On-Prem to On-Point: Safelite's AWS Cloud Observability Journey (sponsored by SolarWinds),Lightning talk
NET213,From Pods to Gateway API: Container Networking Mysteries Solved! ,Chalk talk
AIM294-S,From Punch Cards to Pair Programming and Beyond: The Future of Copilot (sponsored by GitHub),Breakout session
DEV205,From punched cards to AI: The developer’s new mindset,Lightning talk
AIM289-S,From SIEM to SOC: Building AI-Native Security in the Cloud with AWS (sponsored by CrowdStrike),Breakout session
DEV202,From triggers to thinking: Building event-driven AI on AWS,Lightning talk
SEC212-S,Full Speed Ahead: Securing Innovation with Trend (sponsored by Trend Micro),Breakout session
DEV204,Function calling vs agents: Choose the right AI approach,Lightning talk
CNS201,Fundamentals to scale Kubernetes across your organization,Workshop
DEV201,GenAI game coach: Real-time gameplay feedback,Lightning talk
STG204-S,"GenAI, Hold the Waste: How H2O Fixed Its Storage Bottleneck (sponsored by Datafy)",Lightning talk
AIM276-S,GenAI in Private Equity: Moving from Pilots to Performance (sponsored by PwC),Breakout session
SEC221,Gen AI in Security Assurance and Compliance: From Strategy to Daily Operations,Chalk talk
DVT217,"Generative AI, agents, MCP, and the future of AI-powered software development",Breakout session
GHJ201, Generative AI Architecture Rodeo,Gamified learning
GBL206,Global GenAI trends and learnings at re:Invent,Breakout session
AIM226-S,Global infrastructure for foundation model inference (sponsored by Baseten),Lightning talk
BIZ217,Global tourism brand transforms customer service with Amazon Connect,Breakout session
DVT215,Go from idea to deployment faster with Amazon Q Developer,Breakout session
PEX204,Go-to-market in today's political climate: a policy and AWS Marketplace overview,Breakout session
AIM218-S,Harnessing AI and Zero Trust to Drive Secure Digital Transformation (sponsored by Zscaler),Breakout session
INV201,Harnessing analytics for humans and AI,Innovation talk
AIM241-S,Healthcare Transformed: Reimagining the Future with Generative AI (sponsored by PwC),Breakout session
AIM246-S,Hesitate and You’re History: Why You Need Agentic AI Right Now (sponsored by Qlik),Breakout session
WPS205,High Performance Computing for Mission-Ready Federal Workloads,Breakout session
COP207-S,How AI is rewriting the contact center play book (sponsored by Zendesk),Lightning talk
SEC202,How Cathay Transformed DevSecOps with AI: A 75% Faster Security Story,Breakout session
SMB203,How Cires21 revolutionized advanced video workflows using AI on AWS,Lightning talk
AIM252,How customers build AI at scale with AWS AI infrastructure,Breakout session
API202,How Event Driven Architectures Go Wrong  and How to Fix them,Chalk talk
COP206-S,How High-Performing Teams Connect Observability to Business Growth (sponsored by Coralogix),Breakout session
AIM238-S,How Samsung Uses AI Agents to Optimize Infrastructure at Scale  (sponsored by Cast AI),Lightning talk
DAT201-S,How SAS and Freshworks Power Real-Time Personalization at Extreme Scale  (sponsored by ScyllaDB),Breakout session
CMP206,HPC Made Easy: AWS PCS for AI & Scientific Computing,Workshop
AIM240-S,"Human Agency in AI: Balancing Automation, Oversight, and Innovation (sponsored by Boomi)",Breakout session
AIM205-S,Human-Centric AI: Avoiding the High Cost of Getting It Wrong in IT (sponsored by NinjaOne),Lightning talk
CMP211,Hybrid Science: AI + Physics Simulations for Climate & Automotive Engineering,Chalk talk
TNC206,Implement Modern Data Architectures with Amazon SageMaker Lakehouse,Interactive training
SEC207-S,Improve DevEx for GenAI Deployments: Dynatrace + Amazon Bedrock (sponsored by Dynatrace),Lightning talk
AIM211-S,Improve quality and speed across the SDLC with Atlassian Rovo Dev (sponsored by Atlassian),Lightning talk
STG210,Indeed's migration to Amazon S3 Tables,Lightning talk
SEC224,"Infrastructure protection at scale with AWS Security, ft. Block, Inc.",Breakout session
ANT206,Innovations in SQL Analytics: What's new in Amazon Redshift and Amazon Athena,Breakout session
AIM221-S,Inside Alight’s AI-driven Expansion to Cloudera on AWS (sponsored by Cloudera),Breakout session
AIM262-S,Inside Poolside’s Model Factory: Building Better Models Faster (sponsored by poolside),Breakout session
AIM207-S,Integrated AI Agents: Moving Beyond Summarization to Automation (sponsored by DevRev),Lightning talk
TNC202,Intelligent Document Processing with Amazon Bedrock,Interactive training
AIM275-S,Intelligent Outage Management Using Automated Reasoning and AI (sponsored by PwC),Lightning talk
INV214,Intelligent security: Protection at scale from development to production,Innovation talk
DVT214,Introducing AI driven development lifecycle (AI-DLC),Breakout session
DVT209,Kiro: Your agentic IDE for spec-driven development,Breakout session
DAT209-S,Knowledge Graphs for AI and Intelligent Systems (sponsored by Neo4j),Lightning talk
CNS204,Kubernetes simplified: Get hands-on with Amazon EKS Auto Mode,Workshop
AIM208-S,Lamborghini’s AI Journey: Data-Driven Innovation with Deloitte & AWS (sponsored by Deloitte),Breakout session
SEC215,Last HSM Standing: Zettle by PayPal’s move to AWS Payment Cryptography,Lightning talk
SEC219,Lead resilient security teams through psychological safety,Lightning talk
SMB205,Learn how Riskspan is transforming private credit market using GenAI,Lightning talk
DVT201, Learn new development skills with Kiro,Builders' session
IND209-S,Leverage Graph Insights to Turbocharge Amazon Q (sponsored by Securiti AI),Lightning talk
BIZ225,Leveraging Structured and Unstructured Data for Complete Insights,Breakout session
AIM258-S,Live hallucination detection in prod with LaunchDarkly’s AI Configs (sponsored by LaunchDarkly),Breakout session
MAM206,London Stock Exchange Group's transformation journey,Breakout session
IND205,Making Level 4 Autonomous Networks a reality with British Telecom,Breakout session
AIM272,Master AI model development with Amazon SageMaker AI,Breakout session
ARC211,Mastering Root Cause Analysis: Rebuilding trust after outages,Breakout session
AIM254,Master your AWS carbon impact with the Customer Carbon Footprint Tool,Lightning talk
BIZ224,Maximize Amazon Q Business impact with Amazon Q Apps,Breakout session
DVT223-S,Maximize Productivity with the Amazon Q Developer CLI Agent (sponsored by Pluralsight),Lightning talk
STG208,Maximize the value of cold data with Amazon S3 Glacier storage classes,Breakout session
DVT219,Measuring AI Impact with Amazon Q Developer and Jellyfish,Breakout session
AIM245-S,Memory Design for AI Agents (sponsored by MongoDB),Workshop
INV212,"Migrate, modernize, and move your business into the AI era",Innovation talk
MAM215-S,"Migrating 1,600+ Daily Image Builds to AWS (sponsored by Chainguard)",Lightning talk
EUC205,Mission-critical security: How U.S. Army secures comms with AWS Wickr,Breakout session
DVT210,Modernizing Java applications with generative AI,Breakout session
IND218-S,Modernizing Mercedes-Benz’s Global Ordering System with Gen AI (sponsored by Capgemini),Breakout session
EUC209,Modernizing Your Desktop Infrastructure: A Guide to WorkSpaces Migration,Chalk talk
SEC213,Modern Secrets: A Journey from Legacy Systems to AI-Ready Security,Breakout session
STG213,Motability Operations' unified backup strategy: From fragmented to fortified,Lightning talk
DVT205-S,Move fast & don't break things: Maintaining software excellence as you adopt AI (sponsored by Cortex),Lightning talk
ARC205,Multicloud architectures: Solutions and design patterns,Chalk talk
ARC203,Navigating the future: Solutions architecture in the age of AI,Breakout session
NET210,Network observability in AWS: Picking the right tool for the job,Chalk talk
STG212,New York Times: Best practices for migration to Amazon FSx for ONTAP,Lightning talk
AIM298-S,Next-Generation Data Management — Insights at Scale with Agentic AI in Pharma (sponsored by ZS),Lightning talk
SMB201,Nextworld Revolutionizes ERP: Supply Chain powered by Sagemaker AutoML,Lightning talk
AIM281-S,NVIDIA Run:ai and Amazon SageMaker HyperPod Integration for Distributed Training (sponsored by NVIDIA),Breakout session
API203,Optimize data processing with built-in AWS Step Functions features,Chalk talk
COP212,Optimize software and AI Agent procurement with AWS Marketplace,Lightning talk
AIM253,Optimizing generative AI workloads for sustainability and cost,Lightning talk
DAT208-S,Oracle Database@AWS: supercharge your workloads with Oracle Exadata (sponsored by Oracle),Breakout session
SEC214,Patterns for multiple AWS organizations for mergers and divestitures,Chalk talk
BIZ213,Petco unlocks agentic AI-powered customer service with Amazon Connect,Breakout session
API210-S,Powering real-time apps and analytics with Redis 8 + RDI (sponsored by Redis),Breakout session
COP215-S,Powering SRE Transformation for a Telco Major (sponsored by Tech Mahindra),Lightning talk
IND204,Powering the Future of Battle Royale — EA’s Apex Legends & Amazon GameLift,Breakout session
INV210,Prompting the future: How the public sector turns barriers into breakthroughs,Innovation talk
SEC210-S,Protecting web apps & APIs with AI and an as-a-Service approach (sponsored by Check Point Software),Breakout session
STG207,"Protect your data with AWS Backup: overview, use cases and what's new",Breakout session
STG218,Put your data to work for Agentic AI with AWS storage,Breakout session
MAM218-S,PwC & BMO: AI in Risk & Finance - Elevating MD&A to Treasury Insights (sponsored by PwC),Lightning talk
CMP204,Quantum Computing: Accelerating Pharma Innovation,Chalk talk
CMP205,Quantum Solutions Driving Enterprise Value: From Security to Finance,Chalk talk
AIM214-S,RAG is Dead: Long Live Intelligent Retrieval-Augmented Generation (sponsored by Pinecone),Lightning talk
IND212,Real-time Patient and Revenue Cycle Insights with Gen AI,Lightning talk
GHJ202,re:Architecture Rodeo - Migration Showdown,Gamified learning
IND208,Reclaiming Clinical Time: How Veradigm Uses AI to Transform Workflows,Breakout session
MAM212,Re-defining customer experiences with SAP and Pan-Amazon Services,Breakout session
DAT204-S,Redefining database scale for agentic AI workloads with TiDB (sponsored by TiDB powered by PingCAP),Lightning talk
BIZ216,Redefining service excellence: Canada Life’s AI-powered contact center,Breakout session
BIZ202,Reimagine enterprise productivity with Amazon Q Business,Breakout session
DEV207,Reimagining AWS operations with autonomous AI agents,Lightning talk
AIM291-S,Reimagining Cloud Security with Agentic AI (sponsored by CrowdStrike),Breakout session
IND211,Reimagining Healthcare Access with Amazon One's Biometric Innovation,Chalk talk
HMC205-S,Reimagining life sciences supply chain with agentic-AI (sponsored by IBM),Lightning talk
WPS203,Reimagining Public Sector with AWS Partner generative AI solutions,Lightning talk
AIM293-S,Reimagining Software Development and DevOps with Agentic AI (sponsored by GitHub),Breakout session
AIM204-S,Reimagining software with Bedrock agent powered middlewares (sponsored by Cybage Software),Lightning talk
AIM299-S,Reinventing Pharma Document Workflows to Unlock Value at Scale with Agentic AI (sponsored by ZS),Lightning talk
INV205,Reinventing software development with AI agent,Innovation talk
HMC204-S,"Reinventing the Retail Edge with YUM! Brands, AWS & Spectro Cloud (sponsored by Spectro Cloud)",Lightning talk
EUC202,Remove bottlenecks with an intelligent Amazon WorkSpaces dashboard,Workshop
SEC204,Rethinking DevSecOps with Platform Engineering That Actually Works,Chalk talk
AIM286-S,Rivian & MongoDB: Powering the Future of Autonomous Driving (sponsored by MongoDB),Breakout session
AIM243-S,Run and Scale Agentic AI Applications in Production (sponsored by HashiCorp),Breakout session
SEC223-S,"Runtime + AI: Reinventing Cloud Security on AWS (sponsored by Upwind Security, Inc.)",Lightning talk
DEV203,Scale applications with Amazon EKS and AI-driven insights,Lightning talk
AIM266-S,Scale Trusted AI Adoption with Salesforce and AWS (sponsored by Salesforce),Breakout session
AIM209-S,Scaling AI with confidence: From proof of concept to production (sponsored by Dynatrace),Breakout session
IND215-S,Scaling Data Transformation w/ dbt & Nasdaq: Unlocking Ent Power Global Mkts (sponsored by dbt Labs),Lightning talk
AIM227-S,Scaling GenAI on AWS Without Breaking the Bank through FinOps (sponsored by IBM Cloudability),Breakout session
AIM2201-S,Scaling instantly to 1000 GPUs for Serverless AI inference (sponsored by Modal),Lightning talk
STG211,Scaling Pinterest: Iceberg solutions for petabyte-scale challenges,Lightning talk
SEC216-S,"Seamless Network-based Fraud Protection for FinTech & Digital Business (sponsored by Vonage, Part of Ericsson)",Lightning talk
AIM271-S,Secure AI Agent Access for Workflows on AWS Bedrock with 1Password (sponsored by 1PASSWORD),Lightning talk
CDN201-S,"Secure, Easy and Performant VPC Resource Connectivity with Tailscale (sponsored by Tailscale)",Lightning talk
NET206,Secure your cloud networks with Amazon VPC Block Public Access,Builders' session
EUC208,Secure your data in a BYOD world with WorkSpaces secure browser and AppStream,Chalk talk
SEC225-S,Securing data for your AI workloads with tokenization (sponsored by Capital One),Breakout session
AIM288-S,See The Future of Cloud Defense: Agentic Cloud Security (sponsored by Sysdig),Lightning talk
AIM283-S,ServiceNow and AWS: Powering AI-driven workflows on the cloud built to scale (sponsored by ServiceNow),Breakout session
EUC203,Simplify Amazon WorkSpaces management through automation,Builders' session
CNS209,Simplify backup for stateful Amazon EKS workloads,Lightning talk
DVT220,Simplify development workflows with agentic capabilities,Breakout session
NTA202,Siteimprove: Revolutionizing Brand Consistency with AI and Amazon Nova,Breakout session
SMB206,Slickdeals' AI-powered deal discovery with Amazon Sagemaker,Lightning talk
BIZ211,So Energy streamlines customer service with AI-powered automation,Breakout session
COP213-S,Solving the Cloud Privilege Problem at Scale: A Fiserv Case Study (sponsored by Sonrai Security),Lightning talk
