code,title,type
AIM115-S,"AI, Cloud & Public Sector Transformation: PwC & AWS Driving Change Now (sponsored by PwC)",Lightning talk
MAM103-S,AI driven application modernization at scale (sponsored by Pega),Lightning talk
GBL201,AI-Driven Operations: Scaling Observability and Cost Optimization,Breakout session
AIM230-S,AI-Driven Testing: Scaling Automation with KaneAI and HyperExecute (sponsored by LambdaTest),Lightning talk
AIM274-S,AI-First Contact Centers: Reinventing Scale with AWS and Partners (sponsored by PwC),Breakout session
GBL205,AI in Action: How Companies Unlock Global Value & Fuel Growth,Breakout session
AIM242-S,"AI in the Cloud: Surveillance, Sabotage, and Security (sponsored by Trend Micro)",Breakout session
DEV323,AI Native Development: Strategies and Impact across Amazon and AWS,Breakout session
AIM220-S,AI-Native Era of Observability: How You Can Get Started Today (sponsored by Coralogix),Breakout session
SMB301,AI Pioneers: Shipping Transformative GenAI Architectures to Production,Breakout session
PEX113,AI-powered co-sell: Unlock partner success with AWS Partner Central ,Lightning talk
ARC337-S,AI-Powered Enterprise Architecture with ServiceNow & AWS (sponsored by ServiceNow),Breakout session
AIM206-S,AI-Powered Observability & Observability for AI: The Two Sides of the Coin (sponsored by ManageEngine),Lightning talk
COP420,AI-powered resilience testing and disaster recovery,Breakout session
BIZ201,AI-powered retail transformation with Just Walk Out technology,Breakout session
DVT103-S,AI transforms development: Lessons from CircleCI's journey with AWS (sponsored by CircleCI),Lightning talk
SNR301,A leaders guide to accelerating large-scale migration,Breakout session
SNR304,A leaders guide to achieving compliance through software excellence,Breakout session
SNR303,A leaders guide to advanced mental models and mechanisms,Breakout session
SNR307,A leaders guide to advanced team structures in an agentic world ,Breakout session
SNR201,A leaders guide to agentic AI ,Breakout session
SNR306,A leaders guide to AI powered FinOps,Breakout session
SNR305,A leaders guide to AI strategy and implementation,Breakout session
SNR302,A leaders guide to cloud-native application modernization,Breakout session
SNR202,A leaders guide to data strategy in the era of agentic AI ,Breakout session
SNR203,A leaders guide to emerging technologies: From insight to rapid action,Breakout session
SNR204,A leaders guide to navigating multicloud strategies and decisions,Breakout session
AIM247-S,"All Power, No Pain: Scale Agentic AI Apps in an Open Lakehouse (sponsored by Qlik)",Lightning talk
DAT442,Amazon Aurora HA and DR design patterns for global resilience,Breakout session
TNC322,Amazon Bedrock Agents: Features and Design Patterns,Breakout session
ANT423,Amazon Kinesis Data Streams under the hood,Breakout session
CMP303,Amazon Linux: latest features and AWS optimizations,Breakout session
STG335,"Amazon S3 performance: Architecture, design, and optimization",Breakout session
STG316,Amazon S3 security and access control best practices,Breakout session
STG334,"Amazon S3 Tables architecture, use cases, and best practices",Breakout session
AMZ308,Amazon's finops: Cloud cost lessons from a global e-commerce giant,Lightning talk
NET309,A modern approach to application migration with Amazon VPC Lattice,Breakout session
AIM203-S,An Alliance for Our Times: Building the Next Frontier of Cancer Research (sponsored by Deloitte),Breakout session
HMC206-S,"Anatomy of a Ransomware Attack: A Live Simulation, Sponsored by Rubrik (sponsored by Rubrik)",Breakout session
INV206,"A new dawn for operations: More intelligent, secure, and efficient",Innovation talk
DAT436,An insider’s look into architecture choices for Amazon DynamoDB,Breakout session
IND396,Another Axiom: Migrating the backend for hit game Gorilla Tag to AWS,Lightning talk
BIZ212,Anthology boosts contact center efficiency with AI,Breakout session
DEV326,Anti-Money Laundering Multi-agent Orchestration with AWS Strands,Breakout session
OPN401,An unexpected journey building AWS MCP Servers,Breakout session
IND368,Apollo Tyres Accelerates Engineering Workflows with HPC on AWS,Breakout session
AIM296-S,A practical guide to modern web architecture  (sponsored by Contentful),Lightning talk
DAT315,A practitioner’s guide to data for agentic AI,Breakout session
ARC335,Architecting AI solutions for mission-critical systems with UK MetOffice,Breakout session
ARC209,Architecting for hypergrowth: Scaling to 200 million users with Skyscanner,Breakout session
AIM255,Architecting for sustainable IT at scale,Lightning talk
WPS201,"Architecting large-scale migrations at the NSA, Fannie Mae, and DCSA",Breakout session
HMC210,Architecting multicloud solutions from data mesh to generative AI,Breakout session
ARC320,Architecting resilient global networks with Project Kuiper,Breakout session
HMC201,"Architecting resilient multicloud operations, feat. Monzo Bank",Breakout session
ANT204,Architecting the future: Amazon SageMaker as a data and AI platform,Breakout session
MAM221-S,Architecting Trusted GenAI and Agentic Experiences in Financial Services (sponsored by Coveo),Lightning talk
DEV341,Architecture lessons: Three failures and how to prevent them,Lightning talk
DVT316-S,Are your APIs ready for AI agents? (sponsored by Postman),Breakout session
AIM113-S,AstraZeneca's AI-powered Drug Discovery with Snowflake & AWS (sponsored by Snowflake),Breakout session
DAT455,A tale of two transactions,Breakout session
SPS201,Autodesk's ML Inference Optimization: Leveraging AWS AI Chips,Breakout session
SEC217-S,Automated cloud security remediation with agentic workflows (sponsored by Dynatrace),Lightning talk
IND384,Automate insights and drive innovation with cloud and AI solutions,Breakout session
IND393,Automating Amazon Fulfillment Center Operations with Generative AI,Breakout session
MAM342,Automating enterprise-scale code modernization with agentic AI,Breakout session
SPS309,Automating LLM Fine-Tuning with Multi-Agentic Orchestration,Breakout session
DEV206,Automating Suricata rules for AWS network firewall,Lightning talk
PEX305,Automotive Supply Chain Optimization using AI,Breakout session
ANT424,Autonomous agents powered by streaming data and Retrieval Augmented Generation,Breakout session
BIZ101-S,Autonomous Enterprise: Redefining the Future of Business with AI (sponsored by Digitate),Lightning talk
WPS207,Autonomy in Defense: Scaling Innovation for Mission Outcomes,Breakout session
HMC211-S,AWS and Oracle: Transforming Healthcare (sponsored by Oracle),Lightning talk
DAT210-S,AWS and Oracle: Transforming Healthcare (sponsored by Oracle),Lightning talk
SEC323,AWS detection and response innovations that drive security outcomes,Breakout session
SEC201,AWS European Sovereign Cloud: From concept to reality,Breakout session
GBL101,AWS European Sovereign Cloud: Your 20-Minute Essential Guide,Lightning talk
MAM203,"AWS for VMware migrations: Successes, roadmaps, & strategies",Breakout session
SMB202,AWS & GenAI Power CDG's Telecom Software Modernization Journey,Lightning talk
PEX108,AWS Generative AI Innovation Center driving enterprise success with AWS Partners,Lightning talk
PEX105,AWS Global Startup Program - how to accelerate your GTM success,Lightning talk
CMP307,AWS Graviton: The best price performance for your AWS workloads,Breakout session
DVT203, AWS infrastructure as code: A year in review,Breakout session
SEC218,AWS KMS over the decade: How architecture evolved to earn customer trust,Breakout session
PEX209,AWS Marketplace growth through product-led growth and international expansion,Lightning talk
MAM309,AWS migration journey: 2025 itinerary for Microsoft workloads,Breakout session
NET208,"AWS Networking Fundamentals: Connect, secure and scale",Breakout session
DAT207-S,AWS & Salesforce: A Zero Copy Customer Success Story (sponsored by Salesforce),Lightning talk
TNC107,AWS Skill Builder: Product Launches and New Features,Breakout session
INV215,AWS storage beyond data boundaries: Building the data foundation,Innovation talk
HMC202,AWS wherever you need it: From the cloud to the edge,Breakout session
AIM3304,"Balance cost, performance & reliability for AI at enterprise scale",Breakout session
AIM235-S,Balance performance and cost on AWS with intelligent optimization (sponsored by IBM),Lightning talk
COP349,Balancing Agility and Compliance feat. The Digital Agency of Japan,Breakout session
HMC324,BCC: Hybrid architecture for generative AI to meet regulatory needs,Lightning talk
COP415,Behind the scenes: How AWS drives operational excellence & reliability,Breakout session
ANT335,Best practices for agentic data engineering with AWS Analytics MCP Servers,Breakout session
ANT343,Best practices for building Apache Iceberg based lakehouse architectures on AWS,Breakout session
COP209-S,"Best Practices for moving, innovating & extending SAP Cloud ERP (sponsored by SAP)",Breakout session
CNS403,Best practices for serverless developers,Breakout session
STG317-S,Best practices to simplify resilience at scale for Gen AI data & apps (sponsored by Commvault),Breakout session
DAT458,"Better, faster, cheaper: How Valkey is revolutionizing caching",Breakout session
AIM284-S,Beyond a Chatbot: How to Build Intelligent Agent Memory (sponsored by MongoDB),Breakout session
SEC205-S,Beyond Backup: Advancing Cloud Resiliency with Shared Responsibility (sponsored by Cohesity),Breakout session
IND213,Beyond EHR: Leveraging AWS for Maximum Clinical and Operational Impact,Breakout session
GBL302,Beyond Fine-Tuning: Agentic AI for HFT Quantitative Analytics ,Lightning talk
ARC332-S,Beyond Multi-Cloud Chaos: The Unified Cloud Mesh Architecture (sponsored by HAProxy Technologies),Breakout session
SEC209-S,Beyond Posture Management: Stopping Data Breaches in AWS (sponsored by Varonis),Lightning talk
STG361,Beyond SFTP and NFS: Automate enterprise file transfers at scale,Breakout session
AIM231-S,Beyond the Hype: Delivering Measurable ROI with Generative AI on AWS (sponsored by CDW),Lightning talk
EUC207,Beyond traditional computing: How WorkSpaces powers the future workplace,Breakout session
DAT202-S,Beyond Vector Search: Ultra-Resilient GenAI Apps with AWS Bedrock (sponsored by YugabyteDB),Lightning talk
DAT322,Binge-worthy: Netflix's journey to Amazon Aurora at scale,Lightning talk
AIM103-S,Boomi Agentstudio- Govern Your AI Agents with Agent Control Tower (sponsored by Boomi),Breakout session
BIZ223,Boost employee productivity with Amazon Q Business,Breakout session
DAT312,Boost performance and reduce costs in Amazon Aurora and Amazon RDS,Breakout session
DEV343,Breaking AWS networks on purpose to build resilience,Lightning talk
MAM402,Breaking the legacy barrier: How AI is revolutionizing modernization,Breakout session
AIM201,Break through AI performance and cost barriers with AWS Trainium,Breakout session
AIM394,Bridging the POC to production gap: An introduction to AgentCore,Breakout session
DVT224-S,Bronto: Logs at Scale Without Compromise (sponsored by Bronto),Lightning talk
AIM224-S,Browser Power: Building MCP Tools That Do Real Work (sponsored by Cloudflare),Lightning talk
DEV339,Build a chat app for smart home appliances,Lightning talk
ANT314,"Build Advanced Enterprise Search with Vector, Hybrid, and AI Techniques ",Breakout session
ANT327-S,Build a GenAI Race Tracker With Confluent & AWS Bedrock in <60 Min  (sponsored by Confluent),Breakout session
AIM3311,Build agentic workflows on AWS with third-party agents and tools,Breakout session
CNS358,"Build AI-powered developer experiences with MCP on ECS, EKS and Lambda",Breakout session
AIM382,Build AI your way with Amazon Nova customization,Breakout session
AIM104-S,Build an Agentic SaaS App in 5 Steps: From Idea to Revenue (sponsored by Pega),Lightning talk
ANT304,Build an AI-ready data foundation,Breakout session
AIM310,Build a well-architected foundation for scaling generative AI and agentic apps,Breakout session
CNS359,"Build, deploy, and operate agentic architectures on AWS Serverless",Breakout session
HMC308,Build generative and agentic AI applications on-premises and at the edge,Breakout session
ANT344,"Build, govern, and share Amazon QuickSight dashboards with Amazon SageMaker",Breakout session
AIM273-S,Building a Cloud-Native Risk Decisioning Platform for Resilience (sponsored by PwC),Breakout session
API208,Building a culture of API Excellence,Lightning talk
DEV327,Building Agentic AI: Amazon Nova Act and Strands Agents in Practice,Breakout session
OPN303,Building agentic AI platform engineering solutions with open source,Breakout session
AIM239-S,Building Agentic Enterprise Workflows with Informatica & AWS (sponsored by Informatica),Breakout session
DAT319,Building agentic memory layers on AWS managed databases,Breakout session
AIM256,Building an AI-powered waste classification using Amazon Nova & IoT,Lightning talk
AMZ305,Building and managing conversational AI at scale: lessons from Alexa+,Breakout session
COP350,Building and validating cloud controls with generative AI,Breakout session
ARC312,Building at global scale: Engineering AWS expansion,Breakout session
API209-S,Building better AI agents by applying context engineering (sponsored by Redis),Breakout session
WPS316,Building Cornell's AI Future: AWS Innovation at Enterprise Scale,Breakout session
PEX302,Building enterprise-grade Agentic AI factory,Breakout session
AIM280-S,Building Enterprise-Ready Agentic Speech AI Pipelines on AWS (sponsored by NVIDIA),Breakout session
CNS307,Building event-driven architectures using Amazon ECS with AWS Fargate,Breakout session
AIM290-S,"Building Fast, Cost-Efficient, Sovereign Inference Platforms on AWS w/Intel CPUs (sponsored by Intel)",Breakout session
CMP351,Building for Efficiency & Reliability with Performance Testing on AWS,Lightning talk
HMC209-S,"Building High-Performance, Secure Networks for Hybrid and Multicloud (sponsored by Equinix)",Lightning talk
AIM394-S,Building multi-agent AI SRE: from root cause to vibe debugging (sponsored by Resolve AI),Breakout session
ISV306,Building Multi-tenant global ML SaaS platform,Lightning talk
ARC207,Building on AWS resilience: Innovations for critical success,Breakout session
MAM104-S,Building Predictable AI Agents with Pega and AWS Bedrock (sponsored by Pega),Lightning talk
DEV311,Building production AI agents for cloud application resilience on AWS,Breakout session
API313,Building Production-Grade Workflow Patterns with AWS Step Functions,Breakout session
IND3302,Building Prudential’s microagent platform with MCP and A2A on AWS,Breakout session
COP340,"Building reliable operations, feat. Fannie Mae",Breakout session
STG412,Building resilience against ransomware using AWS Backup,Breakout session
ARC404,Building resilient multi-Region applications with Capital One,Breakout session
AIM282-S,Building Scalable Agentic AI Solutions with AWS (sponsored by Capital One),Breakout session
AIM375,Building scalable applications with text and multimodal understanding,Breakout session
DEV415,"Building Scalable, Self-Orchestrating AI Workflows with A2A and MCP",Breakout session
SEC208-S,Building Secure-by-Design Environments with AWS Capabilities (sponsored by Native),Lightning talk
DEV312,"Building, Securing, and Monitoring Kiu: A Global Community AI Agent",Breakout session
AIM3307-S,Building the Future Trading Platform leveraging AI and AWS (sponsored by Cognizant),Breakout session
AIM390,Building tomorrow's AI applications at scale with Amazon Bedrock,Breakout session
AIM345-S,Building with Elastic MCP and Amazon Bedrock AgentCore (sponsored by Elastic),Breakout session
AIM122-S,"Building workflows of your choosing: agents, copilots, and everything in between (sponsored by Tines)",Lightning talk
API205-S,"Build, manage and govern AI agents from one place (sponsored by IBM)",Lightning talk
DEV308,Build modern applications with Amazon Aurora DSQL,Breakout session
AIM383,Build more effective agents through model customization,Breakout session
AIM233-S,"Build observable AI agents with Strands, AgentCore, and Datadog (sponsored by Datadog)",Breakout session
CNS353,Build safe and resilient deployment pipelines for Amazon ECS,Lightning talk
DAT314,Build serverless chatbots using Amazon ElastiCache & Aurora PostgreSQL,Breakout session
AIM372,"Build useful, reliable agents with Amazon Nova",Breakout session
AIM111-S,Build your agentic operating system with Slack (sponsored by Slack from Salesforce),Lightning talk
BIZ219,Caesars personalizes guest service at scale with AI-powered Amazon Connect,Breakout session
ARC202,Capability-first architecture: Bridging business intent to technology,Breakout session
IND3308,Capital One: Building resilient systems by engineering for five nines,Breakout session
DAT102-S,CCC Intelligent Solutions Achieves Major Savings with Oracle to AWS PostgreSQL (sponsored by Cognizant),Breakout session
COP342,Centralize Multicloud Management using AWS,Breakout session
WPS202,Chaos & Continuity: Using Gen AI to improve humanitarian workload resilience,Lightning talk
AIM277-S,Claude 4 on AWS: Architecting Enterprise AI at Scale (sponsored by Anthropic),Breakout session
SEC319,Climbing the AI Mountain With Your Security Team,Breakout session
AIM118-S,Clinical Trials: AbbVie's Enterprise AI-Powered Document Creation Platform GAIA (sponsored by Accenture),Breakout session
AIM259-S,Closing the gap between speed and safety: shipping faster at scale (sponsored by LaunchDarkly),Breakout session
HMC208-S,Cloud Application Security in the AI Era: Lessons from Adobe and Fortinet (sponsored by Fortinet),Breakout session
ANT334,CMT: High-performance NLP & geospatial analysis with Redshift,Lightning talk
BIZ215,Cochlear enhances contact center observability with Amazon Connect,Breakout session
DVT405,Code completion to agents: The evolution of development,Breakout session
SPS310,Commonwealth Bank of Australia reimagines modernization via agentic AI,Breakout session
COP205-S,Connecting Context to Performance: Real-World Enterprise Observability  (sponsored by Splunk),Breakout session
DVT202, Continuous integration and continuous delivery (CI/CD) for AWS,Breakout session
DEV313,Control humanoid robots and drones with voice and Agentic AI,Breakout session
AIM292-S,Cracking the SMB Code: AI Sales That Redefine Travel Growth (sponsored by ZS),Lightning talk
MAM347,Create custom mainframe modernization with AWS and AWS partners,Breakout session
AIM374,Create hyper-personalized voice interactions with Amazon Nova Sonic,Breakout session
DVT221,Crowning the Kiro code champions,Lightning talk
CMP208-S,Customer Insights: Scaling Real-World AI with AMD on AWS (sponsored by AMD),Breakout session
AIM110-S,Customer Services Reinvention powered by AWS (sponsored by Accenture),Breakout session
AIM267-S,Customer Story: AI Adoption with Salesforce & Amazon Bedrock (sponsored by Salesforce),Lightning talk
AIM363,Customize & scale foundation models using Amazon SageMaker AI,Breakout session
DVT336-S,Customizing Llama Models for Code (sponsored by Meta),Breakout session
GBL204,"Cyber Resilience on AWS, designing security and recovery strategies",Breakout session
INV208,Databases made effortless so agents and developers can change the world,Innovation talk
DAT311,Data modeling core concepts for Amazon DynamoDB,Breakout session
ANT328,Data Processing architectures for building AI solutions,Breakout session
STG338,Data protection and resilience with AWS Storage,Breakout session
CNS367,Debug Lambda functions deployed in cloud like never before,Breakout session
NET401,Deep dive into advanced routing policy with AWS Cloud WAN,Breakout session
DAT441,Deep dive into Amazon Aurora and its innovations,Breakout session
DAT439,Deep dive into Amazon Aurora DSQL and its architecture,Breakout session
DAT444,Deep dive into Amazon DocumentDB and its innovations,Breakout session
CNS416,Deep dive into Amazon ECS resilience and availability,Breakout session
DAT445,Deep dive into databases zero-ETL integrations,Breakout session
DAT446,Deep Dive into Deloitte's Amazon Neptune GenAI Security Intelligence Center,Breakout session
CMP316,Deep Dive into the AWS Nitro System,Breakout session
STG407,Deep dive on Amazon S3,Breakout session
AIM384,Delighting Slack users safely and quickly with Amazon Nova and Bedrock,Breakout session
AIM3305,"Deliver a smarter, faster, and a more accurate agentic RAG system",Breakout session
IND331,Democratizing Whirlpool's Virtual Product Development with AWS,Breakout session
DEV209,Deploy Amazon EKS workloads with ArgoCD and GitOps,Lightning talk
MAM205,Derisk your mainframe exit through mainframe refactoring with agentic AI,Breakout session
DEV316,Designing local Generative AI inference with AWS IoT Greengrass,Breakout session
CNS362,Designing mission critical applications with serverless services,Breakout session
API311,Designing resilient Serverless Applications,Breakout session
DVT102-S,Designing with Agents: A Playbook for Enterprise Engineering Leaders (sponsored by Windsurf),Breakout session
DEV337,Detecting falls in aged care with a minimum lovable product,Lightning talk
SEC327-S,Detection Engineering at Scale: Building High-Fidelity Security Operations (sponsored by Datadog),Breakout session
AIM388,Develop AI Agents faster with Amazon SageMaker Studio and AgentCore,Breakout session
AIM381,Develop AI Agents faster with Amazon SageMaker AI & Bedrock AgentCore,Breakout session
DVT207,Developer Experience Economics: Moving Past Productivity Metrics,Breakout session
CNS415-S,Developing Serverless Applications Locally with AWS and LocalStack (sponsored by LocalStack),Lightning talk
HMC310,Digital sovereignty and data residency with AWS,Breakout session
MAM204,Digital transformation excellence: From vision to victory,Breakout session
OPN309,Disagree in Commits: The Performance Improvements That Cut Costs by a Third,Breakout session
COP356,Disaster Recovery (DR) with AWS Elastic Disaster Recovery Service,Lightning talk
AIM249-S,Discover and secure non-human identities (sponsored by Okta),Breakout session
AIM260-S,Ditch your old SRE playbook: AI SRE for root cause in minutes (sponsored by Resolve AI),Breakout session
DAT435,Dive deep into Amazon DynamoDB,Breakout session
AIM261-S,Dive into Poolside: AI Models for Today’s Enterprise Software Teams (sponsored by poolside),Breakout session
AIM285-S,DraftKings & MongoDB: Supercharging Engineering with AI (sponsored by MongoDB),Breakout session
DAT320,DraftKings: Scaling to 1M operations/min on Aurora during Super Bowl,Lightning talk
COP327,Drive operational excellence for modern applications,Breakout session
IND3307,Drive Supply Chain Innovation Using AWS Cloud and AI Solutions,Breakout session
AIM234-S,Drive trusted AI outcomes with governance and accurate data (sponsored by IBM),Lightning talk
DAT103-S,Driving AI Innovation at the Enterprise Level with MDB Atlas (sponsored by MongoDB),Lightning talk
BIZ210-S,Driving Intelligent Project Portfolio Visibility with AWS + Smartsheet (sponsored by Smartsheet),Lightning talk
MAM219-S,Driving modernization using Mphasis’ Agentic AI framework (sponsored by Mphasis),Lightning talk
ISV316,Driving Profitable Growth with Generative AI: From Prompt to Product,Breakout session
COP101-S,Driving Resilience with Assurance and Visibility from Edge to Cloud (sponsored by Cisco),Lightning talk
DAT453,DynamoDB zero-trust architecture: Advanced access controls,Breakout session
AIM2202-S,"Edge AI in Real-World Solutions using AWS SageMaker, Greengrass and Bedrock (sponsored by Qualcomm)",Breakout session
COP326,Elevate application and generative AI observability,Breakout session
AMZ306,Elevate Streaming Quality with AI: Prime Video's Innovative Approach,Breakout session
COP336,Elevating application reliability,Breakout session
DEV344,Empowering communities - create fun events on AWS services,Lightning talk
AIM350-S,"Empowering innovation with integrity—Responsible AI for a smarter, safer future (sponsored by Kyndryl)",Breakout session
ANT203,Enabling AI innovation with Amazon SageMaker Unified Studio,Breakout session
WPS312,Enabling government to streamline and ensure healthcare coverage with data,Breakout session
SEC313,Enabling secure AI Agent access with Amazon Bedrock AgentCore Identity,Breakout session
CMP354,End-to-End Automotive Simulation: From Design to Analysis on AWS,Lightning talk
AIM351,End-to-end foundation model lifecycle on AWS Trainium,Breakout session
BIZ227,Enhance your applications with Amazon QuickSight embedded analytics,Breakout session
CNS208,Enhancing container security with Amazon ECR,Lightning talk
DVT225-S,"Enterprise AI Without the Chaos: A New Path to Secure, Compliant Applications  (sponsored by Docker)",Lightning talk
MAM106-S,Enterprise-scale App Modernization with Agentic AI through TSRI's JANUS Studio (sponsored by TSRI),Lightning talk
ANT336,Enterprise-scale ETL optimization for Apache Spark,Breakout session
MAM315,Enterprise software licensing and optimization on AWS,Breakout session
DVT208, Epic journey: Navigating the AI-powered SDLC from backlog to production,Breakout session
ARC321,Evaluating architectural trade-offs: Cloud patterns for flexibility,Breakout session
ANT101-S,"EverCommerce’s Secret to AI-Ready, Multi-Brand Data (sponsored by Fivetran)",Lightning talk
PEX201,"Expanding agentic AI: Accelerate, optimize and scale generative AI",Breakout session
IND358,Experience T-Mobile's Digital Commerce in Action,Breakout session
ANT308,Explore what’s new in data and AI governance with SageMaker Catalog,Breakout session
AIM114-S,Exploring dual pathways to agentic commerce with AWS and Stripe (sponsored by Stripe),Lightning talk
DVT213,Extend Kiro with MCP support for richer context,Breakout session
IND217-S,Fast and compliant CI/CD pipelines in the financial industry (sponsored by Octopus Deploy),Lightning talk
HMC103-S,Fast-Track Modernization and Transformation with Nutanix and AWS (sponsored by Nutanix),Lightning talk
PEX107,Fast Track to Growth: Leveraging Partner Programs & AWS Marketplace for success,Breakout session
ANT333,Fast-track to insights: AWS-SAP data strategy,Lightning talk
IND3323,Fidelity Investments: Text-to-SQL for data analytics at enterprise scale,Lightning talk
SPS318,Fidelity's AI-powered support analysis system,Breakout session
IND392,Fine-tuning models for accuracy and latency at Robinhood Markets,Breakout session
AIM268-S,FinOps 3.0: Cost Intelligence for the AI Era (sponsored by DoiT),Breakout session
COP211-S,FinOps+: A New Era of Accelerating Value (sponsored by Kion),Lightning talk
AIM279-S,FINRA: Accelerate Massive Data Processing with NVIDIA on AWS EMR (sponsored by NVIDIA),Lightning talk
IND3318,FIS: High-performance instant payment processing at massive scale,Breakout session
AIM2200-S,Fit for purpose AI-led transformation (sponsored by Tata Consultancy Services),Breakout session
STG205,Flawless AI: Visual dubbing at scale with Amazon S3,Lightning talk
NET313,"Fortifying encryption in transit: speed, security and AWS Nitro Power",Breakout session
SEC308,Fortifying the cloud: Meta's journey implementing AWS data perimeters,Breakout session
ANT208-S,From Agentic AI Demos to ROI: Path to Production With Confluent + AWS (sponsored by Confluent),Breakout session
API204-S,From AI Promise to KPI Impact: Connected Agents & Orchestration (sponsored by Workato),Lightning talk
