code,title,type
AIM3310,Mastering AI agents in enterprises: Best practices with AgentCore,Breakout session
AIM412,Mastering foundation model customization with Amazon SageMaker AI,Workshop
AIM3321,Mastering LLM inference on Amazon  SageMaker AI,Chalk talk
AIM391,Mastering model choice: The 3-step Amazon Bedrock advantage,Breakout session
AIM322,Model governance at scale with SageMaker AI,Workshop
STG404,Modern batch analytics: Building advanced pipelines with S3 Tables,Workshop
NTA311,Modernizing Document Processing,Chalk talk
IND370,Modernizing Operational Technology for AI-power Manufacturing,Lightning talk
ANT102-S,Modernizing Wealth Management with Cloud + AI Use Cases (sponsored by Incedo Inc),Lightning talk
IND3303,Moody’s: Architecting a multi-agent system on AWS,Breakout session
INV517,Neurosymbolic AI integration in LLMs to enhance reasoning,Chalk talk
INV510,Next generation etcd for Amazon EKS,Chalk talk
STG405,Onboarding and optimizing AI/ML workloads with Amazon S3 & Amazon EKS,Workshop
AIM366,Optimize AI infrastructure performance with SageMaker HyperPod,Chalk talk
CNS410,Optimize analytics workloads on Amazon EKS for performance and cost,Workshop
CNS419,Optimize GenAI inference and model performance on Amazon EKS,Chalk talk
AIM311,"Optimize open weight models for low-latency, cost-effective AI apps",Builders' session
COP413,Optimizing GenAI performance with Amazon CloudWatch,Builders' session
STG314,Optimizing storage for your containers and Amazon EKS applications,Chalk talk
STG343,Optimizing throughput performance using Mountpoint for Amazon S3,Chalk talk
CNS328,Paper to production: Hosting LLMs on Amazon EKS using NVIDIA GPUs,Workshop
AIM3301,Performance meets pragmatism: Cost-optimized agents with AgentCore,Chalk talk
AIM316,Rapidly build and scale real-world AI agents with AgentCore & Strands,Workshop
BIZ313,Refine customer journeys with predictive routing in Amazon Connect,Chalk talk
AIM3308,Safeguard your generative AI applications with Amazon Bedrock Guardrails,Chalk talk
AIM369,Scalable and resilient distributed AI with Ray on SageMaker HyperPod,Chalk talk
AIM3313,Scaling agent tools with AgentCore Gateway for enterprises,Breakout session
IND362,Scaling enterprise data operations with Amazon SageMaker Unified Studio,Chalk talk
AIM424,Scaling foundation model inference on Amazon SageMaker AI,Breakout session
AIM2201-S,Scaling instantly to 1000 GPUs for Serverless AI inference (sponsored by Modal),Lightning talk
IND3313,Secure in milliseconds: Visa's AI-powered fraud defense on AWS,Breakout session
AIM398,Securing AI agent workflows: Identity patterns in AgentCore,Chalk talk
CNS420,"Shuffle, Scale, Succeed: Optimizing Spark Performance on Amazon EKS",Chalk talk
AIM3309,Slack securely powers internal AI dev tools with Bedrock and Strands,Breakout session
AIM314,"Smarter Agents, Better Insights: Contextual Memory in Action",Workshop
NTA319,Spreetail's AI Value Journey ,Breakout session
AIM411,Streamline agent development using Amazon SageMaker AI with MLflow 3.0,Workshop
AIM364,Streamline AI model development lifecycle with Amazon SageMaker AI,Breakout session
ARC101-S,Supercharge your data insights with the Cisco Data Fabric (sponsored by Splunk),Breakout session
AIM333,Sustainable and cost-efficient generative AI with agentic workflows,Breakout session
AIM417,Sustainable computing for climate solutions,Breakout session
INV512,The hidden engineering behind foundation model building,Chalk talk
INV513,The Mirage of Benchmarks: Foundations of LLM Evaluation Reliability,Chalk talk
AIM365,Train high-performing AI models at scale on AWS,Breakout session
AIM327,Transform multimodal data with Amazon Bedrock Data automation,Builders' session
AIM368,Unifying AI/ML operations with SageMaker HyperPod and Amazon EKS,Chalk talk
AIM216-S,"United Airlines, Deloitte & AWS GenAI-Powered Mainframe Emulator (sponsored by Deloitte)",Breakout session
AIM426,"Using Strands to build fully autonomous, self-improving AI agents",Code talk
OPN414,vLLM on AWS: testing to production and everything in between,Breakout session
AIM3302,Your data is your moat: Integrating AWS-native tools into agents,Chalk talk
AIM325,Zero to launch: Deploy AI agents with AgentCore Runtime and Identity,Workshop
IND332,Zero-Training Visual Defect Detection Using Amazon Nova,Workshop
