code,title,type
STG324,Building resilient block storage through chaos engineering and observability,Chalk talk
ARC331,Building resilient clients: Architecture patterns from Amazon.com,Chalk talk
STG406,Building resilient data protection with Amazon EBS Snapshots,Builders' session
CNS321,Building resilient deployment pipelines with Amazon ECS,Workshop
ARC404,Building resilient multi-Region applications with Capital One,Breakout session
CNS424,Building resilient Serverless applications with chaos engineering,Chalk talk
AIM3307-S,Building the Future Trading Platform leveraging AI and AWS (sponsored by Cognizant),Breakout session
AIM122-S,"Building workflows of your choosing: agents, copilots, and everything in between (sponsored by Tines)",Lightning talk
STG403,Build ransomware data recovery with AWS Backup logically air-gapped vaults,Workshop
DEV406,Build resilient distributed systems through comprehensive testing,Chalk talk
ISV404,Build Resilient SaaS: Multi-Account Resilience Testing Patterns,Code talk
CNS353,Build safe and resilient deployment pipelines for Amazon ECS,Lightning talk
OPN402,"Cache me if you can, Valkey edition",Workshop
ARC327,Cell-based architectures: From connected vehicles to enterprise systems,Chalk talk
COP304,Chaos engineering workshop,Workshop
STG338,Data protection and resilience with AWS Storage,Breakout session
STG409,Data protection & application recovery strategies for ransomware,Chalk talk
DAT439,Deep dive into Amazon Aurora DSQL and its architecture,Breakout session
CNS416,Deep dive into Amazon ECS resilience and availability,Breakout session
STG407,Deep dive on Amazon S3,Breakout session
HMC315,Deep dive on AWS hybrid and edge networking architectures,Chalk talk
COP305,Defend against downtime using fault isolation boundaries,Chalk talk
DAT452,Demystifying Aurora DSQL transactions and concurrency control,Chalk talk
HMC314,Deploying for resilience: HA/DR strategies for AWS Outposts and AWS Local Zones,Chalk talk
API311,Designing resilient Serverless Applications,Breakout session
CNS418,Design multi-region resilience strategies on Amazon EKS,Chalk talk
IND315,Do's and don'ts for mission-critical workloads in financial services,Chalk talk
COP357,Downtime prevention with the Resilience Lifecycle Framework,Chalk talk
COP101-S,Driving Resilience with Assurance and Visibility from Edge to Cloud (sponsored by Cisco),Lightning talk
CMP404,EC2 Fleet: Your Swiss Army Knife for Large-Scale Compute Orchestration,Chalk talk
IND317,Financial services multi-Region design patterns and best practices,Chalk talk
ARC307,From downtime to uptime: Mastering application recovery on AWS,Workshop
ARC204,From ideas to impact: Architecting with cloud best practices,Breakout session
CNS423,From Trigger to Execution: The Journey of Events in AWS Lambda,Breakout session
DAT321,HA and DR design patterns for Amazon RDS for SQL Server and Oracle,Chalk talk
AIM107-S,High-Impact Results Through Co-Innovation with AWS & SAP Business AI (sponsored by SAP),Breakout session
IND318,How Prime Video balanced innovation and reliability for live sports,Chalk talk
CNS409,Implementing advanced Serverless resilience: A practitioner's guide,Chalk talk
STG337,Improve self-managed database performance and agility with Amazon FSx,Breakout session
SEC215,Last HSM Standing: Zettle by PayPal’s move to AWS Payment Cryptography,Lightning talk
CMP330,Leverage Auto Scaling to proactively scale and optimize EC2 workloads,Workshop
DAT424,Making your Amazon Aurora cluster more resilient,Chalk talk
CMP331,Managing Amazon EC2 capacity and availability,Breakout session
DEV320,Mastering feature flags: Faster releases and rapid recovery,Code talk
ARC211,Mastering Root Cause Analysis: Rebuilding trust after outages,Breakout session
STG319,Maximizing block storage performance for high-intensity workloads,Breakout session
IND3304, Maximizing uptime: Itaú’s mission-critical mainframe migration to AWS,Breakout session
HMC402,Meet ultra-low latency and high throughput needs with AWS Outposts,Chalk talk
SPS312,Modernizing Global Payment Processing: Moving from Mainframe to AWS,Breakout session
STG213,Motability Operations' unified backup strategy: From fragmented to fortified,Lightning talk
COP358,Multi-Region disaster recovery & resilience testing (feat. Fidelity),Breakout session
DAT440,Multi-Region strong consistency with Amazon DynamoDB global tables,Breakout session
STG212,New York Times: Best practices for migration to Amazon FSx for ONTAP,Lightning talk
STG326,Operating large-scale enterprise workloads with Amazon EBS and EBS Snapshots,Chalk talk
ARC316,Operational excellence: Building resilient systems,Chalk talk
STG313,Optimize AWS Backup using AI evaluation and Well-Architected best practices,Builders' session
CNS377,Optimizing Amazon EKS costs through workload analysis and observability,Chalk talk
STG320,Optimizing price performance with enhanced Amazon EBS gp3 volumes,Breakout session
NET320,Origin management for multi-region applications with Amazon CloudFront,Chalk talk
HMC307-S,Preemptive Recovery: A New Playbook for Cloud Resilience (sponsored by Rubrik),Breakout session
STG325,Protecting block storage at scale with native encryption and EBS Snapshots,Chalk talk
STG353,Protecting FSx for NetApp ONTAP data from ransomware,Chalk talk
STG207,"Protect your data with AWS Backup: overview, use cases and what's new",Breakout session
HMC104-S,Ready your enterprise for agents with AI-driven modernization (sponsored by IBM),Breakout session
GHJ310,re:Architecture Rodeo - Resilience Challenge,Gamified learning
CNS329,Reducing downtime: Build resilient architectures with Amazon ECS,Chalk talk
COP414,Resilience testing and AWS Lambda actions under the hood,Code talk
CMP339,Resilient and resourceful: Balance compute resiliency and costs,Chalk talk
CNS322,Running compute efficient workloads on Amazon EKS Auto Mode,Workshop
CNS414,"Scale, optimize, and upgrade your Kubernetes cluster with Karpenter",Chalk talk
ISV302,Scaling SaaS applications with cell-based architectures,Chalk talk
CNS209,Simplify backup for stateful Amazon EKS workloads,Lightning talk
COP343,Streamline operations with automated health monitoring and response,Chalk talk
COP317,Stress test your services for resilience with AWS Game Day,Breakout session
CMP347,The Frugal Architect in a Chaotic World,Chalk talk
STG323,Under the hood with Amazon EBS: Achieving sub-millisecond latency at scale,Chalk talk
AIM101-S,Unlocking Enterprise Resilience: AI and Automation in Action (sponsored by PagerDuty),Breakout session
AIM336,Using AI to improve humanitarian workload resilience,Code talk
STG202,What's new with Amazon EBS,Breakout session
